   8317.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   80.7603       6.56048       9.37163       6.54626       9.36642      0.142111E-01  0.521477E-02   15.9127       3.57248       3.57180       3.41554       2.97378       2.37929       0.00000       3.41533    
  0.109648E-03   77.8956       6.35742       9.07768       6.34236       9.07214      0.150589E-01  0.553702E-02   15.4145       3.46608       3.46534       3.31100       2.87628       2.29600       0.00000       3.31079    
  0.120226E-03   75.1524       6.16194       8.79475       6.14595       8.78886      0.159886E-01  0.589326E-02   14.9348       3.36348       3.36269       3.21023       2.78247       2.21616       0.00000       3.21002    
  0.131825E-03   72.4583       5.96955       8.51631       5.95259       8.51005      0.169556E-01  0.626515E-02   14.4626       3.26242       3.26157       3.11098       2.69017       2.13771       0.00000       3.11077    
  0.144543E-03   69.8343       5.78156       8.24429       5.76358       8.23763      0.179758E-01  0.665944E-02   14.0012       3.16358       3.16266       3.01393       2.60001       2.06125       0.00000       3.01372    
  0.158489E-03   67.3047       5.59956       7.98094       5.58048       7.97385      0.190766E-01  0.708812E-02   13.5543       3.06773       3.06675       2.91985       2.51275       1.98747       0.00000       2.91964    
  0.173779E-03   64.8211       5.42049       7.72183       5.40027       7.71430      0.202194E-01  0.753483E-02   13.1146       2.97335       2.97229       2.82722       2.42692       1.91500       0.00000       2.82701    
  0.190545E-03   62.4255       5.24705       7.47087       5.22561       7.46285      0.214470E-01  0.801823E-02   12.6885       2.88178       2.88065       2.73738       2.34382       1.84503       0.00000       2.73717    
  0.208928E-03   60.0976       5.07799       7.22621       5.05524       7.21767      0.227481E-01  0.853392E-02   12.2729       2.79240       2.79118       2.64971       2.26284       1.77699       0.00000       2.64950    
  0.229085E-03   57.8137       4.91176       6.98563       4.88766       6.97656      0.240972E-01  0.907072E-02   11.8642       2.70444       2.70313       2.56343       2.18323       1.71020       0.00000       2.56323    
  0.251186E-03   55.6330       4.75226       6.75473       4.72668       6.74507      0.255727E-01  0.966392E-02   11.4717       2.61982       2.61842       2.48048       2.10686       1.64636       0.00000       2.48028    
  0.275420E-03   53.4961       4.59563       6.52794       4.56852       6.51765      0.271087E-01  0.102845E-01   11.0862       2.53664       2.53513       2.39895       2.03188       1.58377       0.00000       2.39875    
  0.301992E-03   51.4178       4.44285       6.30668       4.41413       6.29574      0.287257E-01  0.109418E-01   10.7099       2.45537       2.45376       2.31932       1.95875       1.52285       0.00000       2.31912    
  0.331127E-03   49.4218       4.29553       6.09320       4.26505       6.08154      0.304709E-01  0.116581E-01   10.3466       2.37682       2.37509       2.24236       1.88824       1.46429       0.00000       2.24217    
  0.363073E-03   47.4650       4.15081       5.88345       4.11853       5.87104      0.322815E-01  0.124049E-01   9.98957       2.29955       2.29770       2.16669       1.81898       1.40684       0.00000       2.16651    
  0.398101E-03   45.5817       4.01101       5.68070       3.97679       5.66748      0.342214E-01  0.132123E-01   9.64427       2.22472       2.22274       2.09343       1.75207       1.35150       0.00000       2.09325    
  0.436509E-03   43.7572       3.87518       5.48358       3.83890       5.46950      0.362780E-01  0.140752E-01   9.30840       2.15185       2.14972       2.02211       1.68705       1.29784       0.00000       2.02194    
  0.478622E-03   41.9700       3.74186       5.29002       3.70345       5.27505      0.384093E-01  0.149738E-01   8.97850       2.08022       2.07795       1.95202       1.62323       1.24525       0.00000       1.95186    
  0.524798E-03   40.2686       3.61438       5.10473       3.57365       5.08877      0.407327E-01  0.159656E-01   8.66241       2.01146       2.00903       1.88478       1.56218       1.19512       0.00000       1.88462    
  0.575429E-03   38.6052       3.48952       4.92313       3.44637       4.90613      0.431522E-01  0.170049E-01   8.35249       1.94399       1.94139       1.81881       1.50237       1.14608       0.00000       1.81866    
  0.630945E-03   36.9900       3.36796       4.74618       3.32227       4.72808      0.456930E-01  0.181041E-01   8.05035       1.87814       1.87536       1.75444       1.44413       1.09842       0.00000       1.75430    
  0.691816E-03   35.4449       3.25127       4.57607       3.20283       4.55676      0.484335E-01  0.193038E-01   7.75960       1.81467       1.81169       1.69243       1.38817       1.05278       0.00000       1.69229    
  0.758561E-03   33.9325       3.13686       4.40914       3.08558       4.38859      0.512743E-01  0.205546E-01   7.47417       1.75230       1.74913       1.63151       1.33328       1.00808       0.00000       1.63139    
  0.831745E-03   32.4802       3.02665       4.24811       2.97235       4.22620      0.543078E-01  0.219042E-01   7.19855       1.69198       1.68859       1.57262       1.28036      0.965103       0.00000       1.57251    
  0.911989E-03   31.0780       2.91999       4.09200       2.86247       4.06866      0.575224E-01  0.233485E-01   6.93113       1.63338       1.62976       1.51543       1.22909      0.923572       0.00000       1.51532    
  0.999975E-03   29.7066       2.81552       3.93894       2.75467       3.91409      0.608501E-01  0.248522E-01   6.66876       1.57583       1.57197       1.45928       1.17884      0.882929       0.00000       1.45919    
  0.109645E-02   28.4051       2.71604       3.79280       2.65158       3.76629      0.644623E-01  0.265076E-01   6.41787       1.52068       1.51656       1.40550       1.13090      0.844301       0.00000       1.40543    
  0.120223E-02   27.1362       2.61891       3.64990       2.55069       3.62165      0.682231E-01  0.282439E-01   6.17234       1.46666       1.46227       1.35284       1.08403      0.806610       0.00000       1.35278    
  0.131822E-02   25.9057       2.52457       3.51084       2.45241       3.48076      0.721601E-01  0.300763E-01   5.93317       1.41396       1.40928       1.30149       1.03845      0.770031       0.00000       1.30144    
  0.144540E-02   24.7340       2.43451       3.37765       2.35811       3.34558      0.763985E-01  0.320762E-01   5.70369       1.36329       1.35831       1.25216      0.994819      0.735146       0.00000       1.25212    
  0.158485E-02   23.5889       2.34642       3.24716       2.26564       3.21300      0.807852E-01  0.341597E-01   5.47864       1.31355       1.30825       1.20374      0.952081      0.701034       0.00000       1.20372    
  0.173775E-02   22.4920       2.26189       3.12153       2.17644       3.08513      0.854493E-01  0.364009E-01   5.26157       1.26549       1.25985       1.15697      0.910952      0.668315       0.00000       1.15697    
  0.190540E-02   21.4369       2.18049       3.00014       2.09010       2.96134      0.903831E-01  0.387987E-01   5.05145       1.21888       1.21287       1.11165      0.871223      0.636804       0.00000       1.11166    
  0.208923E-02   20.4068       2.10096       2.88130       2.00548       2.84001      0.954818E-01  0.412926E-01   4.84549       1.17314       1.16676       1.06719      0.832336      0.606019       0.00000       1.06722    
  0.229079E-02   19.4326       2.02566       2.76816       1.92468       2.72414      0.100983      0.440259E-01   4.64882       1.12936       1.12257       1.02467      0.795326      0.576852       0.00000       1.02471    
  0.251180E-02   18.4854       1.95245       2.65782       1.84575       2.61093      0.106703      0.468918E-01   4.45668       1.08652       1.07932      0.983078      0.759232      0.548472       0.00000      0.983143    
  0.275413E-02   17.5685       1.88156       2.55060       1.76890       2.50069      0.112667      0.499059E-01   4.26959       1.04474       1.03710      0.942540      0.724159      0.520970       0.00000      0.942623    
  0.301984E-02   16.6997       1.81442       2.44836       1.69536       2.39517      0.119060      0.531877E-01   4.09053       1.00465      0.996535      0.903671      0.690712      0.494865       0.00000      0.903772    
  0.331118E-02   15.8522       1.74895       2.34836       1.62330       2.29176      0.125660      0.566000E-01   3.91505      0.965303      0.956708      0.865547      0.657992      0.469384       0.00000      0.865667    
  0.363064E-02   15.0425       1.68648       2.25231       1.55384       2.19206      0.132634      0.602516E-01   3.74590      0.927286      0.918180      0.828739      0.626556      0.445003       0.00000      0.828877    
  0.398091E-02   14.2669       1.62673       2.15986       1.48675       2.09572      0.139983      0.641478E-01   3.58246      0.890468      0.880823      0.793119      0.596280      0.421616       0.00000      0.793276    
  0.436498E-02   13.5113       1.56859       2.06953       1.42104       2.00134      0.147555      0.681909E-01   3.42237      0.854350      0.844151      0.758196      0.566685      0.398813       0.00000      0.758372    
  0.478610E-02   12.7992       1.51400       1.98384       1.35835       1.91125      0.155652      0.725871E-01   3.26960      0.819765      0.808975      0.724797      0.538581      0.377284       0.00000      0.724991    
  0.524785E-02   12.1093       1.46124       1.90053       1.29720       1.82335      0.164042      0.771848E-01   3.12055      0.785959      0.774558      0.692174      0.511238      0.356406       0.00000      0.692385    
