   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   83.1242       6.41773       9.08780       6.39807       9.07650      0.196612E-01  0.113030E-01   15.4746       3.42250       3.37741       3.34355       2.97557       2.35554       0.00000    
  0.109648E-03   80.0199       6.21133       8.78885       6.19054       8.77690      0.207937E-01  0.119470E-01   14.9674       3.31528       3.27000       3.23728       2.87526       2.26961       0.00000    
  0.120226E-03   77.0152       6.01083       8.49849       5.98884       8.48587      0.219872E-01  0.126258E-01   14.4747       3.21100       3.16560       3.13394       2.77785       2.18633       0.00000    
  0.131825E-03   74.1046       5.81593       8.21631       5.79268       8.20296      0.232459E-01  0.133483E-01   13.9956       3.10951       3.06405       3.03337       2.68317       2.10555       0.00000    
  0.144543E-03   71.2884       5.62664       7.94233       5.60207       7.92822      0.245698E-01  0.141119E-01   13.5303       3.01081       2.96535       2.93559       2.59126       2.02728       0.00000    
  0.158489E-03   68.5614       5.44270       7.67614       5.41673       7.66123      0.259641E-01  0.149104E-01   13.0780       2.91478       2.86939       2.84045       2.50195       1.95139       0.00000    
  0.173779E-03   65.9241       5.26412       7.41778       5.23670       7.40204      0.274279E-01  0.157439E-01   12.6387       2.82143       2.77618       2.74797       2.41527       1.87789       0.00000    
  0.190545E-03   63.3709       5.09062       7.16682       5.06165       7.15020      0.289785E-01  0.166265E-01   12.2118       2.73059       2.68557       2.65799       2.33105       1.80664       0.00000    
  0.208928E-03   60.9021       4.92221       6.92329       4.89160       6.90573      0.306176E-01  0.175591E-01   11.7973       2.64228       2.59757       2.57053       2.24931       1.73764       0.00000    
  0.229085E-03   58.5132       4.75866       6.68684       4.72632       6.66830      0.323411E-01  0.185407E-01   11.3946       2.55638       2.51206       2.48545       2.16994       1.67078       0.00000    
  0.251186E-03   56.2040       4.59995       6.45745       4.56581       6.43788      0.341440E-01  0.195702E-01   11.0037       2.47289       2.42905       2.40276       2.09291       1.60606       0.00000    
  0.275420E-03   53.9708       4.44589       6.23483       4.40985       6.21417      0.360424E-01  0.206529E-01   10.6240       2.39171       2.34844       2.32236       2.01814       1.54338       0.00000    
  0.301992E-03   51.8119       4.29639       6.01884       4.25835       5.99705      0.380441E-01  0.217905E-01   10.2554       2.31278       2.27017       2.24419       1.94557       1.48269       0.00000    
  0.331127E-03   49.7254       4.15135       5.80935       4.11120       5.78636      0.401502E-01  0.229863E-01   9.89756       2.23605       2.19421       2.16821       1.87515       1.42395       0.00000    
  0.363073E-03   47.7083       4.01062       5.60613       3.96825       5.58188      0.423650E-01  0.242450E-01   9.55013       2.16145       2.12047       2.09433       1.80680       1.36708       0.00000    
  0.398101E-03   45.7602       3.87416       5.40913       3.82947       5.38356      0.446907E-01  0.255665E-01   9.21304       2.08897       2.04895       2.02254       1.74050       1.31208       0.00000    
  0.436509E-03   43.8773       3.74179       5.21807       3.69465       5.19111      0.471360E-01  0.269543E-01   8.88576       2.01850       1.97954       1.95274       1.67615       1.25883       0.00000    
  0.478622E-03   42.0597       3.61350       5.03295       3.56380       5.00454      0.497008E-01  0.284086E-01   8.56834       1.95004       1.91226       1.88493       1.61376       1.20735       0.00000    
  0.524798E-03   40.3034       3.48910       4.85345       3.43670       4.82352      0.523979E-01  0.299369E-01   8.26022       1.88349       1.84699       1.81900       1.55321       1.15753       0.00000    
  0.575429E-03   38.6089       3.36860       4.67962       3.31338       4.64809      0.552260E-01  0.315384E-01   7.96146       1.81886       1.78374       1.75496       1.49451       1.10938       0.00000    
  0.630945E-03   36.9720       3.25180       4.51114       3.19361       4.47792      0.581966E-01  0.332186E-01   7.67153       1.75605       1.72241       1.69271       1.43756       1.06280       0.00000    
  0.691816E-03   35.3931       3.13871       4.34802       3.07740       4.31304      0.613089E-01  0.349767E-01   7.39045       1.69505       1.66301       1.63224       1.38235       1.01779       0.00000    
  0.758561E-03   33.8689       3.02916       4.19000       2.96458       4.15318      0.645732E-01  0.368188E-01   7.11776       1.63578       1.60543       1.57347       1.32880      0.974275       0.00000    
  0.831745E-03   32.3989       2.92311       4.03704       2.85512       3.99830      0.679890E-01  0.387442E-01   6.85342       1.57823       1.54967       1.51639       1.27690      0.932236       0.00000    
  0.911989E-03   30.9808       2.82047       3.88897       2.74890       3.84821      0.715688E-01  0.407613E-01   6.59711       1.52234       1.49566       1.46093       1.22656      0.891613       0.00000    
  0.999975E-03   29.6133       2.72116       3.74567       2.64584       3.70280      0.753198E-01  0.428764E-01   6.34864       1.46807       1.44337       1.40706       1.17777      0.852373       0.00000    
  0.109645E-02   28.2951       2.62512       3.60705       2.54587       3.56196      0.792453E-01  0.450883E-01   6.10783       1.41539       1.39274       1.35473       1.13049      0.814482       0.00000    
  0.120223E-02   27.0239       2.53222       3.47288       2.44886       3.42548      0.833535E-01  0.473969E-01   5.87435       1.36422       1.34371       1.30389       1.08464      0.777878       0.00000    
