   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   7.42828       1.00237       1.25886      0.992404       1.25251      0.996428E-02  0.635317E-02   2.24491      0.759888      0.693850      0.558658      0.232517       0.00000       0.00000    
  0.109648E-03   7.32674      0.986390       1.23652      0.975820       1.22979      0.105707E-01  0.673484E-02   2.20561      0.747164      0.680419      0.549368      0.228656       0.00000       0.00000    
  0.120226E-03   7.22702      0.970646       1.21453      0.959433       1.20739      0.112125E-01  0.713833E-02   2.16683      0.734595      0.667199      0.540193      0.224838       0.00000       0.00000    
  0.131825E-03   7.12904      0.955126       1.19288      0.943233       1.18532      0.118933E-01  0.756545E-02   2.12855      0.722174      0.654192      0.531128      0.221060       0.00000       0.00000    
  0.144543E-03   7.03281      0.939834       1.17159      0.927221       1.16357      0.126132E-01  0.801634E-02   2.09079      0.709900      0.641399      0.522173      0.217321       0.00000       0.00000    
  0.158489E-03   6.93831      0.924771       1.15065      0.911393       1.14215      0.133777E-01  0.849420E-02   2.05355      0.697770      0.628829      0.513326      0.213623       0.00000       0.00000    
  0.173779E-03   6.84554      0.909936       1.13007      0.895750       1.12107      0.141861E-01  0.899867E-02   2.01682      0.685786      0.616481      0.504588      0.209964       0.00000       0.00000    
  0.190545E-03   6.75445      0.895325       1.10985      0.880283       1.10032      0.150430E-01  0.953340E-02   1.98060      0.673939      0.604362      0.495953      0.206343       0.00000       0.00000    
  0.208928E-03   6.66502      0.880938       1.08999      0.864991       1.07989      0.159475E-01  0.100983E-01   1.94488      0.662231      0.592470      0.487421      0.202760       0.00000       0.00000    
  0.229085E-03   6.57723      0.866778       1.07050      0.849871       1.05981      0.169074E-01  0.106955E-01   1.90968      0.650658      0.580817      0.478991      0.199213       0.00000       0.00000    
  0.251186E-03   6.49109      0.852846       1.05139      0.834922       1.04007      0.179239E-01  0.113244E-01   1.87499      0.639219      0.569403      0.470662      0.195703       0.00000       0.00000    
  0.275420E-03   6.40654      0.839139       1.03265      0.820139       1.02067      0.190004E-01  0.119898E-01   1.84080      0.627911      0.558234      0.462431      0.192228       0.00000       0.00000    
  0.301992E-03   6.32357      0.825657       1.01430      0.805519       1.00161      0.201376E-01  0.126945E-01   1.80712      0.616732      0.547311      0.454294      0.188787       0.00000       0.00000    
  0.331127E-03   6.24214      0.812402      0.996331      0.791061      0.982892      0.213402E-01  0.134385E-01   1.77395      0.605680      0.536640      0.446253      0.185381       0.00000       0.00000    
  0.363073E-03   6.16224      0.799376      0.978756      0.776762      0.964533      0.226135E-01  0.142227E-01   1.74130      0.594754      0.526229      0.438305      0.182008       0.00000       0.00000    
  0.398101E-03   6.08385      0.786580      0.961576      0.762621      0.946528      0.239589E-01  0.150488E-01   1.70915      0.583953      0.516078      0.430449      0.178667       0.00000       0.00000    
  0.436509E-03   6.00692      0.774017      0.944801      0.748633      0.928879      0.253842E-01  0.159222E-01   1.67751      0.573275      0.506196      0.422682      0.175358       0.00000       0.00000    
  0.478622E-03   5.93146      0.761688      0.928429      0.734799      0.911586      0.268892E-01  0.168424E-01   1.64639      0.562718      0.496582      0.415004      0.172081       0.00000       0.00000    
  0.524798E-03   5.85739      0.749599      0.912473      0.721116      0.894658      0.284829E-01  0.178150E-01   1.61577      0.552283      0.487245      0.407413      0.168834       0.00000       0.00000    
  0.575429E-03   5.78472      0.737749      0.896933      0.707585      0.878094      0.301642E-01  0.188394E-01   1.58568      0.541969      0.478185      0.399909      0.165616       0.00000       0.00000    
  0.630945E-03   5.71338      0.726145      0.881815      0.694201      0.861895      0.319438E-01  0.199204E-01   1.55610      0.531774      0.469407      0.392488      0.162427       0.00000       0.00000    
  0.691816E-03   5.64337      0.714786      0.867120      0.680965      0.846062      0.338207E-01  0.210574E-01   1.52703      0.521699      0.460912      0.385151      0.159267       0.00000       0.00000    
  0.758561E-03   5.57461      0.703682      0.852853      0.667876      0.830596      0.358060E-01  0.222569E-01   1.49847      0.511743      0.452702      0.377894      0.156133       0.00000       0.00000    
  0.831745E-03   5.50710      0.692832      0.839017      0.654932      0.815497      0.379007E-01  0.235196E-01   1.47043      0.501906      0.444779      0.370718      0.153026       0.00000       0.00000    
  0.911989E-03   5.44078      0.682248      0.825612      0.642134      0.800763      0.401137E-01  0.248496E-01   1.44290      0.492189      0.437143      0.363620      0.149944       0.00000       0.00000    
  0.999975E-03   5.37562      0.671933      0.812643      0.629483      0.786394      0.424496E-01  0.262489E-01   1.41588      0.482595      0.429794      0.356600      0.146888       0.00000       0.00000    
  0.109645E-02   5.31156      0.661892      0.800105      0.616978      0.772385      0.449140E-01  0.277207E-01   1.38936      0.473122      0.422730      0.349655      0.143856       0.00000       0.00000    
  0.120223E-02   5.24852      0.652133      0.787996      0.604617      0.758727      0.475165E-01  0.292698E-01   1.36334      0.463771      0.415944      0.342783      0.140846       0.00000       0.00000    
  0.131822E-02   5.18649      0.642660      0.776315      0.592401      0.745418      0.502588E-01  0.308972E-01   1.33782      0.454543      0.409435      0.335983      0.137857       0.00000       0.00000    
  0.144540E-02   5.12537      0.633487      0.765058      0.580333      0.732448      0.531549E-01  0.326100E-01   1.31278      0.445443      0.403194      0.329254      0.134890       0.00000       0.00000    
  0.158485E-02   5.06517      0.624616      0.754223      0.568412      0.719816      0.562039E-01  0.344076E-01   1.28823      0.436469      0.397219      0.322596      0.131943       0.00000       0.00000    
  0.173775E-02   5.00572      0.616063      0.743792      0.556640      0.707494      0.594234E-01  0.362981E-01   1.26413      0.427626      0.391490      0.316004      0.129013       0.00000       0.00000    
  0.190540E-02   4.94704      0.607828      0.733768      0.545017      0.695488      0.628114E-01  0.382804E-01   1.24050      0.418914      0.386010      0.309477      0.126103       0.00000       0.00000    
  0.208923E-02   4.88897      0.599932      0.724128      0.533546      0.683764      0.663863E-01  0.403641E-01   1.21731      0.410338      0.380749      0.303014      0.123207       0.00000       0.00000    
  0.229079E-02   4.83151      0.592373      0.714874      0.522226      0.672325      0.701470E-01  0.425490E-01   1.19455      0.401898      0.375710      0.296615      0.120328       0.00000       0.00000    
