   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   5.62307      0.854207       1.30410      0.844951       1.29871      0.925660E-02  0.539164E-02   2.14366      0.671995      0.633682      0.665029      0.172956       0.00000       0.00000    
  0.109648E-03   5.55488      0.842804       1.28419      0.832950       1.27845      0.985363E-02  0.573811E-02   2.11140      0.662724      0.623779      0.654674      0.170225       0.00000       0.00000    
  0.120226E-03   5.48803      0.831501       1.26438      0.821013       1.25827      0.104877E-01  0.610580E-02   2.07929      0.653490      0.613942      0.644333      0.167524       0.00000       0.00000    
  0.131825E-03   5.42247      0.820298       1.24467      0.809135       1.23817      0.111623E-01  0.649706E-02   2.04731      0.644287      0.604172      0.633999      0.164849       0.00000       0.00000    
  0.144543E-03   5.35821      0.809195       1.22506      0.797317       1.21815      0.118775E-01  0.691186E-02   2.01546      0.635116      0.594470      0.623675      0.162201       0.00000       0.00000    
  0.158489E-03   5.29528      0.798198       1.20556      0.785559       1.19821      0.126388E-01  0.735313E-02   1.98377      0.625978      0.584848      0.613362      0.159581       0.00000       0.00000    
  0.173779E-03   5.23367      0.787306       1.18618      0.773861       1.17836      0.134454E-01  0.782051E-02   1.95222      0.616874      0.575303      0.603058      0.156987       0.00000       0.00000    
  0.190545E-03   5.17335      0.776523       1.16693      0.762220       1.15861      0.143037E-01  0.831795E-02   1.92083      0.607801      0.565846      0.592762      0.154419       0.00000       0.00000    
  0.208928E-03   5.11434      0.765848       1.14779      0.750635       1.13895      0.152132E-01  0.884521E-02   1.88958      0.598758      0.556474      0.582474      0.151877       0.00000       0.00000    
  0.229085E-03   5.05662      0.755287       1.12880      0.739107       1.11939      0.161807E-01  0.940537E-02   1.85850      0.589747      0.547200      0.572194      0.149359       0.00000       0.00000    
  0.251186E-03   5.00020      0.744843       1.10995      0.727636       1.09995      0.172067E-01  0.999830E-02   1.82759      0.580769      0.538026      0.561923      0.146867       0.00000       0.00000    
  0.275420E-03   4.94506      0.734519       1.09125      0.716223       1.08062      0.182964E-01  0.106277E-01   1.79684      0.571824      0.528960      0.551661      0.144399       0.00000       0.00000    
  0.301992E-03   4.89121      0.724316       1.07271      0.704864       1.06142      0.194519E-01  0.112950E-01   1.76628      0.562910      0.520007      0.541409      0.141954       0.00000       0.00000    
  0.331127E-03   4.83862      0.714239       1.05434      0.693562       1.04234      0.206768E-01  0.120026E-01   1.73590      0.554029      0.511173      0.531167      0.139533       0.00000       0.00000    
  0.363073E-03   4.78729      0.704293       1.03616      0.682318       1.02340      0.219753E-01  0.127539E-01   1.70572      0.545183      0.502467      0.520937      0.137134       0.00000       0.00000    
  0.398101E-03   4.73723      0.694480       1.01816      0.671130       1.00461      0.233499E-01  0.135493E-01   1.67574      0.536372      0.493891      0.510719      0.134758       0.00000       0.00000    
  0.436509E-03   4.68840      0.684812       1.00037      0.660000      0.985978      0.248112E-01  0.143919E-01   1.64598      0.527597      0.485460      0.500518      0.132403       0.00000       0.00000    
  0.478622E-03   4.64080      0.675286      0.982790      0.648928      0.967508      0.263582E-01  0.152821E-01   1.61644      0.518858      0.477175      0.490334      0.130070       0.00000       0.00000    
  0.524798E-03   4.59441      0.665917      0.965448      0.637918      0.949221      0.279984E-01  0.162264E-01   1.58714      0.510161      0.469050      0.480171      0.127757       0.00000       0.00000    
  0.575429E-03   4.54923      0.656702      0.948339      0.626971      0.931114      0.297307E-01  0.172243E-01   1.55809      0.501506      0.461085      0.470029      0.125465       0.00000       0.00000    
  0.630945E-03   4.50522      0.647656      0.931493      0.616088      0.913211      0.315683E-01  0.182821E-01   1.52930      0.492896      0.453295      0.459916      0.123192       0.00000       0.00000    
  0.691816E-03   4.46238      0.638779      0.914909      0.605269      0.895510      0.335104E-01  0.193993E-01   1.50078      0.484331      0.445680      0.449830      0.120938       0.00000       0.00000    
  0.758561E-03   4.42066      0.630087      0.898615      0.594519      0.878033      0.355679E-01  0.205820E-01   1.47255      0.475816      0.438252      0.439781      0.118703       0.00000       0.00000    
  0.831745E-03   4.38007      0.621580      0.882613      0.583838      0.860782      0.377420E-01  0.218308E-01   1.44462      0.467353      0.431016      0.429767      0.116485       0.00000       0.00000    
  0.911989E-03   4.34055      0.613273      0.866927      0.573231      0.843775      0.400418E-01  0.231511E-01   1.41701      0.458947      0.423978      0.419797      0.114284       0.00000       0.00000    
  0.999975E-03   4.30209      0.605172      0.851569      0.562700      0.827023      0.424719E-01  0.245458E-01   1.38972      0.450601      0.417146      0.409878      0.112099       0.00000       0.00000    
  0.109645E-02   4.26466      0.597287      0.836550      0.552249      0.810532      0.450384E-01  0.260177E-01   1.36278      0.442318      0.410521      0.400011      0.109931       0.00000       0.00000    
  0.120223E-02   4.22817      0.589629      0.821886      0.541878      0.794314      0.477516E-01  0.275716E-01   1.33619      0.434102      0.404110      0.390204      0.107776       0.00000       0.00000    
  0.131822E-02   4.19263      0.582203      0.807582      0.531590      0.778373      0.506131E-01  0.292089E-01   1.30996      0.425955      0.397913      0.380460      0.105635       0.00000       0.00000    
  0.144540E-02   4.15796      0.575030      0.793666      0.521394      0.762728      0.536359E-01  0.309379E-01   1.28412      0.417887      0.391935      0.370794      0.103507       0.00000       0.00000    
  0.158485E-02   4.12415      0.568109      0.780136      0.511290      0.747378      0.568193E-01  0.327580E-01   1.25867      0.409898      0.386174      0.361204      0.101392       0.00000       0.00000    
  0.173775E-02   4.09108      0.561466      0.767013      0.501285      0.732335      0.601815E-01  0.346779E-01   1.23362      0.401998      0.380630      0.351706      0.992871E-01   0.00000       0.00000    
  0.190540E-02   4.05876      0.555097      0.754296      0.491377      0.717599      0.637206E-01  0.366964E-01   1.20898      0.394184      0.375302      0.342298      0.971931E-01   0.00000       0.00000    
  0.208923E-02   4.02703      0.549030      0.742001      0.481577      0.703177      0.674529E-01  0.388237E-01   1.18475      0.386469      0.370179      0.332998      0.951078E-01   0.00000       0.00000    
  0.229079E-02   3.99591      0.543262      0.730130      0.471884      0.689071      0.713771E-01  0.410592E-01   1.16096      0.378853      0.365265      0.323806      0.930311E-01   0.00000       0.00000    
  0.251180E-02   3.96522      0.537816      0.718689      0.462306      0.675277      0.755102E-01  0.434118E-01   1.13758      0.371345      0.360540      0.314737      0.909610E-01   0.00000       0.00000    
