   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   81.3685       6.25336       8.99961       6.23455       8.98920      0.188069E-01  0.104052E-01   15.2238       3.32427       3.28721       3.42680       2.91028       2.27520       0.00000    
  0.109648E-03   78.3464       6.05270       8.70609       6.03280       8.69508      0.199020E-01  0.110076E-01   14.7279       3.22029       3.18294       3.31983       2.81251       2.19232       0.00000    
  0.120226E-03   75.4207       5.85775       8.42084       5.83669       8.40919      0.210572E-01  0.116428E-01   14.2459       3.11914       3.08155       3.21565       2.71755       2.11199       0.00000    
  0.131825E-03   72.5860       5.66822       8.14343       5.64594       8.13111      0.222766E-01  0.123168E-01   13.7771       3.02070       2.98291       3.11413       2.62524       2.03407       0.00000    
  0.144543E-03   69.8428       5.48413       7.87390       5.46057       7.86087      0.235609E-01  0.130290E-01   13.3214       2.92496       2.88703       3.01528       2.53561       1.95856       0.00000    
  0.158489E-03   67.1858       5.30522       7.61186       5.28030       7.59808      0.249204E-01  0.137841E-01   12.8784       2.83180       2.79378       2.91896       2.44851       1.88535       0.00000    
  0.173779E-03   64.6156       5.13154       7.35737       5.10518       7.34279      0.263544E-01  0.145817E-01   12.4480       2.74122       2.70317       2.82519       2.36396       1.81443       0.00000    
  0.190545E-03   62.1269       4.96277       7.11001       4.93491       7.09458      0.278628E-01  0.154261E-01   12.0295       2.65310       2.61507       2.73382       2.28181       1.74568       0.00000    
  0.208928E-03   59.7200       4.79894       6.86978       4.76950       6.85346      0.294433E-01  0.163187E-01   11.6230       2.56744       2.52949       2.64486       2.20206       1.67911       0.00000    
  0.229085E-03   57.3906       4.63983       6.63638       4.60872       6.61913      0.311128E-01  0.172529E-01   11.2278       2.48412       2.44633       2.55820       2.12460       1.61459       0.00000    
  0.251186E-03   55.1383       4.48543       6.40978       4.45255       6.39155      0.328750E-01  0.182224E-01   10.8441       2.40313       2.36559       2.47383       2.04943       1.55213       0.00000    
  0.275420E-03   52.9597       4.33555       6.18971       4.30082       6.17046      0.347324E-01  0.192447E-01   10.4713       2.32438       2.28716       2.39166       1.97644       1.49164       0.00000    
  0.301992E-03   50.8532       4.19011       5.97605       4.15342       5.95572      0.366856E-01  0.203298E-01   10.1091       2.24783       2.21101       2.31164       1.90559       1.43307       0.00000    
  0.331127E-03   48.8170       4.04901       5.76866       4.01027       5.74719      0.387408E-01  0.214742E-01   9.75746       2.17344       2.13709       2.23373       1.83683       1.37637       0.00000    
  0.363073E-03   46.8481       3.91211       5.56735       3.87120       5.54467      0.409050E-01  0.226776E-01   9.41587       2.10112       2.06534       2.15785       1.77008       1.32148       0.00000    
  0.398101E-03   44.9460       3.77938       5.37206       3.73620       5.34811      0.431795E-01  0.239426E-01   9.08432       2.03087       1.99574       2.08399       1.70533       1.26838       0.00000    
  0.436509E-03   43.1071       3.65064       5.18252       3.60506       5.15724      0.455736E-01  0.252754E-01   8.76230       1.96259       1.92820       2.01206       1.64247       1.21698       0.00000    
  0.478622E-03   41.3317       3.52588       4.99874       3.47780       4.97207      0.480867E-01  0.266756E-01   8.44987       1.89628       1.86273       1.94206       1.58152       1.16728       0.00000    
  0.524798E-03   39.6158       3.40492       4.82045       3.35419       4.79230      0.507301E-01  0.281493E-01   8.14649       1.83184       1.79923       1.87389       1.52235       1.11918       0.00000    
  0.575429E-03   37.9598       3.28777       4.64766       3.23427       4.61796      0.535024E-01  0.296959E-01   7.85223       1.76929       1.73771       1.80757       1.46498       1.07269       0.00000    
  0.630945E-03   36.3599       3.17423       4.48008       3.11781       4.44876      0.564190E-01  0.313209E-01   7.56657       1.70851       1.67806       1.74299       1.40930       1.02771       0.00000    
  0.691816E-03   34.8163       3.06432       4.31774       3.00484       4.28472      0.594800E-01  0.330229E-01   7.28956       1.64952       1.62030       1.68017       1.35533      0.984243       0.00000    
  0.758561E-03   33.3257       2.95787       4.16039       2.89518       4.12558      0.626932E-01  0.348130E-01   7.02075       1.59222       1.56435       1.61902       1.30296      0.942215       0.00000    
  0.831745E-03   31.8879       2.85487       4.00800       2.78881       3.97131      0.660584E-01  0.366949E-01   6.76012       1.53662       1.51017       1.55953       1.25219      0.901611       0.00000    
  0.911989E-03   30.5005       2.75518       3.86041       2.68560       3.82174      0.695867E-01  0.386686E-01   6.50734       1.48264       1.45772       1.50165       1.20296      0.862373       0.00000    
  0.999975E-03   29.1622       2.65876       3.71753       2.58548       3.67680      0.732829E-01  0.407327E-01   6.26228       1.43026       1.40697       1.44535       1.15522      0.824469       0.00000    
  0.109645E-02   27.8719       2.56554       3.57925       2.48838       3.53635      0.771542E-01  0.428942E-01   6.02474       1.37944       1.35787       1.39061       1.10894      0.787865       0.00000    
  0.120223E-02   26.6273       2.47539       3.44538       2.39417       3.40022      0.812140E-01  0.451627E-01   5.79439       1.33011       1.31035       1.33736       1.06406      0.752502       0.00000    
  0.131822E-02   25.4281       2.38830       3.31592       2.30284       3.26838      0.854613E-01  0.475371E-01   5.57123       1.28226       1.26441       1.28560       1.02058      0.718375       0.00000    
  0.144540E-02   24.2716       2.30415       3.19066       2.21424       3.14064      0.899042E-01  0.500221E-01   5.35488       1.23584       1.21995       1.23527      0.978407      0.685415       0.00000    
  0.158485E-02   23.1580       2.22293       3.06962       2.12838       3.01700      0.945429E-01  0.526178E-01   5.14539       1.19083       1.17700       1.18638      0.937558      0.653627       0.00000    
  0.173775E-02   22.0845       2.14449       2.95256       2.04509       2.89722      0.993955E-01  0.553337E-01   4.94232       1.14715       1.13543       1.13886      0.897946      0.622935       0.00000    
  0.190540E-02   21.0512       2.06885       2.83949       1.96439       2.78132      0.104460      0.581687E-01   4.74571       1.10481       1.09526       1.09271      0.859581      0.593347       0.00000    
  0.208923E-02   20.0557       1.99587       2.73020       1.88612       2.66907      0.109751      0.611307E-01   4.55519       1.06373       1.05640       1.04788      0.822388      0.564794       0.00000    
  0.229079E-02   19.0978       1.92555       2.62471       1.81028       2.56049      0.115267      0.642196E-01   4.37077       1.02391       1.01884       1.00437      0.786369      0.537280       0.00000    
  0.251180E-02   18.1755       1.85777       2.52280       1.73675       2.45536      0.121020      0.674416E-01   4.19211      0.985285      0.982493      0.962124      0.751461      0.510746       0.00000    
  0.275413E-02   17.2883       1.79250       2.42446       1.66549       2.35367      0.127012      0.707973E-01   4.01916      0.947837      0.947341      0.921142      0.717654      0.485183       0.00000    
  0.301984E-02   16.4347       1.72967       2.32955       1.59642       2.25526      0.133252      0.742924E-01   3.85168      0.911516      0.913314      0.881388      0.684905      0.460553       0.00000    
  0.331118E-02   15.6137       1.66922       2.23797       1.52947       2.16003      0.139747      0.779318E-01   3.68951      0.876288      0.880365      0.842841      0.653186      0.436829       0.00000    
  0.363064E-02   14.8246       1.61110       2.14965       1.46460       2.06793      0.146500      0.817162E-01   3.53254      0.842127      0.848458      0.805482      0.622478      0.413994       0.00000    
  0.398091E-02   14.0656       1.55523       2.06444       1.40171       1.97879      0.153521      0.856497E-01   3.38049      0.808971      0.817512      0.769272      0.592734      0.392003       0.00000    
  0.436498E-02   13.3367       1.50158       1.98232       1.34077       1.89258      0.160811      0.897324E-01   3.23335      0.776818      0.787519      0.734210      0.563953      0.370855       0.00000    
  0.478610E-02   12.6359       1.45005       1.90310       1.28167       1.80913      0.168380      0.939689E-01   3.09080      0.745593      0.758377      0.700252      0.536080      0.350500       0.00000    
  0.524785E-02   11.9633       1.40065       1.82680       1.22442       1.72844      0.176227      0.983585E-01   2.95286      0.715304      0.730095      0.667401      0.509121      0.330944       0.00000    
  0.575415E-02   11.3170       1.35325       1.75322       1.16890       1.65031      0.184360      0.102903       2.81921      0.685871      0.702567      0.635611      0.483024      0.312135       0.00000    
  0.630929E-02   10.6972       1.30788       1.68237       1.11510       1.57477      0.192778      0.107603       2.68987      0.657305      0.675804      0.604886      0.457794      0.294080       0.00000    
  0.691799E-02   10.1019       1.26441       1.61408       1.06292       1.50162      0.201488      0.112461       2.56454      0.629532      0.649711      0.575178      0.433387      0.276733       0.00000    
  0.758542E-02   9.53127       1.22285       1.54835       1.01235       1.43087      0.210492      0.117479       2.44323      0.602553      0.624288      0.546488      0.409801      0.260095       0.00000    
  0.831724E-02   8.98381       1.18310       1.48503      0.963314       1.36238      0.219791      0.122650       2.32569      0.576311      0.599467      0.518778      0.387004      0.244130       0.00000    
  0.911966E-02   8.45917       1.14516       1.42407      0.915777       1.29610      0.229385      0.127976       2.21188      0.550792      0.575229      0.492039      0.364985      0.228830       0.00000    
  0.999950E-02   7.95647       1.10897       1.36541      0.869690       1.23196      0.239275      0.133450       2.10165      0.525963      0.551542      0.466245      0.343727      0.214175       0.00000    
  0.109642E-01   7.47490       1.07447       1.30896      0.825007       1.16989      0.249461      0.139070       1.99490      0.501794      0.528370      0.441375      0.323214      0.200145       0.00000    
  0.120220E-01   7.01410       1.04165       1.25469      0.781710       1.10986      0.259938      0.144832       1.89157      0.478272      0.505708      0.417416      0.303438      0.186732       0.00000    
  0.131819E-01   6.57290       1.01044       1.20249      0.739732       1.05176      0.270704      0.150725       1.79149      0.455356      0.483519      0.394333      0.284375      0.173908       0.00000    
  0.144536E-01   6.15128      0.980830       1.15235      0.699075      0.995606      0.281754      0.156747       1.69468      0.433048      0.461808      0.372124      0.266027      0.161674       0.00000    
  0.158481E-01   5.74791      0.952751       1.10417      0.659674      0.941290      0.293077      0.162877       1.60096      0.411304      0.440548      0.350744      0.248370      0.149997       0.00000    
  0.173770E-01   5.36293      0.926208       1.05794      0.621535      0.888824      0.304673      0.169116       1.51036      0.390128      0.419745      0.330197      0.231407      0.138882       0.00000    
  0.190535E-01   4.99513      0.901128       1.01357      0.584615      0.838137      0.316513      0.175431       1.42275      0.369494      0.399397      0.310440      0.215120      0.128300       0.00000    
  0.208917E-01   4.64464      0.877520      0.971063      0.548916      0.789237      0.328603      0.181826       1.33815      0.349405      0.379504      0.291478      0.199511      0.118255       0.00000    
  0.229073E-01   4.31036      0.855308      0.930310      0.514407      0.742058      0.340901      0.188253       1.25646      0.329840      0.360074      0.273265      0.184567      0.108719       0.00000    
  0.251174E-01   3.99224      0.834493      0.891313      0.481080      0.696596      0.353412      0.194717       1.17768      0.310794      0.341103      0.255799      0.170286      0.996933E-01   0.00000    
  0.275406E-01   3.68955      0.815006      0.853967      0.448928      0.652808      0.366079      0.201159       1.10174      0.292266      0.322605      0.239046      0.156661      0.911576E-01   0.00000    
  0.301976E-01   3.40206      0.796838      0.818255      0.417943      0.610686      0.378895      0.207569       1.02863      0.274252      0.304583      0.222996      0.143691      0.831069E-01   0.00000    
  0.331110E-01   3.12932      0.779920      0.784080      0.388123      0.570190      0.391797      0.213890      0.958312      0.256753      0.287038      0.207623      0.131370      0.755282E-01   0.00000    
  0.363055E-01   2.87081      0.764201      0.751363      0.359459      0.531283      0.404742      0.220080      0.890742      0.239766      0.269973      0.192902      0.119694      0.684084E-01   0.00000    
  0.398081E-01   2.62641      0.749637      0.720045      0.331954      0.493945      0.417683      0.226100      0.825899      0.223294      0.253381      0.178822      0.108659      0.617422E-01   0.00000    
  0.436487E-01   2.39549      0.736116      0.689966      0.305603      0.458113      0.430513      0.231853      0.763716      0.207343      0.237257      0.165345      0.982603E-01  0.555107E-01   0.00000    
  0.478598E-01   2.17806      0.723622      0.661111      0.280408      0.423782      0.443214      0.237330      0.704190      0.191913      0.221596      0.152472      0.884953E-01  0.497134E-01   0.00000    
  0.524772E-01   1.97344      0.711942      0.633224      0.256366      0.390856      0.455576      0.242368      0.647221      0.177014      0.206374      0.140156      0.793517E-01  0.443254E-01   0.00000    
  0.575400E-01   1.78169      0.701097      0.606331      0.233476      0.359345      0.467621      0.246986      0.592821      0.162645      0.191593      0.128403      0.708308E-01  0.393494E-01   0.00000    
  0.630913E-01   1.60215      0.690762      0.580105      0.211735      0.329144      0.479027      0.250961      0.540880      0.148823      0.177220      0.117168      0.629119E-01  0.347566E-01   0.00000    
  0.691782E-01   1.43487      0.680985      0.554582      0.191144      0.300260      0.489842      0.254322      0.491404      0.135545      0.163254      0.106455      0.555984E-01  0.305505E-01   0.00000    
  0.758523E-01   1.27920      0.671329      0.529428      0.171693      0.272618      0.499636      0.256810      0.444311      0.122833      0.149682      0.962354E-01  0.488605E-01  0.267004E-01   0.00000    
  0.831703E-01   1.13513      0.661819      0.504632      0.153386      0.246202      0.508433      0.258430      0.399588      0.110686      0.136494      0.865023E-01  0.427001E-01  0.232063E-01   0.00000    
  0.911943E-01   1.00207      0.651966      0.479939      0.136210      0.221003      0.515756      0.258935      0.357214      0.991273E-01  0.123712      0.772514E-01  0.370829E-01  0.200403E-01   0.00000    
  0.999925E-01  0.879838      0.641649      0.455240      0.120165      0.196994      0.521484      0.258246      0.317159      0.881640E-01  0.111328      0.684727E-01  0.320005E-01  0.171935E-01   0.00000    
  0.109639      0.767994      0.630470      0.430421      0.105239      0.174214      0.525231      0.256207      0.279454      0.778147E-01  0.993888E-01  0.601791E-01  0.274244E-01  0.146465E-01   0.00000    
  0.120217      0.666714      0.617823      0.405263      0.915085E-01  0.152786      0.526315      0.252477      0.244295      0.681531E-01  0.879766E-01  0.524157E-01  0.233554E-01  0.123940E-01   0.00000    
  0.131815      0.574481      0.603912      0.379841      0.788008E-01  0.132529      0.525112      0.247313      0.211329      0.590806E-01  0.770235E-01  0.451110E-01  0.197201E-01  0.103941E-01   0.00000    
  0.144533      0.490520      0.588084      0.354021      0.670944E-01  0.113523      0.520990      0.240498      0.180617      0.506251E-01  0.666169E-01  0.382911E-01  0.164694E-01  0.861444E-02   0.00000    
  0.158477      0.415910      0.569745      0.327733      0.565485E-01  0.960313E-01  0.513197      0.231702      0.152580      0.429007E-01  0.568951E-01  0.320562E-01  0.136478E-01  0.707996E-02   0.00000    
  0.173766      0.349423      0.548649      0.301019      0.470585E-01  0.800198E-01  0.501591      0.220999      0.127078      0.358680E-01  0.478779E-01  0.263895E-01  0.111905E-01  0.575242E-02   0.00000    
  0.190530      0.290542      0.524444      0.273944      0.386011E-01  0.655533E-01  0.485843      0.208390      0.104154      0.295355E-01  0.396270E-01  0.213133E-01  0.906556E-02  0.461302E-02   0.00000    
  0.208912      0.238759      0.496847      0.246600      0.311475E-01  0.526743E-01  0.465699      0.193926      0.838218E-01  0.239039E-01  0.321882E-01  0.168415E-01  0.724363E-02  0.364460E-02   0.00000    
  0.229067      0.193558      0.465673      0.219159      0.246631E-01  0.414093E-01  0.441010      0.177749      0.660724E-01  0.189677E-01  0.255983E-01  0.129810E-01  0.569536E-02  0.283004E-02   0.00000    
  0.251167      0.154440      0.430882      0.191847      0.191059E-01  0.317522E-01  0.411777      0.160095      0.508581E-01  0.147127E-01  0.198737E-01  0.972527E-02  0.439316E-02  0.215318E-02   0.00000    
  0.275399      0.120943      0.392606      0.164940      0.144283E-01  0.236635E-01  0.378177      0.141276      0.380918E-01  0.111158E-01  0.150102E-01  0.705385E-02  0.331249E-02  0.159948E-02   0.00000    
  0.301969      0.926004E-01  0.351223      0.138806      0.105717E-01  0.170636E-01  0.340652      0.121743      0.276353E-01  0.814257E-02  0.109808E-01  0.492856E-02  0.242912E-02  0.115428E-02   0.00000    
  0.331102      0.689968E-01  0.307349      0.113848      0.747257E-02  0.118422E-01  0.299877      0.102006      0.193148E-01  0.575067E-02  0.773892E-02  0.329875E-02  0.172191E-02  0.804540E-03   0.00000    
  0.363046      0.497266E-01  0.261892      0.905215E-01  0.505808E-02  0.785622E-02  0.256834      0.826653E-01  0.129143E-01  0.388760E-02  0.521822E-02  0.210048E-02  0.117048E-02  0.537525E-03   0.00000    
  0.398071      0.343829E-01  0.216089      0.693163E-01  0.324514E-02  0.493391E-02  0.212843      0.643824E-01  0.817904E-02  0.249058E-02  0.333378E-02  0.125955E-02  0.754555E-03  0.340584E-03   0.00000    
  0.436476      0.225790E-01  0.171326      0.506646E-01  0.194958E-02  0.290138E-02  0.169376      0.477633E-01  0.485095E-02  0.149437E-02  0.199508E-02  0.704093E-03  0.455210E-03  0.202203E-03   0.00000    
  0.478586      0.138812E-01  0.129266      0.349513E-01  0.107662E-02  0.156958E-02  0.128189      0.333817E-01  0.264620E-02  0.824737E-03  0.109878E-02  0.360393E-03  0.251888E-03  0.110404E-03   0.00000    
  0.524759      0.784260E-02  0.916043E-01  0.224276E-01  0.533261E-03  0.762927E-03  0.910711E-01  0.216647E-01  0.129619E-02  0.408822E-03  0.544031E-03  0.164793E-03  0.124440E-03  0.541035E-04   0.00000    
  0.575386      0.394638E-02  0.596686E-01  0.130617E-01  0.227439E-03  0.320584E-03  0.594412E-01  0.127411E-01  0.548023E-03  0.174996E-03  0.232996E-03  0.647112E-04  0.524429E-04  0.228777E-04   0.00000    
  0.630897      0.169986E-02  0.347167E-01  0.670302E-02  0.788912E-04  0.110182E-03  0.346378E-01  0.659284E-02  0.189074E-03  0.612527E-04  0.818282E-04  0.204493E-04  0.176385E-04  0.790488E-05   0.00000    
  0.691764      0.583459E-03  0.171449E-01  0.287608E-02  0.199949E-04  0.279614E-04  0.171250E-01  0.284812E-02  0.479563E-04  0.158564E-04  0.213750E-04  0.456421E-05  0.413854E-05  0.202212E-05   0.00000    
  0.758504      0.140252E-03  0.654255E-02  0.940800E-03  0.297544E-05  0.427258E-05  0.653958E-02  0.936528E-03  0.724802E-05  0.249425E-05  0.344219E-05  0.513400E-06  0.481192E-06  0.316985E-06   0.00000    
  0.831682      0.177842E-04  0.156374E-02  0.191845E-03  0.134500E-06  0.225727E-06  0.156361E-02  0.191619E-03  0.360227E-06  0.143302E-06  0.215092E-06  -.849916E-08  -.880204E-08  0.191341E-07   0.00000    
  0.911920      0.495619E-06  0.120063E-03  0.128319E-04  -.234909E-08  -.161351E-08  0.120066E-03  0.128335E-04  -.396260E-08  -.408972E-09  0.322366E-09  -.196272E-08  -.194011E-08  0.268447E-10   0.00000    
  0.999900      0.394110E-13  0.114389E-09  0.114859E-10  -.145347E-15  -.153905E-15  0.114389E-09  0.114861E-10  -.299251E-15  -.727499E-16  -.724627E-16  -.733603E-16  -.725968E-16  -.808175E-17   0.00000    
