   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.7793       3.01418       3.97687       2.99926       3.96849      0.149188E-01  0.837547E-02   6.96775       1.72116       1.68192       1.71351       1.27810      0.573063       0.00000    
  0.109648E-03   36.7095       2.93964       3.87593       2.92383       3.86706      0.158035E-01  0.886852E-02   6.79089       1.68015       1.64078       1.67118       1.24368      0.555097       0.00000    
  0.120226E-03   35.6648       2.86667       3.77710       2.84993       3.76772      0.167385E-01  0.938861E-02   6.61765       1.63994       1.60050       1.62963       1.20999      0.537583       0.00000    
  0.131825E-03   34.6440       2.79523       3.68031       2.77750       3.67037      0.177250E-01  0.994065E-02   6.44787       1.60049       1.56104       1.58882       1.17701      0.520502       0.00000    
  0.144543E-03   33.6471       2.72531       3.58556       2.70654       3.57504      0.187639E-01  0.105240E-01   6.28158       1.56180       1.52241       1.54877       1.14474      0.503855       0.00000    
  0.158489E-03   32.6734       2.65687       3.49280       2.63700       3.48166      0.198627E-01  0.111412E-01   6.11866       1.52386       1.48460       1.50944       1.11315      0.487625       0.00000    
  0.173779E-03   31.7228       2.58992       3.40204       2.56889       3.39025      0.210204E-01  0.117921E-01   5.95914       1.48665       1.44759       1.47084       1.08224      0.471812       0.00000    
  0.190545E-03   30.7943       2.52439       3.31319       2.50215       3.30072      0.222453E-01  0.124793E-01   5.80286       1.45015       1.41138       1.43294       1.05199      0.456397       0.00000    
  0.208928E-03   29.8879       2.46030       3.22627       2.43676       3.21307      0.235368E-01  0.132024E-01   5.64983       1.41437       1.37596       1.39573       1.02239      0.441381       0.00000    
  0.229085E-03   29.0029       2.39759       3.14123       2.37269       3.12726      0.249021E-01  0.139663E-01   5.49995       1.37927       1.34131       1.35920      0.993425      0.426749       0.00000    
  0.251186E-03   28.1391       2.33629       3.05806       2.30994       3.04329      0.263417E-01  0.147711E-01   5.35323       1.34486       1.30745       1.32335      0.965088      0.412498       0.00000    
  0.275420E-03   27.2959       2.27633       2.97673       2.24847       2.96111      0.278613E-01  0.156213E-01   5.20957       1.31111       1.27434       1.28815      0.937360      0.398616       0.00000    
