   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   81.1001       6.59029       9.41160       6.57553       9.40600      0.147603E-01  0.560031E-02   15.9815       3.58744       3.58663       3.43023       2.98809       2.38934       0.00000    
  0.109648E-03   78.2176       6.38580       9.11566       6.37016       9.10972      0.156343E-01  0.594509E-02   15.4799       3.48032       3.47945       3.32495       2.88984       2.30552       0.00000    
  0.120226E-03   75.4581       6.18898       8.83091       6.17239       8.82459      0.165920E-01  0.632587E-02   14.9970       3.37705       3.37612       3.22349       2.79534       2.22519       0.00000    
  0.131825E-03   72.7481       5.99529       8.55070       5.97770       8.54398      0.175877E-01  0.672318E-02   14.5217       3.27535       3.27434       3.12358       2.70235       2.14626       0.00000    
  0.144543E-03   70.1091       5.80607       8.27699       5.78744       8.26984      0.186377E-01  0.714416E-02   14.0573       3.17588       3.17481       3.02589       2.61155       2.06935       0.00000    
  0.158489E-03   67.5653       5.62292       8.01205       5.60315       8.00445      0.197698E-01  0.760141E-02   13.6076       3.07946       3.07830       2.93122       2.52369       1.99514       0.00000    
  0.173779E-03   65.0679       5.44274       7.75142       5.42179       7.74334      0.209447E-01  0.807765E-02   13.1651       2.98452       2.98328       2.83801       2.43728       1.92226       0.00000    
  0.190545E-03   62.6595       5.26826       7.49902       5.24605       7.49043      0.222059E-01  0.859251E-02   12.7365       2.89243       2.89110       2.74763       2.35363       1.85191       0.00000    
  0.208928E-03   60.3194       5.09821       7.25299       5.07466       7.24385      0.235418E-01  0.914129E-02   12.3185       2.80255       2.80112       2.65944       2.27212       1.78350       0.00000    
  0.229085E-03   58.0236       4.93102       7.01110       4.90610       7.00139      0.249266E-01  0.971223E-02   11.9075       2.71410       2.71257       2.57267       2.19200       1.71636       0.00000    
  0.251186E-03   55.8319       4.77064       6.77899       4.74420       6.76864      0.264398E-01  0.103423E-01   11.5128       2.62904       2.62740       2.48925       2.11516       1.65219       0.00000    
  0.275420E-03   53.6844       4.61317       6.55102       4.58515       6.54002      0.280142E-01  0.110009E-01   11.1252       2.54543       2.54367       2.40727       2.03972       1.58928       0.00000    
  0.301992E-03   51.5961       4.45959       6.32865       4.42992       6.31695      0.296710E-01  0.116980E-01   10.7469       2.46375       2.46187       2.32721       1.96616       1.52806       0.00000    
  0.331127E-03   49.5907       4.31152       6.11414       4.28006       6.10168      0.314575E-01  0.124566E-01   10.3817       2.38481       2.38280       2.24986       1.89525       1.46921       0.00000    
  0.363073E-03   47.6247       4.16608       5.90338       4.13277       5.89013      0.333104E-01  0.132470E-01   10.0229       2.30718       2.30503       2.17380       1.82559       1.41149       0.00000    
  0.398101E-03   45.7329       4.02562       5.69969       3.99032       5.68559      0.352940E-01  0.141003E-01   9.67591       2.23201       2.22970       2.10017       1.75831       1.35589       0.00000    
  0.436509E-03   43.9003       3.88915       5.50168       3.85176       5.48667      0.373957E-01  0.150113E-01   9.33843       2.15881       2.15634       2.02851       1.69295       1.30199       0.00000    
  0.478622E-03   42.1052       3.75523       5.30727       3.71565       5.29131      0.395728E-01  0.159593E-01   9.00697       2.08687       2.08423       1.95808       1.62879       1.24917       0.00000    
  0.524798E-03   40.3965       3.62720       5.12120       3.58525       5.10419      0.419438E-01  0.170038E-01   8.68945       2.01783       2.01500       1.89053       1.56743       1.19882       0.00000    
  0.575429E-03   38.7262       3.50181       4.93884       3.45740       4.92074      0.444117E-01  0.180972E-01   8.37814       1.95008       1.94706       1.82425       1.50732       1.14958       0.00000    
  0.630945E-03   37.1043       3.37975       4.76117       3.33275       4.74192      0.470020E-01  0.192524E-01   8.07467       1.88396       1.88074       1.75960       1.44878       1.10172       0.00000    
