   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   10.1332       1.34948       1.82986       1.34294       1.82788      0.653219E-02  0.198376E-02   3.17082      0.998556      0.998211      0.829787      0.344389       0.00000       0.00000    
  0.109648E-03   10.1370       1.32959       1.80232       1.32263       1.80020      0.696361E-02  0.211994E-02   3.12283      0.983747      0.983373      0.816946      0.338883       0.00000       0.00000    
  0.120226E-03   10.1256       1.30975       1.77485       1.30231       1.77258      0.744230E-02  0.227264E-02   3.07488      0.968987      0.968582      0.804119      0.333320       0.00000       0.00000    
  0.131825E-03   10.1084       1.28994       1.74743       1.28200       1.74500      0.794275E-02  0.243308E-02   3.02700      0.954256      0.953817      0.791305      0.327741       0.00000       0.00000    
  0.144543E-03   10.0828       1.27018       1.72008       1.26171       1.71748      0.847438E-02  0.260461E-02   2.97919      0.939568      0.939093      0.778512      0.322141       0.00000       0.00000    
  0.158489E-03   10.0466       1.25053       1.69287       1.24148       1.69008      0.905391E-02  0.279348E-02   2.93155      0.924953      0.924439      0.765765      0.316524       0.00000       0.00000    
  0.173779E-03   10.0053       1.23094       1.66573       1.22128       1.66274      0.965856E-02  0.299155E-02   2.88402      0.910380      0.909823      0.753043      0.310903       0.00000       0.00000    
  0.190545E-03   9.95467       1.21149       1.63875       1.20117       1.63554      0.103144E-01  0.320847E-02   2.83671      0.895891      0.895289      0.740380      0.305280       0.00000       0.00000    
  0.208928E-03   9.89719       1.19216       1.61191       1.18114       1.60847      0.110152E-01  0.344233E-02   2.78961      0.881480      0.880828      0.727772      0.299664       0.00000       0.00000    
  0.229085E-03   9.83530       1.17292       1.58517       1.16117       1.58148      0.117455E-01  0.368726E-02   2.74266      0.867120      0.866416      0.715201      0.294054       0.00000       0.00000    
  0.251186E-03   9.76359       1.15392       1.55869       1.14136       1.55473      0.125545E-01  0.396236E-02   2.69610      0.852895      0.852133      0.702732      0.288469       0.00000       0.00000    
  0.275420E-03   9.68796       1.13504       1.53234       1.12164       1.52809      0.134017E-01  0.425240E-02   2.64973      0.838736      0.837911      0.690313      0.282901       0.00000       0.00000    
  0.301992E-03   9.60708       1.11632       1.50617       1.10202       1.50160      0.143002E-01  0.456250E-02   2.60362      0.824663      0.823773      0.677962      0.277354       0.00000       0.00000    
  0.331127E-03   9.51929       1.09786       1.48025       1.08257       1.47535      0.152813E-01  0.490551E-02   2.55792      0.810726      0.809762      0.665719      0.271848       0.00000       0.00000    
  0.363073E-03   9.42832       1.07953       1.45448       1.06322       1.44921      0.163049E-01  0.526574E-02   2.51244      0.796857      0.795816      0.653529      0.266364       0.00000       0.00000    
  0.398101E-03   9.33157       1.06146       1.42897       1.04405       1.42331      0.174132E-01  0.566046E-02   2.46736      0.783120      0.781996      0.641447      0.260925       0.00000       0.00000    
  0.436509E-03   9.23051       1.04363       1.40370       1.02503       1.39761      0.185994E-01  0.608759E-02   2.42264      0.769499      0.768283      0.629460      0.255529       0.00000       0.00000    
