   1.89999998             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03  -1.68640      0.528964      0.876254      0.525626      0.875674      0.333722E-02  0.579637E-03   1.40130      0.525626      0.525404      0.350270       0.00000       0.00000       0.00000    
  0.109648E-03  -1.50643      0.523074      0.866045      0.519487      0.865411      0.358753E-02  0.633981E-03   1.38490      0.519487      0.519247      0.346164       0.00000       0.00000       0.00000    
  0.120226E-03  -1.33734      0.517325      0.856022      0.513456      0.855325      0.386891E-02  0.696852E-03   1.36878      0.513456      0.513195      0.342130       0.00000       0.00000       0.00000    
  0.131825E-03  -1.17251      0.511634      0.846075      0.507469      0.845311      0.416476E-02  0.763818E-03   1.35278      0.507469      0.507187      0.338125       0.00000       0.00000       0.00000    
  0.144543E-03  -1.01378      0.506027      0.836237      0.501546      0.835400      0.448136E-02  0.836647E-03   1.33695      0.501546      0.501240      0.334160       0.00000       0.00000       0.00000    
  0.158489E-03  -.862989      0.500538      0.826545      0.495708      0.825627      0.483022E-02  0.918867E-03   1.32133      0.495708      0.495376      0.330251       0.00000       0.00000       0.00000    
  0.173779E-03  -.716018      0.495108      0.816926      0.489911      0.815920      0.519613E-02  0.100613E-02   1.30583      0.489911      0.489552      0.326368       0.00000       0.00000       0.00000    
  0.190545E-03  -.576253      0.489792      0.807446      0.484195      0.806343      0.559693E-02  0.110385E-02   1.29054      0.484195      0.483806      0.322537       0.00000       0.00000       0.00000    
  0.208928E-03  -.441877      0.484569      0.798075      0.478541      0.796864      0.602882E-02  0.121116E-02   1.27540      0.478541      0.478118      0.318745       0.00000       0.00000       0.00000    
  0.229085E-03  -.310990      0.479407      0.788774      0.472926      0.787449      0.648106E-02  0.132476E-02   1.26037      0.472926      0.472469      0.314980       0.00000       0.00000       0.00000    
