   4.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   4.23209      0.821389       1.07996      0.795535       1.05568      0.258546E-01  0.242849E-01   1.85121      0.614687      0.617149      0.436576      0.180848       0.00000       0.00000    
  0.109648E-03   4.22937      0.811137       1.06302      0.784323       1.03802      0.268134E-01  0.249973E-01   1.82235      0.605868      0.608494      0.427572      0.178455       0.00000       0.00000    
  0.120226E-03   4.22591      0.800996       1.04628      0.773187       1.02055      0.278092E-01  0.257279E-01   1.79373      0.597128      0.599926      0.418662      0.176058       0.00000       0.00000    
  0.131825E-03   4.22174      0.790970       1.02973      0.762126       1.00325      0.288439E-01  0.264770E-01   1.76538      0.588466      0.591447      0.409846      0.173659       0.00000       0.00000    
  0.144543E-03   4.21690      0.781061       1.01339      0.751141      0.986140      0.299196E-01  0.272448E-01   1.73728      0.579882      0.583056      0.401125      0.171259       0.00000       0.00000    
  0.158489E-03   4.21140      0.771270      0.997242      0.740235      0.969211      0.310354E-01  0.280313E-01   1.70945      0.571377      0.574754      0.392500      0.168858       0.00000       0.00000    
  0.173779E-03   4.20518      0.761597      0.981304      0.729409      0.952468      0.321873E-01  0.288359E-01   1.68188      0.562953      0.566543      0.383972      0.166456       0.00000       0.00000    
  0.190545E-03   4.19831      0.752040      0.965562      0.718657      0.935902      0.333833E-01  0.296597E-01   1.65456      0.554605      0.558418      0.375537      0.164052       0.00000       0.00000    
  0.208928E-03   4.19087      0.742603      0.950006      0.707971      0.919502      0.346320E-01  0.305040E-01   1.62747      0.546321      0.550374      0.367190      0.161649       0.00000       0.00000    
  0.229085E-03   4.18291      0.733284      0.934628      0.697345      0.903259      0.359383E-01  0.313694E-01   1.60060      0.538098      0.542405      0.358927      0.159247       0.00000       0.00000    
  0.251186E-03   4.17436      0.724081      0.919434      0.686785      0.887179      0.372959E-01  0.322552E-01   1.57396      0.529940      0.534516      0.350751      0.156845       0.00000       0.00000    
  0.275420E-03   4.16525      0.714998      0.904427      0.676291      0.871265      0.387072E-01  0.331615E-01   1.54756      0.521848      0.526708      0.342663      0.154443       0.00000       0.00000    
  0.301992E-03   4.15558      0.706039      0.889607      0.665864      0.855519      0.401750E-01  0.340885E-01   1.52138      0.513822      0.518980      0.334663      0.152042       0.00000       0.00000    
  0.331127E-03   4.14536      0.697206      0.874977      0.655507      0.839941      0.416990E-01  0.350364E-01   1.49545      0.505862      0.511334      0.326754      0.149645       0.00000       0.00000    
  0.363073E-03   4.13455      0.688492      0.860538      0.645220      0.824533      0.432724E-01  0.360046E-01   1.46975      0.497972      0.503771      0.318934      0.147248       0.00000       0.00000    
  0.398101E-03   4.12319      0.679904      0.846285      0.634999      0.809291      0.449060E-01  0.369938E-01   1.44429      0.490145      0.496288      0.311203      0.144853       0.00000       0.00000    
  0.436509E-03   4.11135      0.671450      0.832215      0.624838      0.794211      0.466116E-01  0.380046E-01   1.41905      0.482377      0.488882      0.303559      0.142461       0.00000       0.00000    
  0.478622E-03   4.09904      0.663132      0.818324      0.614735      0.779287      0.483974E-01  0.390373E-01   1.39402      0.474662      0.481553      0.295999      0.140073       0.00000       0.00000    
  0.524798E-03   4.08626      0.654945      0.804612      0.604690      0.764521      0.502548E-01  0.400916E-01   1.36921      0.467004      0.474300      0.288526      0.137686       0.00000       0.00000    
  0.575429E-03   4.07299      0.646893      0.791084      0.594707      0.749916      0.521861E-01  0.411675E-01   1.34462      0.459403      0.467126      0.281139      0.135303       0.00000       0.00000    
  0.630945E-03   4.05920      0.638981      0.777741      0.584785      0.735476      0.541953E-01  0.422650E-01   1.32026      0.451861      0.460031      0.273841      0.132924       0.00000       0.00000    
  0.691816E-03   4.04489      0.631210      0.764586      0.574928      0.721202      0.562827E-01  0.433844E-01   1.29613      0.444379      0.453016      0.266632      0.130549       0.00000       0.00000    
  0.758561E-03   4.03006      0.623571      0.751616      0.565133      0.707090      0.584382E-01  0.445259E-01   1.27222      0.436956      0.446079      0.259511      0.128178       0.00000       0.00000    
  0.831745E-03   4.01472      0.616077      0.738832      0.555401      0.693143      0.606754E-01  0.456889E-01   1.24854      0.429591      0.439221      0.252480      0.125810       0.00000       0.00000    
  0.911989E-03   3.99888      0.608741      0.726239      0.545731      0.679366      0.630106E-01  0.468728E-01   1.22510      0.422283      0.432447      0.245541      0.123447       0.00000       0.00000    
  0.999975E-03   3.98253      0.601577      0.713839      0.536121      0.665762      0.654566E-01  0.480771E-01   1.20188      0.415031      0.425755      0.238696      0.121090       0.00000       0.00000    
  0.109645E-02   3.96571      0.594573      0.701628      0.526570      0.652326      0.680021E-01  0.493021E-01   1.17890      0.407834      0.419145      0.231943      0.118736       0.00000       0.00000    
  0.120223E-02   3.94837      0.587731      0.689609      0.517082      0.639061      0.706491E-01  0.505480E-01   1.15614      0.400694      0.412618      0.225283      0.116388       0.00000       0.00000    
  0.131822E-02   3.93046      0.581060      0.677786      0.507658      0.625972      0.734025E-01  0.518145E-01   1.13363      0.393613      0.406176      0.218719      0.114044       0.00000       0.00000    
  0.144540E-02   3.91194      0.574562      0.666162      0.498298      0.613060      0.762640E-01  0.531020E-01   1.11136      0.386591      0.399819      0.212252      0.111707       0.00000       0.00000    
  0.158485E-02   3.89287      0.568219      0.654726      0.488999      0.600314      0.792192E-01  0.544119E-01   1.08931      0.379625      0.393541      0.205877      0.109374       0.00000       0.00000    
  0.173775E-02   3.87322      0.562050      0.643489      0.479766      0.587747      0.822846E-01  0.557421E-01   1.06751      0.372719      0.387350      0.199598      0.107046       0.00000       0.00000    
  0.190540E-02   3.85290      0.556085      0.632464      0.470603      0.575374      0.854820E-01  0.570900E-01   1.04598      0.365879      0.381252      0.193426      0.104725       0.00000       0.00000    
  0.208923E-02   3.83187      0.550347      0.621663      0.461518      0.563210      0.888298E-01  0.584532E-01   1.02473      0.359109      0.375254      0.187367      0.102409       0.00000       0.00000    
  0.229079E-02   3.81023      0.544819      0.611077      0.452504      0.551244      0.923149E-01  0.598328E-01   1.00375      0.352405      0.369353      0.181417      0.100099       0.00000       0.00000    
  0.251180E-02   3.78790      0.539501      0.600706      0.443563      0.539477      0.959376E-01  0.612294E-01  0.983040      0.345768      0.363546      0.175574      0.977948E-01   0.00000       0.00000    
  0.275413E-02   3.76478      0.534402      0.590557      0.434699      0.527914      0.997039E-01  0.626432E-01  0.962612      0.339202      0.357837      0.169844      0.954967E-01   0.00000       0.00000    
  0.301984E-02   3.74082      0.529528      0.580631      0.425911      0.516556      0.103617      0.640747E-01  0.942467      0.332706      0.352225      0.164226      0.932046E-01   0.00000       0.00000    
  0.331118E-02   3.71614      0.524848      0.570913      0.417191      0.505386      0.107658      0.655272E-01  0.922576      0.326272      0.346702      0.158712      0.909182E-01   0.00000       0.00000    
