   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   77.5174       6.03129       9.19609       5.99954       9.17432      0.317518E-01  0.217700E-01   15.1739       3.13118       3.25336       3.62741       2.86836       2.29425       0.00000    
  0.109648E-03   74.7071       5.84033       8.90541       5.80741       8.88301      0.329280E-01  0.224020E-01   14.6904       3.03417       3.14799       3.52350       2.77324       2.21218       0.00000    
  0.120226E-03   71.9856       5.65472       8.62301       5.62058       8.59996      0.341457E-01  0.230505E-01   14.2205       2.93975       3.04569       3.42224       2.68083       2.13263       0.00000    
  0.131825E-03   69.3473       5.47417       8.34839       5.43876       8.32468      0.354092E-01  0.237166E-01   13.7634       2.84779       2.94630       3.32348       2.59097       2.05545       0.00000    
  0.144543E-03   66.7862       5.29836       8.08103       5.26164       8.05663      0.367234E-01  0.244014E-01   13.3183       2.75814       2.84962       3.22703       2.50350       1.98046       0.00000    
  0.158489E-03   64.3002       5.12718       7.82073       5.08910       7.79563      0.380897E-01  0.251054E-01   12.8847       2.67074       2.75561       3.13283       2.41835       1.90763       0.00000    
  0.173779E-03   61.8946       4.96092       7.56799       4.92141       7.54216      0.395030E-01  0.258272E-01   12.4636       2.58573       2.66441       3.04104       2.33568       1.83708       0.00000    
  0.190545E-03   59.5646       4.79931       7.32233       4.75834       7.29577      0.409690E-01  0.265684E-01   12.0541       2.50299       2.57589       2.95150       2.25535       1.76868       0.00000    
  0.208928E-03   57.3044       4.64207       7.08327       4.59957       7.05594      0.424942E-01  0.273304E-01   11.6555       2.42239       2.48985       2.86404       2.17719       1.70228       0.00000    
  0.229085E-03   55.1117       4.48908       6.85057       4.44500       6.82246      0.440810E-01  0.281139E-01   11.2675       2.34386       2.40623       2.77857       2.10114       1.63782       0.00000    
  0.251186E-03   52.9917       4.34060       6.62472       4.29488       6.59580      0.457237E-01  0.289176E-01   10.8907       2.26754       2.32519       2.69527       2.02734       1.57543       0.00000    
  0.275420E-03   50.9400       4.19642       6.40530       4.14899       6.37556      0.474272E-01  0.297424E-01   10.5246       2.19331       2.24659       2.61399       1.95568       1.51499       0.00000    
  0.301992E-03   48.9514       4.05625       6.19186       4.00705       6.16127      0.491980E-01  0.305899E-01   10.1683       2.12105       2.17026       2.53457       1.88600       1.45636       0.00000    
  0.331127E-03   47.0234       3.91997       5.98417       3.86893       5.95271      0.510383E-01  0.314606E-01   9.82164       2.05070       2.09614       2.45693       1.81823       1.39948       0.00000    
  0.363073E-03   45.1610       3.78782       5.78268       3.73488       5.75033      0.529416E-01  0.323531E-01   9.48521       1.98237       2.02438       2.38123       1.75251       1.34447       0.00000    
  0.398101E-03   43.3601       3.65963       5.58702       3.60471       5.55375      0.549144E-01  0.332686E-01   9.15847       1.91598       1.95486       2.30734       1.68873       1.29123       0.00000    
  0.436509E-03   41.6162       3.53513       5.39675       3.47816       5.36254      0.569645E-01  0.342089E-01   8.84071       1.85141       1.88741       2.23510       1.62675       1.23962       0.00000    
  0.478622E-03   39.9265       3.41420       5.21162       3.35510       5.17645      0.590967E-01  0.351752E-01   8.53155       1.78861       1.82195       2.16442       1.56649       1.18958       0.00000    
  0.524798E-03   38.2957       3.29708       5.03206       3.23577       4.99590      0.613044E-01  0.361672E-01   8.23167       1.72768       1.75863       2.09545       1.50810       1.14122       0.00000    
  0.575429E-03   36.7204       3.18358       4.85776       3.11999       4.82058      0.635911E-01  0.371838E-01   7.94057       1.66853       1.69734       2.02809       1.45146       1.09446       0.00000    
  0.630945E-03   35.1962       3.07349       4.68831       3.00753       4.65009      0.659621E-01  0.382242E-01   7.65761       1.61107       1.63794       1.96219       1.39646       1.04918       0.00000    
  0.691816E-03   33.7204       2.96664       4.52347       2.89822       4.48418      0.684199E-01  0.392875E-01   7.38240       1.55522       1.58036       1.89767       1.34300       1.00530       0.00000    
  0.758561E-03   32.2974       2.86328       4.36363       2.79232       4.32325      0.709579E-01  0.403742E-01   7.11557       1.50109       1.52472       1.83467       1.29123      0.962934       0.00000    
  0.831745E-03   30.9243       2.76324       4.20851       2.68966       4.16703      0.735824E-01  0.414847E-01   6.85669       1.44861       1.47094       1.77309       1.24105      0.922008       0.00000    
  0.911989E-03   29.5970       2.66633       4.05775       2.59003       4.01513      0.763013E-01  0.426193E-01   6.60515       1.39768       1.41888       1.71279       1.19235      0.882408       0.00000    
  0.999975E-03   28.3128       2.57240       3.91106       2.49328       3.86728      0.791212E-01  0.437792E-01   6.36056       1.34824       1.36844       1.65369       1.14504      0.844057       0.00000    
  0.109645E-02   27.0757       2.48167       3.76883       2.39963       3.72386      0.820370E-01  0.449673E-01   6.12349       1.30039       1.31975       1.59591       1.09924      0.807067       0.00000    
  0.120223E-02   25.8832       2.39399       3.63083       2.30894       3.58465      0.850487E-01  0.461786E-01   5.89360       1.25407       1.27275       1.53938       1.05488      0.771369       0.00000    
  0.131822E-02   24.7318       2.30917       3.49671       2.22101       3.44930      0.881578E-01  0.474075E-01   5.67032       1.20917       1.22730       1.48399       1.01185      0.736860       0.00000    
  0.144540E-02   23.6186       2.22706       3.36621       2.13569       3.31757      0.913633E-01  0.486482E-01   5.45326       1.16563       1.18333       1.42967      0.970062      0.703465       0.00000    
  0.158485E-02   22.5473       2.14784       3.23967       2.05318       3.18977      0.946566E-01  0.499002E-01   5.24296       1.12355       1.14095       1.37651      0.929636      0.671284       0.00000    
