   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   12.4100       1.35563       1.62272       1.33114       1.60314      0.244882E-01  0.195787E-01   2.93428      0.877502      0.879680      0.722168      0.453640       0.00000       0.00000    
  0.109648E-03   12.1711       1.33089       1.58812       1.30551       1.56792      0.253851E-01  0.201998E-01   2.87343      0.861805      0.864099      0.702511      0.443704       0.00000       0.00000    
  0.120226E-03   11.9364       1.30683       1.55399       1.28052       1.53315      0.263137E-01  0.208384E-01   2.81367      0.846562      0.848978      0.682852      0.433953       0.00000       0.00000    
  0.131825E-03   11.7058       1.28340       1.52034       1.25612       1.49884      0.272761E-01  0.214951E-01   2.75496      0.831740      0.834283      0.663220      0.424380       0.00000       0.00000    
  0.144543E-03   11.4789       1.26056       1.48715       1.23228       1.46498      0.282747E-01  0.221705E-01   2.69726      0.817306      0.819983      0.643640      0.414976       0.00000       0.00000    
  0.158489E-03   11.2558       1.23831       1.45441       1.20900       1.43155      0.293093E-01  0.228645E-01   2.64055      0.803267      0.806084      0.624089      0.405736       0.00000       0.00000    
  0.173779E-03   11.0367       1.21672       1.42212       1.18634       1.39854      0.303767E-01  0.235764E-01   2.58488      0.789673      0.792637      0.604510      0.396670       0.00000       0.00000    
  0.190545E-03   10.8213       1.19568       1.39030       1.16420       1.36599      0.314823E-01  0.243075E-01   2.53019      0.776433      0.779549      0.585032      0.387769       0.00000       0.00000    
  0.208928E-03   10.6095       1.17511       1.35901       1.14247       1.33395      0.326317E-01  0.250594E-01   2.47642      0.763448      0.766725      0.565796      0.379026       0.00000       0.00000    
  0.229085E-03   10.4014       1.15493       1.32827       1.12110       1.30244      0.338279E-01  0.258329E-01   2.42354      0.750661      0.754109      0.546881      0.370437       0.00000       0.00000    
  0.251186E-03   10.1969       1.13522       1.29805       1.10016       1.27143      0.350662E-01  0.266269E-01   2.37158      0.738147      0.741773      0.528188      0.362010       0.00000       0.00000    
  0.275420E-03   9.99603       1.11596       1.26837       1.07961       1.24092      0.363494E-01  0.274418E-01   2.32054      0.725876      0.729689      0.509749      0.353738       0.00000       0.00000    
  0.301992E-03   9.79861       1.09711       1.23921       1.05943       1.21094      0.376804E-01  0.282784E-01   2.27036      0.713811      0.717819      0.491610      0.345615       0.00000       0.00000    
  0.331127E-03   9.60458       1.07865       1.21059       1.03959       1.18145      0.390601E-01  0.291367E-01   2.22104      0.701952      0.706166      0.473757      0.337636       0.00000       0.00000    
  0.363073E-03   9.41405       1.06066       1.18245       1.02018       1.15244      0.404835E-01  0.300160E-01   2.17261      0.690370      0.694796      0.456088      0.329809       0.00000       0.00000    
  0.398101E-03   9.22695       1.04304       1.15487       1.00109       1.12396      0.419570E-01  0.309172E-01   2.12504      0.678959      0.683608      0.438775      0.322128       0.00000       0.00000    
  0.436509E-03   9.04317       1.02567       1.12793      0.982187       1.09609      0.434879E-01  0.318413E-01   2.07828      0.667599      0.672482      0.422011      0.314588       0.00000       0.00000    
  0.478622E-03   8.86266       1.00846       1.10169      0.963384       1.06890      0.450808E-01  0.327888E-01   2.03228      0.656200      0.661329      0.405947      0.307184       0.00000       0.00000    
