   8317.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   81.2716       6.60518       9.42853       6.59083       9.42318      0.143478E-01  0.535187E-02   16.0140       3.59214       3.59154       3.43692       2.99869       2.39494       0.00000    
  0.109648E-03   78.3728       6.39914       9.13063       6.38394       9.12494      0.152018E-01  0.568223E-02   15.5089       3.48430       3.48365       3.33090       2.89964       2.31061       0.00000    
  0.120226E-03   75.5986       6.20093       8.84410       6.18479       8.83806      0.161381E-01  0.604730E-02   15.0228       3.38039       3.37968       3.22877       2.80441       2.22981       0.00000    
  0.131825E-03   72.8745       6.00590       8.56220       5.98879       8.55577      0.171118E-01  0.642834E-02   14.5446       3.27806       3.27731       3.12822       2.71073       2.15045       0.00000    
  0.144543E-03   70.2223       5.81542       8.28689       5.79728       8.28006      0.181389E-01  0.683225E-02   14.0773       3.17802       3.17721       3.02994       2.61926       2.07312       0.00000    
  0.158489E-03   67.6665       5.63111       8.02051       5.61186       8.01324      0.192470E-01  0.727123E-02   13.6251       3.08107       3.08019       2.93472       2.53079       1.99854       0.00000    
  0.173779E-03   65.1577       5.44981       7.75848       5.42941       7.75075      0.203971E-01  0.772859E-02   13.1802       2.98562       2.98468       2.84099       2.44379       1.92530       0.00000    
  0.190545E-03   62.7388       5.27430       7.50481       5.25267       7.49659      0.216323E-01  0.822334E-02   12.7493       2.89307       2.89205       2.75013       2.35960       1.85462       0.00000    
  0.208928E-03   60.3889       5.10328       7.25761       5.08034       7.24886      0.229413E-01  0.875098E-02   12.3292       2.80276       2.80167       2.66149       2.27758       1.78590       0.00000    
  0.229085E-03   58.0838       4.93517       7.01459       4.91087       7.00529      0.242985E-01  0.930011E-02   11.9162       2.71390       2.71273       2.57430       2.19697       1.71847       0.00000    
  0.251186E-03   55.8840       4.77396       6.78147       4.74818       6.77157      0.257824E-01  0.990664E-02   11.5197       2.62848       2.62722       2.49051       2.11970       1.65404       0.00000    
  0.275420E-03   53.7287       4.61568       6.55256       4.58836       6.54202      0.273269E-01  0.105410E-01   11.1304       2.54452       2.54317       2.40817       2.04384       1.59088       0.00000    
  0.301992E-03   51.6331       4.46136       6.32931       4.43240       6.31809      0.289526E-01  0.112127E-01   10.7505       2.46252       2.46108       2.32778       1.96988       1.52943       0.00000    
  0.331127E-03   49.6212       4.31260       6.11400       4.28189       6.10206      0.307067E-01  0.119443E-01   10.3840       2.38329       2.38174       2.25013       1.89860       1.47037       0.00000    
  0.363073E-03   47.6491       4.16651       5.90250       4.13399       5.88979      0.325265E-01  0.127069E-01   10.0238       2.30539       2.30372       2.17380       1.82860       1.41246       0.00000    
  0.398101E-03   45.7517       4.02544       5.69813       3.99097       5.68460      0.344757E-01  0.135309E-01   9.67557       2.22996       2.22818       2.09992       1.76100       1.35668       0.00000    
  0.436509E-03   43.9140       3.88842       5.49951       3.85188       5.48510      0.365417E-01  0.144113E-01   9.33698       2.15654       2.15463       2.02803       1.69534       1.30261       0.00000    
  0.478622E-03   42.1141       3.75396       5.30452       3.71527       5.28919      0.386825E-01  0.153278E-01   9.00446       2.08438       2.08234       1.95739       1.63089       1.24963       0.00000    
  0.524798E-03   40.4013       3.62545       5.11794       3.58443       5.10160      0.410155E-01  0.163387E-01   8.68604       2.01515       2.01296       1.88965       1.56928       1.19915       0.00000    
  0.575429E-03   38.7271       3.49960       4.93512       3.45616       4.91772      0.434447E-01  0.173976E-01   8.37388       1.94723       1.94488       1.82321       1.50893       1.14978       0.00000    
  0.630945E-03   37.1017       3.37712       4.75703       3.33112       4.73851      0.459954E-01  0.185172E-01   8.06963       1.88095       1.87845       1.75840       1.45017       1.10180       0.00000    
  0.691816E-03   35.5473       3.25958       4.58588       3.21083       4.56614      0.487456E-01  0.197383E-01   7.77698       1.81710       1.81441       1.69599       1.39374       1.05588       0.00000    
  0.758561E-03   34.0260       3.14436       4.41798       3.09276       4.39697      0.515961E-01  0.210109E-01   7.48973       1.75437       1.75150       1.63469       1.33840       1.01090       0.00000    
  0.831745E-03   32.5656       3.03342       4.25605       2.97878       4.23367      0.546393E-01  0.223834E-01   7.21245       1.69371       1.69065       1.57546       1.28506      0.967675       0.00000    
  0.911989E-03   31.1558       2.92607       4.09913       2.86820       4.07528      0.578634E-01  0.238513E-01   6.94349       1.63480       1.63153       1.51794       1.23340      0.925911       0.00000    
  0.999975E-03   29.7773       2.82094       3.94530       2.75974       3.91992      0.612006E-01  0.253790E-01   6.67965       1.57696       1.57347       1.46149       1.18278      0.885046       0.00000    
  0.109645E-02   28.4694       2.72087       3.79848       2.65605       3.77142      0.648218E-01  0.270596E-01   6.42747       1.52155       1.51783       1.40745       1.13450      0.846220       0.00000    
  0.120223E-02   27.1943       2.62319       3.65494       2.55459       3.62612      0.685913E-01  0.288215E-01   6.18072       1.46728       1.46331       1.35454       1.08731      0.808342       0.00000    
  0.131822E-02   25.9582       2.52832       3.51530       2.45578       3.48462      0.725368E-01  0.306800E-01   5.94040       1.41436       1.41012       1.30296       1.04143      0.771588       0.00000    
  0.144540E-02   24.7814       2.43779       3.38161       2.36101       3.34890      0.767831E-01  0.327068E-01   5.70991       1.36349       1.35897       1.25342      0.997522      0.736547       0.00000    
  0.158485E-02   23.6315       2.34926       3.25064       2.26808       3.21582      0.811771E-01  0.348174E-01   5.48390       1.31356       1.30875       1.20481      0.954522      0.702286       0.00000    
  0.173775E-02   22.5302       2.26432       3.12459       2.17848       3.08750      0.858479E-01  0.370862E-01   5.26598       1.26532       1.26020       1.15787      0.913154      0.669432       0.00000    
  0.190540E-02   21.4710       2.18255       3.00282       2.09176       2.96331      0.907874E-01  0.395119E-01   5.05507       1.21856       1.21310       1.11239      0.873205      0.637798       0.00000    
