   10.0000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   10.9680       1.37349       1.84602       1.36713       1.84434      0.636262E-02  0.167528E-02   3.21147       1.00546       1.00503      0.839430      0.361665       0.00000       0.00000    
  0.109648E-03   10.9180       1.35154       1.81658       1.34476       1.81479      0.678456E-02  0.178967E-02   3.15955      0.989755      0.989292      0.825621      0.355005       0.00000       0.00000    
  0.120226E-03   10.8572       1.32984       1.78741       1.32258       1.78549      0.725294E-02  0.191812E-02   3.10808      0.974197      0.973695      0.811923      0.348387       0.00000       0.00000    
  0.131825E-03   10.7923       1.30824       1.75837       1.30050       1.75631      0.774272E-02  0.205318E-02   3.05681      0.958705      0.958162      0.798277      0.341792       0.00000       0.00000    
  0.144543E-03   10.7215       1.28680       1.72950       1.27854       1.72730      0.826316E-02  0.219771E-02   3.00584      0.943308      0.942721      0.784706      0.335231       0.00000       0.00000    
  0.158489E-03   10.6433       1.26561       1.70089       1.25678       1.69854      0.883070E-02  0.235711E-02   2.95531      0.928052      0.927417      0.771247      0.328724       0.00000       0.00000    
  0.173779E-03   10.5615       1.24454       1.67242       1.23511       1.66990      0.942298E-02  0.252441E-02   2.90501      0.912868      0.912182      0.757847      0.322246       0.00000       0.00000    
  0.190545E-03   10.4732       1.22372       1.64423       1.21366       1.64152      0.100656E-01  0.270796E-02   2.85518      0.897828      0.897085      0.744564      0.315830       0.00000       0.00000    
  0.208928E-03   10.3801       1.20313       1.61626       1.19237       1.61335      0.107526E-01  0.290615E-02   2.80573      0.882908      0.882105      0.731380      0.309467       0.00000       0.00000    
  0.229085E-03   10.2840       1.18267       1.58844       1.17120       1.58533      0.114685E-01  0.311393E-02   2.75653      0.868066      0.867200      0.718261      0.303139       0.00000       0.00000    
  0.251186E-03   10.1811       1.16259       1.56100       1.15032       1.55766      0.122621E-01  0.334794E-02   2.70798      0.853421      0.852483      0.705305      0.296903       0.00000       0.00000    
  0.275420E-03   10.0755       1.14267       1.53374       1.12958       1.53014      0.130933E-01  0.359499E-02   2.65972      0.838865      0.837852      0.692425      0.290710       0.00000       0.00000    
  0.301992E-03   9.96633       1.12298       1.50671       1.10900       1.50285      0.139751E-01  0.385958E-02   2.61185      0.824428      0.823335      0.679645      0.284576       0.00000       0.00000    
  0.331127E-03   9.85243       1.10364       1.48002       1.08870       1.47587      0.149383E-01  0.415307E-02   2.56457      0.810170      0.808988      0.667016      0.278531       0.00000       0.00000    
  0.363073E-03   9.73639       1.08447       1.45351       1.06853       1.44905      0.159436E-01  0.446173E-02   2.51758      0.795999      0.794724      0.654462      0.272530       0.00000       0.00000    
  0.398101E-03   9.61645       1.06564       1.42734       1.04861       1.42254      0.170324E-01  0.480084E-02   2.47115      0.781997      0.780619      0.642050      0.266615       0.00000       0.00000    
  0.436509E-03   9.49364       1.04711       1.40145       1.02891       1.39628      0.181981E-01  0.516873E-02   2.42519      0.768136      0.766648      0.629760      0.260773       0.00000       0.00000    
  0.478622E-03   9.36903       1.02876       1.37574       1.00934       1.37018      0.194132E-01  0.555510E-02   2.37952      0.754365      0.752762      0.617546      0.254979       0.00000       0.00000    
  0.524798E-03   9.24057       1.01087       1.35046      0.990111       1.34447      0.207572E-01  0.599106E-02   2.33458      0.740812      0.739080      0.605519      0.249299       0.00000       0.00000    
  0.575429E-03   9.11056      0.993199       1.32540      0.971032       1.31894      0.221672E-01  0.645303E-02   2.28998      0.727358      0.725491      0.593577      0.243673       0.00000       0.00000    
  0.630945E-03   8.97860      0.975807       1.30059      0.952147       1.29364      0.236602E-01  0.694783E-02   2.24579      0.714032      0.712019      0.581744      0.238115       0.00000       0.00000    
  0.691816E-03   8.84408      0.958852       1.27618      0.933559       1.26869      0.252930E-01  0.749935E-02   2.20224      0.700899      0.698726      0.570077      0.232661       0.00000       0.00000    
  0.758561E-03   8.70843      0.942110       1.25197      0.915113       1.24389      0.269968E-01  0.808026E-02   2.15900      0.687857      0.685517      0.558488      0.227256       0.00000       0.00000    
  0.831745E-03   8.57084      0.925769       1.22812      0.896931       1.21940      0.288383E-01  0.871873E-02   2.11633      0.674987      0.672463      0.547046      0.221944       0.00000       0.00000    
  0.911989E-03   8.43182      0.909789       1.20458      0.878977       1.19517      0.308120E-01  0.941406E-02   2.07415      0.662264      0.659543      0.535731      0.216713       0.00000       0.00000    
  0.999975E-03   8.29193      0.894032       1.18124      0.861164       1.17110      0.328687E-01  0.101452E-01   2.03226      0.649633      0.646705      0.524493      0.211531       0.00000       0.00000    
  0.109645E-02   8.15034      0.878816       1.15837      0.843678       1.14740      0.351380E-01  0.109706E-01   1.99108      0.637213      0.634056      0.513436      0.206465       0.00000       0.00000    
  0.120223E-02   8.00809      0.863870       1.13572      0.826350       1.12387      0.375209E-01  0.118478E-01   1.95022      0.624894      0.621495      0.502466      0.201455       0.00000       0.00000    
  0.131822E-02   7.86506      0.849245       1.11334      0.809206       1.10055      0.400388E-01  0.127866E-01   1.90976      0.612696      0.609039      0.491597      0.196511       0.00000       0.00000    
  0.144540E-02   7.72108      0.835145       1.09139      0.792352       1.07755      0.427931E-01  0.138366E-01   1.86991      0.600683      0.596743      0.480886      0.191669       0.00000       0.00000    
  0.158485E-02   7.57673      0.821296       1.06964      0.775630       1.05470      0.456657E-01  0.149435E-01   1.83033      0.588756      0.584519      0.470247      0.186874       0.00000       0.00000    
  0.173775E-02   7.43180      0.807911       1.04827      0.759149       1.03211      0.487617E-01  0.161589E-01   1.79126      0.576985      0.572426      0.459739      0.182164       0.00000       0.00000    
  0.190540E-02   7.28653      0.794961       1.02723      0.742880       1.00974      0.520808E-01  0.174859E-01   1.75262      0.565350      0.560445      0.449345      0.177530       0.00000       0.00000    
  0.208923E-02   7.14107      0.782276       1.00639      0.726739      0.987509      0.555371E-01  0.188821E-01   1.71425      0.553797      0.548530      0.439020      0.172941       0.00000       0.00000    
  0.229079E-02   6.99539      0.770218      0.986032      0.710882      0.965576      0.593361E-01  0.204555E-01   1.67646      0.542428      0.536761      0.428847      0.168453       0.00000       0.00000    
  0.251180E-02   6.84971      0.758490      0.965915      0.695163      0.943784      0.633267E-01  0.221312E-01   1.63895      0.531148      0.525059      0.418747      0.164015       0.00000       0.00000    
  0.275413E-02   6.70403      0.747130      0.946071      0.679599      0.922150      0.675309E-01  0.239210E-01   1.60175      0.519967      0.513433      0.408728      0.159631       0.00000       0.00000    
  0.301984E-02   6.55854      0.736403      0.926682      0.664278      0.900756      0.721245E-01  0.259258E-01   1.56503      0.508944      0.501920      0.398836      0.155335       0.00000       0.00000    
  0.331118E-02   6.41319      0.725974      0.907504      0.649065      0.879465      0.769091E-01  0.280386E-01   1.52853      0.497989      0.490454      0.389000      0.151076       0.00000       0.00000    
  0.363064E-02   6.26814      0.716086      0.888706      0.634041      0.858354      0.820448E-01  0.303518E-01   1.49240      0.487155      0.479071      0.379260      0.146886       0.00000       0.00000    
  0.398091E-02   6.12348      0.706727      0.870272      0.619184      0.837392      0.875433E-01  0.328793E-01   1.45658      0.476428      0.467754      0.369603      0.142756       0.00000       0.00000    
  0.436498E-02   5.97906      0.697683      0.852054      0.604423      0.816517      0.932603E-01  0.355370E-01   1.42094      0.465763      0.456475      0.359995      0.138660       0.00000       0.00000    
  0.478610E-02   5.83531      0.689376      0.834333      0.589868      0.795814      0.995076E-01  0.385190E-01   1.38568      0.455229      0.445268      0.350487      0.134640       0.00000       0.00000    
  0.524785E-02   5.69196      0.681475      0.816883      0.575413      0.775187      0.106062      0.416957E-01   1.35060      0.444757      0.434090      0.341026      0.130656       0.00000       0.00000    
  0.575415E-02   5.54904      0.674002      0.799717      0.561063      0.754641      0.112939      0.450766E-01   1.31570      0.434351      0.422943      0.331614      0.126711       0.00000       0.00000    
  0.630929E-02   5.40696      0.667297      0.783058      0.546875      0.734202      0.120422      0.488563E-01   1.28108      0.424047      0.411831      0.322274      0.122829       0.00000       0.00000    
  0.691799E-02   5.26526      0.660949      0.766634      0.532754      0.713802      0.128195      0.528319E-01   1.24656      0.413782      0.400729      0.312964      0.118972       0.00000       0.00000    
  0.758542E-02   5.12426      0.655232      0.750623      0.518746      0.693463      0.136486      0.571605E-01   1.21221      0.403587      0.389640      0.303700      0.115160       0.00000       0.00000    
  0.831724E-02   4.98398      0.650157      0.735035      0.504833      0.673158      0.145324      0.618773E-01   1.17799      0.393446      0.378550      0.294473      0.111387       0.00000       0.00000    
  0.911966E-02   4.84405      0.645446      0.719684      0.490967      0.652864      0.154479      0.668202E-01   1.14383      0.383332      0.367454      0.285263      0.107635       0.00000       0.00000    
  0.999950E-02   4.70446      0.641499      0.704816      0.477158      0.632536      0.164341      0.722801E-01   1.10969      0.373248      0.356316      0.276062      0.103910       0.00000       0.00000    
  0.109642E-01   4.56559      0.637968      0.690241      0.463409      0.612229      0.174559      0.780120E-01   1.07564      0.363195      0.345175      0.266884      0.100214       0.00000       0.00000    
  0.120220E-01   4.42777      0.635194      0.676191      0.449745      0.591928      0.185449      0.842624E-01   1.04167      0.353184      0.334012      0.257736      0.965609E-01   0.00000       0.00000    
  0.131819E-01   4.29058      0.633069      0.662589      0.436123      0.571593      0.196945      0.909954E-01   1.00772      0.343188      0.322807      0.248595      0.929354E-01   0.00000       0.00000    
  0.144536E-01   4.15399      0.631590      0.649443      0.422533      0.551212      0.209057      0.982318E-01  0.973744      0.333198      0.311556      0.239455      0.893351E-01   0.00000       0.00000    
  0.158481E-01   4.01793      0.630714      0.636735      0.408963      0.530777      0.221751      0.105958      0.939739      0.323205      0.300254      0.230314      0.857572E-01   0.00000       0.00000    
  0.173770E-01   3.88235      0.630442      0.624475      0.395405      0.510282      0.235037      0.114193      0.905686      0.313204      0.288897      0.221167      0.822008E-01   0.00000       0.00000    
  0.190535E-01   3.74726      0.630830      0.612722      0.381852      0.489713      0.248978      0.123009      0.871565      0.303184      0.277477      0.212011      0.786674E-01   0.00000       0.00000    
  0.208917E-01   3.61261      0.631856      0.601478      0.368295      0.469069      0.263560      0.132409      0.837364      0.293139      0.265991      0.202846      0.751563E-01   0.00000       0.00000    
  0.229073E-01   3.47831      0.633468      0.590722      0.354729      0.448353      0.278739      0.142369      0.803082      0.283063      0.254444      0.193672      0.716663E-01   0.00000       0.00000    
  0.251174E-01   3.34433      0.635655      0.580463      0.341148      0.427568      0.294507      0.152895      0.768716      0.272950      0.242837      0.184491      0.681983E-01   0.00000       0.00000    
  0.275406E-01   3.21065      0.638454      0.570762      0.327546      0.406714      0.310908      0.164048      0.734260      0.262790      0.231168      0.175304      0.647558E-01   0.00000       0.00000    
  0.301976E-01   3.07722      0.641818      0.561607      0.313920      0.385807      0.327898      0.175800      0.699727      0.252580      0.219446      0.166117      0.613402E-01   0.00000       0.00000    
  0.331110E-01   2.94399      0.645681      0.552964      0.300270      0.364865      0.345412      0.188099      0.665135      0.242317      0.207684      0.156938      0.579523E-01   0.00000       0.00000    
  0.363055E-01   2.81094      0.650011      0.544831      0.286596      0.343911      0.363415      0.200921      0.630507      0.232001      0.195893      0.147774      0.545950E-01   0.00000       0.00000    
  0.398081E-01   2.67809      0.654807      0.537251      0.272899      0.322974      0.381908      0.214277      0.595873      0.221623      0.184090      0.138643      0.512760E-01   0.00000       0.00000    
  0.436487E-01   2.54544      0.659991      0.530175      0.259184      0.302094      0.400807      0.228081      0.561278      0.211186      0.172299      0.129559      0.479985E-01   0.00000       0.00000    
  0.478598E-01   2.41301      0.665482      0.523545      0.245461      0.281311      0.420021      0.242234      0.526772      0.200696      0.160543      0.120537      0.447655E-01   0.00000       0.00000    
  0.524772E-01   2.28086      0.671217      0.517319      0.231740      0.260672      0.439478      0.256647      0.492412      0.190157      0.148850      0.111597      0.415824E-01   0.00000       0.00000    
  0.575400E-01   2.14912      0.677134      0.511474      0.218035      0.240264      0.459099      0.271210      0.458299      0.179572      0.137269      0.102777      0.384626E-01   0.00000       0.00000    
  0.630913E-01   2.01791      0.683126      0.505901      0.204366      0.220148      0.478760      0.285753      0.424514      0.168955      0.125836      0.941028E-01  0.354107E-01   0.00000       0.00000    
  0.691782E-01   1.88737      0.689093      0.500486      0.190752      0.200385      0.498341      0.300100      0.391138      0.158321      0.114589      0.855970E-01  0.324310E-01   0.00000       0.00000    
  0.758523E-01   1.75769      0.694935      0.495110      0.177218      0.181055      0.517718      0.314055      0.358273      0.147686      0.103575      0.772922E-01  0.295315E-01   0.00000       0.00000    
  0.831703E-01   1.62928      0.700496      0.489600      0.163808      0.162317      0.536687      0.327283      0.326125      0.137076      0.928829E-01  0.692569E-01  0.267323E-01   0.00000       0.00000    
  0.911943E-01   1.50238      0.705644      0.483762      0.150555      0.144237      0.555090      0.339525      0.294791      0.126518      0.825552E-01  0.615164E-01  0.240366E-01   0.00000       0.00000    
  0.999925E-01   1.37695      0.710275      0.477418      0.137463      0.126836      0.572812      0.350582      0.264298      0.116025      0.726074E-01  0.540761E-01  0.214376E-01   0.00000       0.00000    
  0.109639       1.25382      0.714200      0.470322      0.124613      0.110274      0.589587      0.360048      0.234887      0.105653      0.631304E-01  0.470044E-01  0.189603E-01   0.00000       0.00000    
  0.120217       1.13377      0.717101      0.462064      0.112093      0.947667E-01  0.605008      0.367297      0.206860      0.954640E-01  0.542489E-01  0.403918E-01  0.166290E-01   0.00000       0.00000    
  0.131815       1.01694      0.718817      0.452424      0.999235E-01  0.803066E-01  0.618894      0.372117      0.180230      0.854876E-01  0.459621E-01  0.342318E-01  0.144359E-01   0.00000       0.00000    
  0.144533      0.904061      0.718979      0.440990      0.881878E-01  0.670344E-01  0.630791      0.373955      0.155222      0.757919E-01  0.383525E-01  0.285822E-01  0.123958E-01   0.00000       0.00000    
  0.158477      0.795533      0.717290      0.427503      0.769339E-01  0.549712E-01  0.640356      0.372531      0.131905      0.664248E-01  0.314342E-01  0.234501E-01  0.105092E-01   0.00000       0.00000    
  0.173766      0.692213      0.713181      0.411514      0.662604E-01  0.442343E-01  0.646921      0.367280      0.110495      0.574710E-01  0.252759E-01  0.188835E-01  0.878949E-02   0.00000       0.00000    
  0.190530      0.594463      0.706213      0.392846      0.562118E-01  0.347925E-01  0.650002      0.358054      0.910043E-01  0.489786E-01  0.198613E-01  0.148679E-01  0.723317E-02   0.00000       0.00000    
  0.208912      0.503214      0.695517      0.371108      0.468964E-01  0.267177E-01  0.648621      0.344391      0.736141E-01  0.410452E-01  0.152326E-01  0.114325E-01  0.585116E-02   0.00000       0.00000    
  0.229067      0.418713      0.680474      0.346314      0.383449E-01  0.199156E-01  0.642129      0.326399      0.582605E-01  0.337100E-01  0.113361E-01  0.853673E-02  0.463486E-02   0.00000       0.00000    
  0.251167      0.341889      0.659852      0.318292      0.306637E-01  0.143953E-01  0.629188      0.303897      0.450590E-01  0.270727E-01  0.817732E-02  0.618386E-02  0.359099E-02   0.00000       0.00000    
  0.275399      0.272772      0.632932      0.287388      0.238555E-01  0.100006E-01  0.609077      0.277387      0.338560E-01  0.211500E-01  0.566634E-02  0.430781E-02  0.270549E-02   0.00000       0.00000    
  0.301969      0.212169      0.598253      0.253854      0.180055E-01  0.667387E-02  0.580248      0.247180      0.246793E-01  0.160261E-01  0.376955E-02  0.288443E-02  0.197942E-02   0.00000       0.00000    
  0.331102      0.159787      0.555359      0.218480      0.130713E-01  0.421845E-02  0.542288      0.214262      0.172897E-01  0.116778E-01  0.237319E-02  0.183083E-02  0.139345E-02   0.00000       0.00000    
  0.363046      0.116145      0.503163      0.182128      0.909350E-02  0.252727E-02  0.494070      0.179601      0.116208E-01  0.815121E-02  0.141490E-02  0.110231E-02  0.942296E-03   0.00000       0.00000    
  0.398071      0.805313E-01  0.442298      0.146007      0.597229E-02  0.140181E-02  0.436326      0.144605      0.737411E-02  0.536952E-02  0.779965E-03  0.615203E-03  0.602777E-03   0.00000       0.00000    
  0.436476      0.526985E-01  0.373466      0.111464      0.366193E-02  0.712623E-03  0.369804      0.110751      0.437455E-02  0.330129E-02  0.393544E-03  0.314962E-03  0.360641E-03   0.00000       0.00000    
