   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   33.9601       3.06066       4.06427       3.05104       4.06127      0.961797E-02  0.299804E-02   7.11231       1.83523       1.83459       1.67433       1.21581      0.552525       0.00000    
  0.109648E-03   33.1653       2.98932       3.97026       2.97910       3.96707      0.102200E-01  0.319084E-02   6.94616       1.79483       1.79414       1.63577       1.18427      0.537332       0.00000    
  0.120226E-03   32.3836       2.91970       3.87842       2.90882       3.87501      0.108839E-01  0.340546E-02   6.78383       1.75531       1.75457       1.59806       1.15351      0.522560       0.00000    
  0.131825E-03   31.6076       2.85082       3.78749       2.83924       3.78386      0.115761E-01  0.363022E-02   6.62310       1.71617       1.71536       1.56071       1.12307      0.507963       0.00000    
  0.144543E-03   30.8397       2.78297       3.69785       2.77066       3.69399      0.123089E-01  0.386952E-02   6.46464       1.67755       1.67669       1.52387       1.09311      0.493614       0.00000    
  0.158489E-03   30.0837       2.71657       3.61003       2.70347       3.60590      0.131035E-01  0.413139E-02   6.30937       1.63967       1.63874       1.48773       1.06379      0.479609       0.00000    
  0.173779E-03   29.3335       2.65089       3.52310       2.63696       3.51870      0.139304E-01  0.440516E-02   6.15566       1.60216       1.60116       1.45195       1.03480      0.465774       0.00000    
  0.190545E-03   28.5952       2.58663       3.43792       2.57180       3.43322      0.148230E-01  0.470329E-02   6.00502       1.56536       1.56428       1.41686       1.00644      0.452266       0.00000    
  0.208928E-03   27.8664       2.52348       3.35412       2.50771       3.34910      0.157728E-01  0.502312E-02   5.85681       1.52913       1.52796       1.38231      0.978584      0.439016       0.00000    
  0.229085E-03   27.1438       2.46107       3.27123       2.44431       3.26587      0.167600E-01  0.535714E-02   5.71018       1.49326       1.49201       1.34811      0.951050      0.425934       0.00000    
  0.251186E-03   26.4367       2.40043       3.19050       2.38258       3.18478      0.178467E-01  0.572956E-02   5.56736       1.45828       1.45693       1.31478      0.924301      0.413254       0.00000    
  0.275420E-03   25.7366       2.34057       3.11073       2.32158       3.10461      0.189813E-01  0.612082E-02   5.42620       1.42369       1.42224       1.28181      0.897896      0.400747       0.00000    
  0.301992E-03   25.0457       2.28175       3.03224       2.26157       3.02570      0.201801E-01  0.653744E-02   5.28727       1.38962       1.38806       1.24935      0.871950      0.388474       0.00000    
  0.331127E-03   24.3685       2.22445       2.95558       2.20296       2.94858      0.214815E-01  0.699529E-02   5.15154       1.35630       1.35462       1.21761      0.846667      0.376535       0.00000    
  0.363073E-03   23.6980       2.16788       2.87980       2.14504       2.87233      0.228355E-01  0.747463E-02   5.01737       1.32334       1.32154       1.18622      0.821705      0.364756       0.00000    
  0.398101E-03   23.0403       2.11271       2.80572       2.08842       2.79772      0.242940E-01  0.799688E-02   4.88614       1.29107       1.28913       1.15549      0.797350      0.353282       0.00000    
  0.436509E-03   22.3933       2.05871       2.73303       2.03286       2.72447      0.258475E-01  0.855913E-02   4.75733       1.25936       1.25728       1.12531      0.773495      0.342056       0.00000    
  0.478622E-03   21.7532       2.00543       2.66121       1.97797       2.65207      0.274620E-01  0.914704E-02   4.63004       1.22802       1.22578       1.09547      0.749955      0.330988       0.00000    
  0.524798E-03   21.1294       1.95391       2.59148       1.92467       2.58168      0.292347E-01  0.980298E-02   4.50635       1.19751       1.19511       1.06644      0.727161      0.320289       0.00000    
  0.575429E-03   20.5132       1.90319       2.52269       1.87210       2.51220      0.310874E-01  0.104941E-01   4.38430       1.16739       1.16481       1.03779      0.704705      0.309756       0.00000    
  0.630945E-03   19.9065       1.85348       2.45510       1.82043       2.44387      0.330410E-01  0.112297E-01   4.26430       1.13776       1.13499       1.00960      0.682677      0.299435       0.00000    
