   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   79.0840       6.44420       9.17305       6.42995       9.16813      0.142479E-01  0.492073E-02   15.5981       3.51081       3.50983       3.35564       2.91913       2.30286       0.00000    
  0.109648E-03   76.2784       6.24309       8.88338       6.22800       8.87816      0.150962E-01  0.522559E-02   15.1062       3.40552       3.40446       3.25212       2.82248       2.22178       0.00000    
  0.120226E-03   73.5939       6.04980       8.60498       6.03377       8.59942      0.160263E-01  0.556287E-02   14.6332       3.30413       3.30300       3.15248       2.72964       2.14415       0.00000    
  0.131825E-03   70.9580       5.85966       8.33113       5.84267       8.32521      0.169935E-01  0.591509E-02   14.1679       3.20433       3.20311       3.05441       2.63834       2.06791       0.00000    
  0.144543E-03   68.3917       5.67405       8.06379       5.65603       8.05750      0.180139E-01  0.628868E-02   13.7135       3.10679       3.10549       2.95858       2.54924       1.99364       0.00000    
  0.158489E-03   65.9188       5.49454       7.80522       5.47542       7.79852      0.191146E-01  0.669516E-02   13.2739       3.01231       3.01091       2.86578       2.46312       1.92204       0.00000    
  0.173779E-03   63.4914       5.31802       7.55093       5.29776       7.54381      0.202572E-01  0.711889E-02   12.8416       2.91932       2.91782       2.77446       2.37844       1.85174       0.00000    
  0.190545E-03   61.1510       5.14722       7.30484       5.12573       7.29726      0.214844E-01  0.757775E-02   12.4230       2.82919       2.82758       2.68598       2.29655       1.78391       0.00000    
  0.208928E-03   58.8772       4.98084       7.06507       4.95806       7.05700      0.227848E-01  0.806757E-02   12.0151       2.74126       2.73954       2.59968       2.21679       1.71798       0.00000    
  0.229085E-03   56.6467       4.81734       6.82940       4.79321       6.82083      0.241332E-01  0.857764E-02   11.6140       2.65477       2.65293       2.51480       2.13843       1.65329       0.00000    
  0.251186E-03   54.5178       4.66062       6.60340       4.63501       6.59426      0.256075E-01  0.914190E-02   11.2293       2.57166       2.56968       2.43327       2.06335       1.59150       0.00000    
  0.275420E-03   52.4319       4.50678       6.38150       4.47964       6.37177      0.271420E-01  0.973246E-02   10.8514       2.48998       2.48787       2.35316       1.98966       1.53094       0.00000    
  0.301992E-03   50.4035       4.35682       6.16511       4.32806       6.15476      0.287573E-01  0.103584E-01   10.4828       2.41023       2.40797       2.27496       1.91783       1.47202       0.00000    
  0.331127E-03   48.4558       4.21232       5.95646       4.18182       5.94542      0.305003E-01  0.110412E-01   10.1272       2.33319       2.33077       2.19944       1.84863       1.41540       0.00000    
  0.363073E-03   46.5464       4.07043       5.75150       4.03812       5.73975      0.323084E-01  0.117535E-01   9.77786       2.25744       2.25485       2.12520       1.78068       1.35988       0.00000    
  0.398101E-03   44.7090       3.93345       5.55347       3.89920       5.54095      0.342453E-01  0.125242E-01   9.44015       2.18411       2.18135       2.05337       1.71509       1.30641       0.00000    
  0.436509E-03   42.9292       3.80042       5.36102       3.76412       5.34767      0.362984E-01  0.133487E-01   9.11179       2.11274       2.10978       1.98347       1.65138       1.25459       0.00000    
  0.478622E-03   41.1856       3.66989       5.17208       3.63146       5.15787      0.384258E-01  0.142077E-01   8.78933       2.04260       2.03944       1.91478       1.58886       1.20381       0.00000    
  0.524798E-03   39.5259       3.54517       4.99129       3.50442       4.97613      0.407445E-01  0.151571E-01   8.48055       1.97532       1.97194       1.84893       1.52910       1.15543       0.00000    
  0.575429E-03   37.9033       3.42304       4.81413       3.37988       4.79797      0.431588E-01  0.161526E-01   8.17785       1.90931       1.90570       1.78432       1.47057       1.10811       0.00000    
  0.630945E-03   36.3275       3.30419       4.64154       3.25849       4.62433      0.456938E-01  0.172063E-01   7.88283       1.84490       1.84105       1.72131       1.41360       1.06213       0.00000    
  0.691816E-03   34.8202       3.19014       4.47566       3.14172       4.45730      0.484275E-01  0.183579E-01   7.59902       1.78283       1.77872       1.66062       1.35888       1.01810       0.00000    
  0.758561E-03   33.3446       3.07836       4.31291       3.02710       4.29335      0.512609E-01  0.195592E-01   7.32045       1.72187       1.71748       1.60101       1.30523      0.974990       0.00000    
  0.831745E-03   31.9276       2.97073       4.15593       2.91644       4.13507      0.542861E-01  0.208571E-01   7.05151       1.66292       1.65824       1.54339       1.25352      0.933554       0.00000    
  0.911989E-03   30.5593       2.86659       4.00377       2.80910       3.98152      0.574912E-01  0.222475E-01   6.79062       1.60565       1.60066       1.48745       1.20345      0.893514       0.00000    
  0.999975E-03   29.2210       2.76460       3.85458       2.70379       3.83088      0.608090E-01  0.236960E-01   6.53467       1.54943       1.54411       1.43252       1.15437      0.854333       0.00000    
  0.109645E-02   27.9506       2.66753       3.71214       2.60312       3.68685      0.644095E-01  0.252934E-01   6.28997       1.49556       1.48990       1.37993       1.10757      0.817101       0.00000    
  0.120223E-02   26.7118       2.57277       3.57286       2.50461       3.54589      0.681576E-01  0.269702E-01   6.05051       1.44279       1.43676       1.32843       1.06182      0.780775       0.00000    
  0.131822E-02   25.5104       2.48074       3.43733       2.40866       3.40859      0.720810E-01  0.287415E-01   5.81725       1.39132       1.38491       1.27821       1.01734      0.745522       0.00000    
  0.144540E-02   24.3660       2.39292       3.30751       2.31662       3.27683      0.763039E-01  0.306779E-01   5.59345       1.34185       1.33501       1.22995      0.974770      0.711905       0.00000    
  0.158485E-02   23.2476       2.30703       3.18031       2.22635       3.14762      0.806740E-01  0.326968E-01   5.37397       1.29328       1.28601       1.18259      0.933079      0.679032       0.00000    
  0.173775E-02   22.1759       2.22462       3.05783       2.13930       3.02296      0.853199E-01  0.348716E-01   5.16227       1.24634       1.23862       1.13685      0.892964      0.647502       0.00000    
  0.190540E-02   21.1447       2.14528       2.93947       2.05504       2.90227      0.902335E-01  0.372015E-01   4.95731       1.20082       1.19261       1.09251      0.854221      0.617137       0.00000    
  0.208923E-02   20.1378       2.06777       2.82358       1.97246       2.78395      0.953111E-01  0.396268E-01   4.75641       1.15616       1.14745       1.04900      0.816301      0.587471       0.00000    
  0.229079E-02   19.1851       1.99440       2.71321       1.89361       2.67092      0.100789      0.422900E-01   4.56454       1.11340       1.10414       1.00738      0.780216      0.559361       0.00000    
  0.251180E-02   18.2587       1.92307       2.60556       1.81658       2.56047      0.106483      0.450855E-01   4.37705       1.07156       1.06173      0.966666      0.745026      0.532010       0.00000    
  0.275413E-02   17.3616       1.85400       2.50092       1.74158       2.45289      0.112419      0.480286E-01   4.19447       1.03075       1.02034      0.926970      0.710833      0.505503       0.00000    
  0.301984E-02   16.5111       1.78859       2.40110       1.66980       2.34986      0.118782      0.512397E-01   4.01966      0.991575      0.980533      0.888892      0.678228      0.480339       0.00000    
  0.331118E-02   15.6814       1.72481       2.30345       1.59946       2.24887      0.125350      0.545815E-01   3.84833      0.953133      0.941440      0.851534      0.646331      0.455775       0.00000    
  0.363064E-02   14.8884       1.66395       2.20961       1.53166       2.15145      0.132290      0.581636E-01   3.68311      0.915978      0.903598      0.815450      0.615684      0.432268       0.00000    
  0.398091E-02   14.1284       1.60575       2.11926       1.46615       2.05727      0.139601      0.619920E-01   3.52342      0.879985      0.866883      0.780513      0.586168      0.409716       0.00000    
