   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.4575       3.03502       4.04091       3.02569       4.03767      0.932536E-02  0.324139E-02   7.06336       1.82699       1.82647       1.66404       1.19870      0.547334       0.00000       1.66387    
  0.109648E-03   32.7109       2.96669       3.95029       2.95678       3.94684      0.991193E-02  0.345046E-02   6.90362       1.78796       1.78740       1.62692       1.16882      0.532701       0.00000       1.62674    
  0.120226E-03   31.9719       2.89973       3.86141       2.88917       3.85773      0.105593E-01  0.368309E-02   6.74690       1.74963       1.74902       1.59046       1.13954      0.518422       0.00000       1.59028    
  0.131825E-03   31.2367       2.83335       3.77329       2.82212       3.76936      0.112344E-01  0.392666E-02   6.59148       1.71161       1.71095       1.55430       1.11051      0.504292       0.00000       1.55411    
  0.144543E-03   30.5067       2.76782       3.68623       2.75587       3.68205      0.119493E-01  0.418591E-02   6.43792       1.67402       1.67331       1.51854       1.08185      0.490375       0.00000       1.51836    
  0.158489E-03   29.7849       2.70349       3.60071       2.69077       3.59624      0.127251E-01  0.446944E-02   6.28700       1.63705       1.63629       1.48338       1.05371      0.476756       0.00000       1.48320    
  0.173779E-03   29.0673       2.63977       3.51595       2.62624       3.51118      0.135326E-01  0.476579E-02   6.13742       1.60039       1.59957       1.44851       1.02584      0.463285       0.00000       1.44833    
  0.190545E-03   28.3583       2.57724       3.43268       2.56283       3.42760      0.144046E-01  0.508833E-02   5.99043       1.56434       1.56345       1.41423      0.998495      0.450102       0.00000       1.41404    
  0.208928E-03   27.6566       2.51568       3.35063       2.50035       3.34520      0.153330E-01  0.543415E-02   5.84554       1.52878       1.52782       1.38042      0.971567      0.437150       0.00000       1.38023    
  0.229085E-03   26.9597       2.45475       3.26937       2.43845       3.26358      0.162983E-01  0.579520E-02   5.70203       1.49354       1.49251       1.34691      0.944912      0.424347       0.00000       1.34672    
  0.251186E-03   26.2750       2.39538       3.19004       2.37801       3.18385      0.173615E-01  0.619737E-02   5.56186       1.45908       1.45797       1.31415      0.918931      0.411907       0.00000       1.31397    
  0.275420E-03   25.5960       2.33669       3.11157       2.31822       3.10495      0.184719E-01  0.661969E-02   5.42317       1.42497       1.42378       1.28173      0.893249      0.399625       0.00000       1.28155    
  0.301992E-03   24.9246       2.27894       3.03424       2.25930       3.02717      0.196458E-01  0.706912E-02   5.28647       1.39133       1.39004       1.24976      0.867967      0.387556       0.00000       1.24958    
  0.331127E-03   24.2646       2.22256       2.95859       2.20164       2.95103      0.209208E-01  0.756256E-02   5.15267       1.35837       1.35698       1.21844      0.843269      0.375794       0.00000       1.21826    
