   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.7861       6.41603       9.14375       6.40215       9.13849      0.138886E-01  0.526251E-02   15.5406       3.50094       3.50014       3.34393       2.90120       2.29463       0.00000       3.34372    
  0.109648E-03   76.0193       6.21875       8.85887       6.20403       8.85328      0.147195E-01  0.558840E-02   15.0573       3.39742       3.39656       3.24225       2.80661       2.21468       0.00000       3.24204    
  0.120226E-03   73.3681       6.02876       8.58458       6.01312       8.57863      0.156310E-01  0.594871E-02   14.5918       3.29756       3.29663       3.14420       2.71556       2.13801       0.00000       3.14399    
  0.131825E-03   70.7636       5.84173       8.31460       5.82515       8.30828      0.165791E-01  0.632487E-02   14.1334       3.19919       3.19819       3.04762       2.62596       2.06267       0.00000       3.04741    
  0.144543E-03   68.2260       5.65895       8.05078       5.64137       8.04406      0.175797E-01  0.672370E-02   13.6854       3.10295       3.10188       2.95315       2.53842       1.98923       0.00000       2.95295    
  0.158489E-03   65.7782       5.48194       7.79530       5.46328       7.78814      0.186596E-01  0.715736E-02   13.2514       3.00960       3.00845       2.86155       2.45368       1.91835       0.00000       2.86134    
  0.173779E-03   63.3743       5.30775       7.54389       5.28797       7.53628      0.197809E-01  0.760928E-02   12.8242       2.91766       2.91643       2.77135       2.37031       1.84872       0.00000       2.77114    
  0.190545E-03   61.0544       5.13899       7.30032       5.11801       7.29222      0.209857E-01  0.809835E-02   12.4102       2.82844       2.82712       2.68384       2.28957       1.78148       0.00000       2.68363    
  0.208928E-03   58.7992       4.97446       7.06281       4.95219       7.05419      0.222630E-01  0.862012E-02   12.0064       2.74133       2.73991       2.59841       2.21087       1.71608       0.00000       2.59821    
  0.229085E-03   56.5859       4.81266       6.82924       4.78907       6.82007      0.235877E-01  0.916327E-02   11.6091       2.65558       2.65406       2.51434       2.13349       1.65187       0.00000       2.51414    
  0.251186E-03   54.4713       4.65735       6.60497       4.63232       6.59521      0.250371E-01  0.976353E-02   11.2275       2.57308       2.57145       2.43348       2.05924       1.59048       0.00000       2.43328    
  0.275420E-03   52.3985       4.50482       6.38467       4.47828       6.37428      0.265461E-01  0.103915E-01   10.8526       2.49195       2.49021       2.35399       1.98632       1.53028       0.00000       2.35379    
  0.301992E-03   50.3820       4.35602       6.16970       4.32788       6.15864      0.281351E-01  0.110566E-01   10.4865       2.41269       2.41082       2.27633       1.91520       1.47169       0.00000       2.27614    
  0.331127E-03   48.4441       4.21248       5.96223       4.18263       5.95045      0.298507E-01  0.117816E-01   10.1331       2.33603       2.33403       2.20127       1.84660       1.41534       0.00000       2.20108    
  0.363073E-03   46.5438       4.07147       5.75835       4.03984       5.74581      0.316309E-01  0.125374E-01   9.78565       2.26063       2.25849       2.12744       1.77921       1.36007       0.00000       2.12725    
  0.398101E-03   44.7140       3.93522       5.56122       3.90168       5.54786      0.335389E-01  0.133544E-01   9.44954       2.18759       2.18529       2.05595       1.71409       1.30680       0.00000       2.05576    
  0.436509E-03   42.9407       3.80280       5.36952       3.76724       5.35529      0.355623E-01  0.142278E-01   9.12253       2.11644       2.11399       1.98633       1.65080       1.25515       0.00000       1.98615    
  0.478622E-03   41.2030       3.67282       5.18126       3.63516       5.16613      0.376595E-01  0.151373E-01   8.80129       2.04649       2.04387       1.91790       1.58867       1.20452       0.00000       1.91773    
  0.524798E-03   39.5477       3.54850       5.00098       3.50855       4.98484      0.399468E-01  0.161411E-01   8.49339       1.97933       1.97653       1.85223       1.52922       1.15625       0.00000       1.85207    
  0.575429E-03   37.9290       3.42671       4.82427       3.38438       4.80707      0.423292E-01  0.171929E-01   8.19145       1.91341       1.91041       1.78779       1.47096       1.10902       0.00000       1.78764    
  0.630945E-03   36.3565       3.30812       4.65204       3.26329       4.63374      0.448318E-01  0.183054E-01   7.89702       1.84907       1.84586       1.72490       1.41422       1.06312       0.00000       1.72476    
  0.691816E-03   34.8515       3.19425       4.48642       3.14672       4.46690      0.475322E-01  0.195196E-01   7.61362       1.78702       1.78360       1.66429       1.35969       1.01914       0.00000       1.66416    
  0.758561E-03   33.3780       3.08259       4.32388       3.03226       4.30310      0.503319E-01  0.207855E-01   7.33536       1.72605       1.72240       1.60475       1.30621      0.976068       0.00000       1.60463    
  0.831745E-03   31.9623       2.97502       4.16703       2.92169       4.14488      0.533229E-01  0.221514E-01   7.06657       1.66707       1.66317       1.54717       1.25462      0.934652       0.00000       1.54706    
  0.911989E-03   30.5948       2.87088       4.01495       2.81439       3.99134      0.564934E-01  0.236131E-01   6.80573       1.60975       1.60559       1.49124       1.20464      0.894618       0.00000       1.49113    
  0.999975E-03   29.2570       2.76887       3.86581       2.70909       3.84068      0.597763E-01  0.251349E-01   6.54977       1.55345       1.54902       1.43631       1.15564      0.855435       0.00000       1.43622    
  0.109645E-02   27.9867       2.67171       3.72337       2.60836       3.69656      0.633416E-01  0.268101E-01   6.30492       1.49948       1.49476       1.38369       1.10888      0.818186       0.00000       1.38362    
  0.120223E-02   26.7477       2.57683       3.58406       2.50977       3.55549      0.670546E-01  0.285672E-01   6.06526       1.44660       1.44157       1.33215       1.06317      0.781835       0.00000       1.33209    
  0.131822E-02   25.5458       2.48465       3.44846       2.41371       3.41804      0.709428E-01  0.304213E-01   5.83175       1.39501       1.38965       1.28188       1.01870      0.746552       0.00000       1.28183    
  0.144540E-02   24.4006       2.39665       3.31856       2.32152       3.28611      0.751308E-01  0.324449E-01   5.60763       1.34540       1.33969       1.23357      0.976120      0.712894       0.00000       1.23353    
  0.158485E-02   23.2812       2.31055       3.19126       2.23109       3.15670      0.794663E-01  0.345530E-01   5.38779       1.29668       1.29061       1.18614      0.934409      0.679978       0.00000       1.18612    
  0.173775E-02   22.2083       2.22793       3.06866       2.14385       3.03184      0.840781E-01  0.368205E-01   5.17569       1.24959       1.24313       1.14032      0.894261      0.648399       0.00000       1.14031    
