   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.3193       1.35769       1.83807       1.35156       1.83623      0.612388E-02  0.184518E-02   3.18779       1.00248       1.00213      0.834219      0.349079       0.00000       0.00000      0.834099    
  0.109648E-03   10.3204       1.33753       1.81022       1.33100       1.80825      0.653234E-02  0.197195E-02   3.13925      0.987526      0.987145      0.821225      0.343475       0.00000       0.00000      0.821103    
  0.120226E-03   10.3060       1.31742       1.78244       1.31043       1.78033      0.698611E-02  0.211424E-02   3.09076      0.972620      0.972206      0.808245      0.337811       0.00000       0.00000      0.808121    
  0.131825E-03   10.2856       1.29733       1.75471       1.28987       1.75245      0.746078E-02  0.226383E-02   3.04232      0.957744      0.957296      0.795279      0.332129       0.00000       0.00000      0.795153    
  0.144543E-03   10.2567       1.27730       1.72706       1.26933       1.72463      0.796537E-02  0.242385E-02   2.99397      0.942910      0.942425      0.782335      0.326424       0.00000       0.00000      0.782207    
  0.158489E-03   10.2171       1.25737       1.69953       1.24885       1.69693      0.851602E-02  0.260024E-02   2.94579      0.928151      0.927626      0.769437      0.320702       0.00000       0.00000      0.769308    
  0.173779E-03   10.1723       1.23750       1.67209       1.22841       1.66930      0.909084E-02  0.278531E-02   2.89771      0.913433      0.912866      0.756566      0.314975       0.00000       0.00000      0.756435    
  0.190545E-03   10.1180       1.21776       1.64480       1.20805       1.64181      0.971492E-02  0.298823E-02   2.84986      0.898802      0.898188      0.743754      0.309245       0.00000       0.00000      0.743622    
  0.208928E-03   10.0568       1.19815       1.61766       1.18777       1.61445      0.103824E-01  0.320719E-02   2.80222      0.884250      0.883586      0.730999      0.303522       0.00000       0.00000      0.730867    
  0.229085E-03   9.99113       1.17863       1.59062       1.16755       1.58718      0.110783E-01  0.343666E-02   2.75474      0.869750      0.869032      0.718282      0.297804       0.00000       0.00000      0.718150    
  0.251186E-03   9.91552       1.15935       1.56384       1.14750       1.56015      0.118503E-01  0.369481E-02   2.70765      0.855388      0.854611      0.705671      0.292111       0.00000       0.00000      0.705538    
