   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   2.93050      0.780092       1.27283      0.775534       1.27167      0.455788E-02  0.116022E-02   2.04720      0.721694      0.721411      0.550326      0.538392E-01   0.00000       0.00000      0.550255    
  0.109648E-03   3.08000      0.771842       1.25685      0.766964       1.25560      0.487724E-02  0.124660E-02   2.02256      0.712676      0.712370      0.543301      0.542881E-01   0.00000       0.00000      0.543229    
  0.120226E-03   3.21429      0.763569       1.24089      0.758336       1.23954      0.523391E-02  0.134449E-02   1.99788      0.703683      0.703351      0.536264      0.546522E-01   0.00000       0.00000      0.536191    
  0.131825E-03   3.34265      0.755298       1.22495      0.749690       1.22350      0.560788E-02  0.144784E-02   1.97319      0.694705      0.694345      0.529228      0.549849E-01   0.00000       0.00000      0.529153    
  0.144543E-03   3.46253      0.747028       1.20903      0.741021       1.20747      0.600662E-02  0.155901E-02   1.94849      0.685749      0.685358      0.522191      0.552726E-01   0.00000       0.00000      0.522115    
  0.158489E-03   3.57137      0.738778       1.19317      0.732334       1.19149      0.644369E-02  0.168255E-02   1.92382      0.676829      0.676406      0.515161      0.555047E-01   0.00000       0.00000      0.515085    
  0.173779E-03   3.67494      0.730542       1.17734      0.723641       1.17553      0.690096E-02  0.181270E-02   1.89917      0.667930      0.667472      0.508138      0.557110E-01   0.00000       0.00000      0.508060    
  0.190545E-03   3.76856      0.722343       1.16158      0.714943       1.15963      0.739945E-02  0.195646E-02   1.87457      0.659074      0.658577      0.501130      0.558697E-01   0.00000       0.00000      0.501051    
  0.208928E-03   3.85477      0.714185       1.14589      0.706251       1.14378      0.793450E-02  0.211258E-02   1.85003      0.650256      0.649718      0.494138      0.559949E-01   0.00000       0.00000      0.494058    
  0.229085E-03   3.93619      0.706055       1.13023      0.697561       1.12796      0.849346E-02  0.227680E-02   1.82552      0.641463      0.640881      0.487157      0.560985E-01   0.00000       0.00000      0.487077    
  0.251186E-03   4.00667      0.698010       1.11470      0.688893       1.11224      0.911679E-02  0.246333E-02   1.80113      0.632738      0.632107      0.480210      0.561553E-01   0.00000       0.00000      0.480129    
  0.275420E-03   4.07268      0.690010       1.09922      0.680238       1.09656      0.977158E-02  0.266102E-02   1.77680      0.624044      0.623361      0.473280      0.561940E-01   0.00000       0.00000      0.473199    
  0.301992E-03   4.13267      0.682071       1.08382      0.671603       1.08095      0.104687E-01  0.287373E-02   1.75255      0.615394      0.614655      0.466374      0.562085E-01   0.00000       0.00000      0.466292    
  0.331127E-03   4.18450      0.674236       1.06855      0.663002       1.06543      0.112342E-01  0.311135E-02   1.72844      0.606811      0.606010      0.459506      0.561917E-01   0.00000       0.00000      0.459424    
  0.363073E-03   4.23252      0.666456       1.05333      0.654421       1.04997      0.120352E-01  0.336211E-02   1.70439      0.598260      0.597395      0.452658      0.561608E-01   0.00000       0.00000      0.452577    
  0.398101E-03   4.27349      0.658786       1.03825      0.645879       1.03461      0.129070E-01  0.363929E-02   1.68049      0.589775      0.588838      0.445850      0.561043E-01   0.00000       0.00000      0.445768    
