 First iteration    1376.5779225178630             1145   1.2022514607142909     
After minimisation    1376.58  1145     1.202

  Partial chi2s 
Dataset    1    448.83( +5.53)   377  HERA1+2 NCep 920                                
Dataset    2     66.29( -0.34)    70  HERA1+2 NCep 820                                
Dataset    3    224.41( -0.60)   254  HERA1+2 NCep 575                                
Dataset    4    218.66( -2.28)   204  HERA1+2 NCep 460                                
Dataset    5    221.21( -1.01)   159  HERA1+2 NCem                                    
Dataset    6     46.53( -0.59)    39  HERA1+2 CCep                                    
Dataset    7     58.75( -1.99)    42  HERA1+2 CCem                                    

 Correlated Chi2    93.190873272638001     
 Log penalty Chi2   -1.2831024133574300     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1594   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5806   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.4967   +/-   0.5569        :N:M:D
    4  sysHZComb1004                          0.4564   +/-   0.6190        :N:M:D
    5  sysHZComb1005                          0.3091   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.4791   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1247   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0842   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0418   +/-   0.8999        :N:M:D
   10  sysHZComb1010                         -0.4681   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.6342   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4107   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.4802   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0875   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1456   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1482   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3842   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.0872   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.3660   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.4101   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1845   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.0402   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1462   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0275   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1171   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9727   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.1958   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8913   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.3738   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.2868   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.9219   +/-   0.8389        :N:M:D
   32  sysHZComb1032                          0.5867   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.6874   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.3125   +/-   0.9841        :N:M:D
   35  sysHZComb1035                          0.0328   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.5827   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.3141   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.8008   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.5316   +/-   0.9535        :N:M:D
