 First iteration    1369.6393171374373             1145   1.1961915433514736     
After minimisation    1369.64  1145     1.196

  Partial chi2s 
Dataset    1    443.92( +8.64)   377  HERA1+2 NCep 920                                
Dataset    2     65.84( +0.23)    70  HERA1+2 NCep 820                                
Dataset    3    218.08( +1.83)   254  HERA1+2 NCep 575                                
Dataset    4    215.82( -0.32)   204  HERA1+2 NCep 460                                
Dataset    5    217.33( -0.53)   159  HERA1+2 NCem                                    
Dataset    6     47.10( +1.17)    39  HERA1+2 CCep                                    
Dataset    7     56.97( -2.50)    42  HERA1+2 CCem                                    

 Correlated Chi2    96.043296449843268     
 Log penalty Chi2    8.5281959560039411     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3470   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5026   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2053   +/-   0.5566        :N:M:D
    4  sysHZComb1004                          0.0442   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.2590   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.2305   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1295   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0587   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0265   +/-   0.8993        :N:M:D
   10  sysHZComb1010                         -0.3430   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8787   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4199   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6532   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0452   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1051   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0733   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2711   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1951   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.3656   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3414   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0415   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.2007   +/-   0.9686        :N:M:D
   23  sysHZComb1023                         -0.0487   +/-   0.9451        :N:M:D
