 First iteration    1372.9446304214675             1145   1.1990782798440764     
After minimisation    1372.94  1145     1.199

  Partial chi2s 
Dataset    1    449.73( +4.00)   377  HERA1+2 NCep 920                                
Dataset    2     66.59( -0.76)    70  HERA1+2 NCep 820                                
Dataset    3    221.46( -1.62)   254  HERA1+2 NCep 575                                
Dataset    4    219.89( -3.05)   204  HERA1+2 NCep 460                                
Dataset    5    220.55( -1.15)   159  HERA1+2 NCem                                    
Dataset    6     49.16( +0.91)    39  HERA1+2 CCep                                    
Dataset    7     58.67( -2.20)    42  HERA1+2 CCem                                    

 Correlated Chi2    90.761742469969477     
 Log penalty Chi2   -3.8771575442955508     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.1669   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5203   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3773   +/-   0.5570        :N:M:D
    4  sysHZComb1004                          0.5383   +/-   0.6190        :N:M:D
    5  sysHZComb1005                          0.2426   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.3425   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1313   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0744   +/-   0.9984        :N:M:D
    9  sysHZComb1009                          0.0156   +/-   0.9000        :N:M:D
   10  sysHZComb1010                         -0.3678   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7100   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.5636   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6630   +/-   0.9621        :N:M:D
   14  sysHZComb1014                         -0.0090   +/-   0.9876        :N:M:D
   15  sysHZComb1015                         -0.1302   +/-   0.9634        :N:M:D
   16  sysHZComb1016                         -0.0863   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3732   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.2488   +/-   0.8229        :N:M:D
   19  sysHZComb1019                         -0.3277   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3871   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1062   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1220   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1886   +/-   0.9453        :N:M:D
   24  sysHZComb1024                         -0.0437   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1112   +/-   0.9934        :N:M:D
   26  sysHZComb1026                         -0.9100   +/-   0.9203        :N:M:D
   27  sysHZComb1027                         -1.0173   +/-   0.9545        :N:M:D
   28  sysHZComb1028                          0.7730   +/-   0.9750        :N:M:D
   29  sysHZComb1029                         -0.5451   +/-   0.9186        :N:M:D
   30  sysHZComb1030                         -0.3321   +/-   0.9439        :N:M:D
   31  sysHZComb1031                         -0.5916   +/-   0.8391        :N:M:D
   32  sysHZComb1032                          0.7196   +/-   0.9644        :N:M:D
   33  sysHZComb1033                          0.6701   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.3798   +/-   0.9841        :N:M:D
   35  sysHZComb1035                         -0.0246   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4642   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.5181   +/-   0.9703        :N:M:D
   38  sysHZComb1038                         -0.5903   +/-   0.9128        :N:M:D
   39  sysHZComb1039                         -0.3990   +/-   0.9536        :N:M:D
   40  sysHZComb1040                         -0.2884   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.5576   +/-   0.8128        :N:M:D
   42  sysHZComb1042                         -0.1478   +/-   0.8748        :N:M:D
   43  sysHZComb1043                         -0.1354   +/-   0.9098        :N:M:D
   44  sysHZComb1044                          0.0407   +/-   0.9369        :N:M:D
   45  sysHZComb1045                         -0.2786   +/-   0.9311        :N:M:D
   46  sysHZComb1046                         -0.1835   +/-   0.9570        :N:M:D
   47  sysHZComb1047                          0.2647   +/-   0.9470        :N:M:D
   48  sysHZComb1048                         -0.0572   +/-   0.9611        :N:M:D
   49  sysHZComb1049                         -0.4562   +/-   0.9458        :N:M:D
   50  sysHZComb1050                          0.3356   +/-   0.9430        :N:M:D
   51  sysHZComb1051                          0.4143   +/-   0.9524        :N:M:D
   52  sysHZComb1052                          0.7242   +/-   0.9508        :N:M:D
   53  sysHZComb1053                         -2.6619   +/-   0.9193        :N:M:D
   54  sysHZComb1054                         -0.0639   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.4959   +/-   0.9058        :N:M:D
   56  sysHZComb1056                         -1.5329   +/-   0.8906        :N:M:D
   57  sysHZComb1057                          0.0703   +/-   0.9196        :N:M:D
   58  sysHZComb1058                          0.1092   +/-   0.9434        :N:M:D
   59  sysHZComb1059                         -1.1364   +/-   0.8701        :N:M:D
   60  sysHZComb1060                          0.2127   +/-   0.9790        :N:M:D
   61  sysHZComb1061                          0.1835   +/-   0.9831        :N:M:D
   62  sysHZComb1062                         -1.2203   +/-   0.8952        :N:M:D
   63  sysHZComb1063                          0.5133   +/-   0.8367        :N:M:D
   64  sysHZComb1064                          0.6915   +/-   0.9294        :N:M:D
   65  sysHZComb1065                         -0.8778   +/-   0.9469        :N:M:D
   66  sysHZComb1066                         -0.8085   +/-   0.9322        :N:M:D
   67  sysHZComb1067                         -0.2253   +/-   0.9639        :N:M:D
   68  sysHZComb1068                         -0.5422   +/-   0.9200        :N:M:D
   69  sysHZComb1069                         -0.0048   +/-   0.9126        :N:M:D
   70  sysHZComb1070                          0.4658   +/-   0.9076        :N:M:D
   71  sysHZComb1071                         -1.2616   +/-   0.8577        :N:M:D
   72  sysHZComb1072                         -0.0993   +/-   0.9703        :N:M:D
   73  sysHZComb1073                          0.0498   +/-   0.9037        :N:M:D
   74  sysHZComb1074                         -0.1822   +/-   0.9352        :N:M:D
   75  sysHZComb1075                          0.0524   +/-   0.8655        :N:M:D
   76  sysHZComb1076                         -0.1211   +/-   0.9606        :N:M:D
   77  sysHZComb1077                         -0.6837   +/-   0.9612        :N:M:D
   78  sysHZComb1078                         -0.0758   +/-   0.9757        :N:M:D
   79  sysHZComb1079                         -0.0943   +/-   0.8846        :N:M:D
   80  sysHZComb1080                         -0.5847   +/-   0.9251        :N:M:D
   81  sysHZComb1081                         -0.2897   +/-   0.8877        :N:M:D
   82  sysHZComb1082                         -0.7881   +/-   0.8385        :N:M:D
   83  sysHZComb1083                         -1.2002   +/-   0.8905        :N:M:D
   84  sysHZComb1084                          0.3877   +/-   0.9682        :N:M:D
   85  sysHZComb1085                         -0.2464   +/-   0.8688        :N:M:D
   86  sysHZComb1086                          0.0578   +/-   0.7922        :N:M:D
   87  sysHZComb1087                         -0.7639   +/-   0.8599        :N:M:D
   88  sysHZComb1088                          0.2846   +/-   0.9912        :N:M:D
   89  sysHZComb1089                         -0.0013   +/-   0.9611        :N:M:D
   90  sysHZComb1090                          0.6057   +/-   0.9430        :N:M:D
   91  sysHZComb1091                          0.5954   +/-   0.8873        :N:M:D
   92  sysHZComb1092                          0.0396   +/-   0.8094        :N:M:D
   93  sysHZComb1093                          0.1716   +/-   0.7908        :N:M:D
   94  sysHZComb1094                          0.0646   +/-   0.9992        :N:M:D
   95  sysHZComb1095                         -0.5652   +/-   0.8462        :N:M:D
   96  sysHZComb1096                          0.1614   +/-   0.8948        :N:M:D
   97  sysHZComb1097                          0.3882   +/-   0.9880        :N:M:D
   98  sysHZComb1098                          1.6814   +/-   0.7358        :N:M:D
