 First iteration    1369.1529793581738             1145   1.1957667941992784     
After minimisation    1369.15  1145     1.196

  Partial chi2s 
Dataset    1    449.68( +5.37)   377  HERA1+2 NCep 920                                
Dataset    2     67.13( -0.46)    70  HERA1+2 NCep 820                                
Dataset    3    221.25( -0.69)   254  HERA1+2 NCep 575                                
Dataset    4    218.81( -2.31)   204  HERA1+2 NCep 460                                
Dataset    5    220.55( -0.55)   159  HERA1+2 NCem                                    
Dataset    6     47.68( -0.32)    39  HERA1+2 CCep                                    
Dataset    7     54.59( -2.17)    42  HERA1+2 CCem                                    

 Correlated Chi2    90.581979653074100     
 Log penalty Chi2   -1.1288086308060399     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2155   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5150   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3486   +/-   0.5569        :N:M:D
    4  sysHZComb1004                          0.4752   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.4557   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.5088   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1269   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0738   +/-   0.9984        :N:M:D
    9  sysHZComb1009                          0.0215   +/-   0.8998        :N:M:D
   10  sysHZComb1010                         -0.3737   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7040   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4908   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6040   +/-   0.9621        :N:M:D
   14  sysHZComb1014                         -0.0246   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1447   +/-   0.9634        :N:M:D
   16  sysHZComb1016                         -0.1003   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3466   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.2069   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.3592   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3665   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1074   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1014   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1701   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0725   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1184   +/-   0.9934        :N:M:D
   26  sysHZComb1026                         -0.8831   +/-   0.9203        :N:M:D
   27  sysHZComb1027                         -1.0833   +/-   0.9545        :N:M:D
   28  sysHZComb1028                          0.8202   +/-   0.9750        :N:M:D
   29  sysHZComb1029                         -0.5177   +/-   0.9186        :N:M:D
   30  sysHZComb1030                         -0.3427   +/-   0.9439        :N:M:D
   31  sysHZComb1031                         -0.6451   +/-   0.8390        :N:M:D
   32  sysHZComb1032                          0.6688   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7546   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.4044   +/-   0.9841        :N:M:D
   35  sysHZComb1035                         -0.0441   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4850   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.5158   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.5504   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.4292   +/-   0.9536        :N:M:D
   40  sysHZComb1040                         -0.1485   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.5779   +/-   0.8126        :N:M:D
