   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.95611      0.516097      0.855367      0.513042      0.854715      0.305552E-02  0.652519E-03   1.36776      0.513042      0.512829      0.341886       0.00000       0.00000       0.00000      0.341886    
  0.109648E-03  -1.75575      0.510349      0.845431      0.507061      0.844718      0.328847E-02  0.712503E-03   1.35178      0.507061      0.506831      0.337887       0.00000       0.00000       0.00000      0.337887    
  0.120226E-03  -1.56774      0.504737      0.835676      0.501186      0.834894      0.355081E-02  0.781707E-03   1.33608      0.501186      0.500937      0.333958       0.00000       0.00000       0.00000      0.333958    
  0.131825E-03  -1.38455      0.499182      0.825995      0.495355      0.825140      0.382689E-02  0.855324E-03   1.32049      0.495355      0.495084      0.330056       0.00000       0.00000       0.00000      0.330056    
  0.144543E-03  -1.20826      0.493707      0.816421      0.489584      0.815486      0.412265E-02  0.935262E-03   1.30507      0.489584      0.489291      0.326194       0.00000       0.00000       0.00000      0.326194    
  0.158489E-03  -1.04098      0.488346      0.806991      0.483897      0.805965      0.444906E-02  0.102530E-02   1.28986      0.483897      0.483579      0.322386       0.00000       0.00000       0.00000      0.322386    
  0.173779E-03  -.878013      0.483042      0.797631      0.478251      0.796511      0.479169E-02  0.112074E-02   1.27476      0.478251      0.477906      0.318604       0.00000       0.00000       0.00000      0.318604    
  0.190545E-03  -.723201      0.477849      0.788408      0.472682      0.787181      0.516753E-02  0.122739E-02   1.25986      0.472682      0.472309      0.314872       0.00000       0.00000       0.00000      0.314872    
  0.208928E-03  -.574480      0.472746      0.779292      0.467173      0.777948      0.557304E-02  0.134430E-02   1.24512      0.467173      0.466769      0.311179       0.00000       0.00000       0.00000      0.311179    
  0.229085E-03  -.429704      0.467702      0.770245      0.461704      0.768777      0.599796E-02  0.146793E-02   1.23048      0.461704      0.461266      0.307511       0.00000       0.00000       0.00000      0.307511    
  0.251186E-03  -.293961      0.462802      0.761362      0.456326      0.759752      0.647549E-02  0.161020E-02   1.21608      0.456326      0.455851      0.303901       0.00000       0.00000       0.00000      0.303901    
  0.275420E-03  -.161936      0.457967      0.752551      0.450988      0.750789      0.697891E-02  0.176187E-02   1.20178      0.450988      0.450473      0.300316       0.00000       0.00000       0.00000      0.300316    
  0.301992E-03  -.349087E-01  0.453220      0.743835      0.445703      0.741909      0.751714E-02  0.192617E-02   1.18761      0.445703      0.445145      0.296764       0.00000       0.00000       0.00000      0.296764    
  0.331127E-03  0.853067E-01  0.448603      0.735256      0.440491      0.733144      0.811208E-02  0.211158E-02   1.17364      0.440491      0.439887      0.293258       0.00000       0.00000       0.00000      0.293258    
  0.363073E-03  0.202323      0.444052      0.726743      0.435315      0.724434      0.873660E-02  0.230816E-02   1.15975      0.435315      0.434661      0.289774       0.00000       0.00000       0.00000      0.289774    
  0.398101E-03  0.313406      0.439625      0.718354      0.430205      0.715826      0.942019E-02  0.252726E-02   1.14603      0.430205      0.429496      0.286331       0.00000       0.00000       0.00000      0.286331    
  0.436509E-03  0.419857      0.435307      0.710067      0.425148      0.707299      0.101589E-01  0.276791E-02   1.13245      0.425148      0.424379      0.282920       0.00000       0.00000       0.00000      0.282920    
  0.478622E-03  0.523389      0.431058      0.701845      0.420125      0.698823      0.109330E-01  0.302242E-02   1.11895      0.420125      0.419294      0.279529       0.00000       0.00000       0.00000      0.279529    
  0.524798E-03  0.620326      0.426980      0.693776      0.415180      0.690462      0.118009E-01  0.331451E-02   1.10564      0.415180      0.414277      0.276185       0.00000       0.00000       0.00000      0.276185    
  0.575429E-03  0.714406      0.422986      0.685777      0.410268      0.682151      0.127174E-01  0.362652E-02   1.09242      0.410268      0.409290      0.272860       0.00000       0.00000       0.00000      0.272860    
  0.630945E-03  0.804881      0.419095      0.677867      0.405400      0.673903      0.136952E-01  0.396371E-02   1.07930      0.405400      0.404342      0.269561       0.00000       0.00000       0.00000      0.269561    
  0.691816E-03  0.890211      0.415372      0.670089      0.400594      0.665744      0.147774E-01  0.434486E-02   1.06634      0.400594      0.399447      0.266298       0.00000       0.00000       0.00000      0.266298    
  0.758561E-03  0.973175      0.411731      0.662375      0.395818      0.657626      0.159133E-01  0.474895E-02   1.05344      0.395818      0.394576      0.263050       0.00000       0.00000       0.00000      0.263050    
  0.831745E-03   1.05183      0.408248      0.654779      0.391095      0.649581      0.171538E-01  0.519814E-02   1.04068      0.391095      0.389749      0.259832       0.00000       0.00000       0.00000      0.259832    
  0.911989E-03   1.12696      0.404911      0.647286      0.386415      0.641594      0.184961E-01  0.569235E-02   1.02801      0.386415      0.384956      0.256637       0.00000       0.00000       0.00000      0.256637    
  0.999975E-03   1.19993      0.401664      0.639856      0.381762      0.633641      0.199024E-01  0.621499E-02   1.01540      0.381762      0.380185      0.253457       0.00000       0.00000       0.00000      0.253457    
  0.109645E-02   1.26807      0.398644      0.632576      0.377169      0.625763      0.214749E-01  0.681298E-02   1.00293      0.377169      0.375458      0.250305       0.00000       0.00000       0.00000      0.250305    
  0.120223E-02   1.33402      0.395740      0.625370      0.372602      0.617917      0.231377E-01  0.745293E-02  0.990519      0.372602      0.370750      0.247167       0.00000       0.00000       0.00000      0.247167    
  0.131822E-02   1.39736      0.392976      0.618250      0.368068      0.610107      0.249076E-01  0.814266E-02  0.978175      0.368068      0.366064      0.244043       0.00000       0.00000       0.00000      0.244043    
  0.144540E-02   1.45679      0.390449      0.611270      0.363580      0.602346      0.268681E-01  0.892328E-02  0.965927      0.363580      0.361408      0.240939       0.00000       0.00000       0.00000      0.240939    
  0.158485E-02   1.51445      0.388038      0.604356      0.359113      0.594605      0.289251E-01  0.975065E-02  0.953718      0.359113      0.356763      0.237842       0.00000       0.00000       0.00000      0.237842    
  0.173775E-02   1.56895      0.385848      0.597564      0.354683      0.586896      0.311651E-01  0.106675E-01  0.941579      0.354683      0.352138      0.234758       0.00000       0.00000       0.00000      0.234758    
