   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.3493       3.02077       4.02199       3.01141       4.01842      0.936002E-02  0.356728E-02   7.02983       1.81571       1.81522       1.65618       1.19570      0.547189       0.00000       1.65601    
  0.109648E-03   32.6232       2.95392       3.93314       2.94397       3.92934      0.994827E-02  0.379668E-02   6.87331       1.77747       1.77694       1.61980       1.16650      0.532784       0.00000       1.61962    
  0.120226E-03   31.9025       2.88827       3.84586       2.87767       3.84181      0.105974E-01  0.405157E-02   6.71948       1.73985       1.73928       1.58401       1.13783      0.518704       0.00000       1.58383    
  0.131825E-03   31.1847       2.82316       3.75926       2.81188       3.75494      0.112744E-01  0.431826E-02   6.56682       1.70250       1.70188       1.54847       1.10938      0.504763       0.00000       1.54829    
  0.144543E-03   30.4709       2.75880       3.67363       2.74681       3.66902      0.119912E-01  0.460186E-02   6.41583       1.66554       1.66488       1.51331       1.08126      0.491018       0.00000       1.51313    
  0.158489E-03   29.7638       2.69554       3.58940       2.68277       3.58449      0.127690E-01  0.491160E-02   6.26726       1.62915       1.62843       1.47869       1.05362      0.477553       0.00000       1.47850    
  0.173779E-03   29.0601       2.63284       3.50587       2.61926       3.50064      0.135786E-01  0.523509E-02   6.11990       1.59304       1.59227       1.44433       1.02622      0.464226       0.00000       1.44415    
  0.190545E-03   28.3637       2.57124       3.42374       2.55678       3.41815      0.144528E-01  0.558666E-02   5.97494       1.55749       1.55666       1.41051      0.999293      0.451171       0.00000       1.41032    
  0.208928E-03   27.6737       2.51054       3.34274       2.49515       3.33677      0.153835E-01  0.596312E-02   5.83192       1.52240       1.52150       1.37712      0.972754      0.438334       0.00000       1.37694    
  0.229085E-03   26.9877       2.45042       3.26247       2.43407       3.25611      0.163511E-01  0.635586E-02   5.69018       1.48760       1.48663       1.34402      0.946468      0.425638       0.00000       1.34384    
  0.251186E-03   26.3126       2.39177       3.18402       2.37435       3.17723      0.174168E-01  0.679240E-02   5.55158       1.45354       1.45250       1.31163      0.920808      0.413287       0.00000       1.31144    
  0.275420E-03   25.6425       2.33377       3.10638       2.31524       3.09913      0.185297E-01  0.725034E-02   5.41437       1.41981       1.41868       1.27954      0.895428      0.401087       0.00000       1.27936    
  0.301992E-03   24.9793       2.27664       3.02983       2.25694       3.02209      0.197062E-01  0.773705E-02   5.27903       1.38651       1.38530       1.24788      0.870423      0.389090       0.00000       1.24770    
  0.331127E-03   24.3265       2.22082       2.95487       2.19983       2.94660      0.209839E-01  0.827031E-02   5.14643       1.35386       1.35256       1.21683      0.845968      0.377388       0.00000       1.21665    
  0.363073E-03   23.6789       2.16563       2.88069       2.14331       2.87186      0.223138E-01  0.882774E-02   5.01517       1.32153       1.32013       1.18608      0.821784      0.365829       0.00000       1.18591    
  0.398101E-03   23.0414       2.11165       2.80800       2.08791       2.79857      0.237468E-01  0.943330E-02   4.88647       1.28979       1.28828       1.15592      0.798114      0.354542       0.00000       1.15574    
