   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.9571       6.41585       9.14510       6.40192       9.13941      0.139288E-01  0.568353E-02   15.5413       3.49684       3.49608       3.34310       2.90508       2.30043       0.00000       3.34290    
  0.109648E-03   76.1992       6.21997       8.86197       6.20521       8.85594      0.147614E-01  0.603326E-02   15.0611       3.39407       3.39326       3.24214       2.81114       2.22075       0.00000       3.24193    
  0.120226E-03   73.5548       6.03118       8.58917       6.01550       8.58275      0.156748E-01  0.641937E-02   14.5982       3.29485       3.29398       3.14469       2.72065       2.14429       0.00000       3.14448    
  0.131825E-03   70.9563       5.84527       8.32056       5.82864       8.31374      0.166248E-01  0.682219E-02   14.1424       3.19708       3.19614       3.04867       2.63156       2.06913       0.00000       3.04846    
  0.144543E-03   68.4236       5.66350       8.05797       5.64587       8.05072      0.176273E-01  0.724891E-02   13.6966       3.10139       3.10038       2.95471       2.54448       1.99584       0.00000       2.95450    
  0.158489E-03   65.9794       5.48735       7.80354       5.46864       7.79583      0.187093E-01  0.771226E-02   13.2645       3.00851       3.00743       2.86354       2.46013       1.92506       0.00000       2.86333    
  0.173779E-03   63.5785       5.31397       7.55310       5.29413       7.54490      0.198327E-01  0.819477E-02   12.8390       2.91701       2.91585       2.77374       2.37712       1.85552       0.00000       2.77353    
  0.190545E-03   61.2605       5.14589       7.31034       5.12485       7.30162      0.210397E-01  0.871625E-02   12.4265       2.82817       2.82693       2.68657       2.29668       1.78833       0.00000       2.68636    
  0.208928E-03   59.0063       4.98195       7.07353       4.95963       7.06426      0.223192E-01  0.927192E-02   12.0239       2.74139       2.74006       2.60144       2.21824       1.72296       0.00000       2.60124    
  0.229085E-03   56.7936       4.82069       6.84059       4.79705       6.83074      0.236461E-01  0.984993E-02   11.6278       2.65596       2.65453       2.51764       2.14109       1.65877       0.00000       2.51744    
  0.251186E-03   54.6785       4.66581       6.61680       4.64071       6.60631      0.250979E-01  0.104875E-01   11.2470       2.57370       2.57216       2.43699       2.06701       1.59736       0.00000       2.43679    
  0.275420E-03   52.6048       4.51365       6.39691       4.48704       6.38576      0.266093E-01  0.111538E-01   10.8728       2.49279       2.49115       2.35768       1.99424       1.53713       0.00000       2.35748    
  0.301992E-03   50.5868       4.36515       6.18228       4.33695       6.17042      0.282007E-01  0.118589E-01   10.5074       2.41371       2.41195       2.28017       1.92324       1.47849       0.00000       2.27998    
  0.331127E-03   48.6468       4.22184       5.97504       4.19192       5.96242      0.299188E-01  0.126258E-01   10.1543       2.33721       2.33532       2.20522       1.85472       1.42207       0.00000       2.20503    
  0.363073E-03   46.7441       4.08102       5.77135       4.04932       5.75793      0.317016E-01  0.134247E-01   9.80725       2.26194       2.25992       2.13148       1.78738       1.36671       0.00000       2.13130    
  0.398101E-03   44.9113       3.94489       5.57433       3.91128       5.56005      0.336121E-01  0.142869E-01   9.47133       2.18899       2.18683       2.06005       1.72229       1.31335       0.00000       2.05987    
  0.436509E-03   43.1346       3.81255       5.38269       3.77691       5.36749      0.356381E-01  0.152070E-01   9.14440       2.11791       2.11560       1.99047       1.65900       1.26159       0.00000       1.99030    
  0.478622E-03   41.3933       3.68261       5.19445       3.64487       5.17829      0.377379E-01  0.161643E-01   8.82316       2.04802       2.04555       1.92206       1.59685       1.21084       0.00000       1.92189    
  0.524798E-03   39.7340       3.55827       5.01411       3.51824       4.99690      0.400278E-01  0.172184E-01   8.51514       1.98089       1.97824       1.85638       1.53736       1.16244       0.00000       1.85622    
  0.575429E-03   38.1111       3.43644       4.83731       3.39402       4.81899      0.424129E-01  0.183215E-01   8.21301       1.91498       1.91215       1.79192       1.47904       1.11507       0.00000       1.79176    
  0.630945E-03   36.5342       3.31777       4.66496       3.27285       4.64547      0.449181E-01  0.194867E-01   7.91833       1.85063       1.84761       1.72899       1.42222       1.06902       0.00000       1.72885    
  0.691816E-03   35.0244       3.20378       4.49916       3.15616       4.47841      0.476210E-01  0.207554E-01   7.63457       1.78856       1.78533       1.66832       1.36760       1.02489       0.00000       1.66819    
  0.758561E-03   33.5461       3.09199       4.33644       3.04156       4.31436      0.504233E-01  0.220767E-01   7.35592       1.72756       1.72411       1.60871       1.31400      0.981658       0.00000       1.60859    
  0.831745E-03   32.1254       2.98424       4.17936       2.93083       4.15586      0.534167E-01  0.234994E-01   7.08669       1.66853       1.66485       1.55105       1.26230      0.940076       0.00000       1.55094    
  0.911989E-03   30.7528       2.87992       4.02703       2.82333       4.00201      0.565896E-01  0.250190E-01   6.82534       1.61115       1.60722       1.49502       1.21218      0.899873       0.00000       1.49492    
  0.999975E-03   29.4099       2.77769       3.87762       2.71782       3.85102      0.598747E-01  0.265992E-01   6.56884       1.55478       1.55060       1.44000       1.16303      0.860518       0.00000       1.43991    
  0.109645E-02   28.1342       2.68030       3.73489       2.61686       3.70655      0.634421E-01  0.283339E-01   6.32341       1.50074       1.49627       1.38726       1.11612      0.823092       0.00000       1.38719    
  0.120223E-02   26.8899       2.58517       3.59527       2.51801       3.56512      0.671571E-01  0.301507E-01   6.08314       1.44778       1.44302       1.33560       1.07024      0.786563       0.00000       1.33554    
  0.131822E-02   25.6827       2.49274       3.45936       2.42169       3.42730      0.710470E-01  0.320648E-01   5.84899       1.39610       1.39103       1.28522       1.02559      0.751100       0.00000       1.28517    
  0.144540E-02   24.5321       2.40445       3.32913       2.32922       3.29498      0.752364E-01  0.341481E-01   5.62420       1.34639       1.34099       1.23677      0.982827      0.717260       0.00000       1.23673    
  0.158485E-02   23.4073       2.31808       3.20150       2.23851       3.16518      0.795732E-01  0.363154E-01   5.40369       1.29758       1.29183       1.18921      0.940927      0.684163       0.00000       1.18919    
  0.173775E-02   22.3291       2.23515       3.07856       2.15097       3.03992      0.841859E-01  0.386412E-01   5.19089       1.25039       1.24427       1.14325      0.900582      0.652401       0.00000       1.14325    
  0.190540E-02   21.2913       2.15527       2.95973       2.06620       2.91861      0.890669E-01  0.411235E-01   4.98480       1.20461       1.19810       1.09869      0.861591      0.621801       0.00000       1.09871    
  0.208923E-02   20.2777       2.07720       2.84336       1.98309       2.79966      0.941121E-01  0.437020E-01   4.78275       1.15968       1.15276       1.05497      0.823414      0.591898       0.00000       1.05500    
  0.229079E-02   19.3182       2.00325       2.73252       1.90369       2.68600      0.995584E-01  0.465185E-01   4.58970       1.11664       1.10928       1.01312      0.787055      0.563550       0.00000       1.01317    
  0.251180E-02   18.3850       1.93133       2.62439       1.82611       2.57493      0.105222      0.494664E-01   4.40103       1.07452       1.06671      0.972187      0.751582      0.535960       0.00000      0.972252    
  0.275413E-02   17.4812       1.86167       2.51928       1.75054       2.46672      0.111129      0.525609E-01   4.21726       1.03344       1.02515      0.932269      0.717100      0.509216       0.00000      0.932352    
  0.301984E-02   16.6240       1.79565       2.41901       1.67819       2.36309      0.117465      0.559190E-01   4.04128      0.993994      0.985198      0.893974      0.684195      0.483816       0.00000      0.894074    
  0.331118E-02   15.7877       1.73128       2.32090       1.60728       2.26150      0.124007      0.594052E-01   3.86878      0.955281      0.945959      0.856403      0.651995      0.459018       0.00000      0.856522    
  0.363064E-02   14.9881       1.66983       2.22664       1.53890       2.16351      0.130923      0.631256E-01   3.70242      0.917862      0.907983      0.820113      0.621041      0.435280       0.00000      0.820250    
  0.398091E-02   14.2217       1.61104       2.13587       1.47283       2.06878      0.138213      0.670841E-01   3.54161      0.881611      0.871147      0.784979      0.591216      0.412501       0.00000      0.785135    
  0.436498E-02   13.4747       1.55382       2.04715       1.40810       1.97596      0.145726      0.711855E-01   3.38406      0.846044      0.834977      0.750524      0.562052      0.390285       0.00000      0.750698    
  0.478610E-02   12.7702       1.50008       1.96294       1.34631       1.88731      0.153765      0.756285E-01   3.23362      0.811974      0.800264      0.717554      0.534338      0.369301       0.00000      0.717746    
  0.524785E-02   12.0872       1.44813       1.88105       1.28603       1.80078      0.162098      0.802652E-01   3.08682      0.778666      0.766290      0.685341      0.507365      0.348944       0.00000      0.685550    
  0.575415E-02   11.4270       1.39806       1.80159       1.22732       1.71649      0.170737      0.851052E-01   2.94381      0.746156      0.733093      0.653921      0.481168      0.329246       0.00000      0.654148    
  0.630929E-02   10.8044       1.35116       1.72621       1.17123       1.63589      0.179930      0.903188E-01   2.80712      0.714970      0.701180      0.623821      0.456264      0.310644       0.00000      0.624064    
  0.691799E-02   10.1981       1.30567       1.65261       1.11629       1.55690      0.189379      0.957071E-01   2.67319      0.684362      0.669827      0.594297      0.431927      0.292521       0.00000      0.594557    
  0.758542E-02   9.62017       1.26260       1.58212       1.06332       1.48071      0.199277      0.101405       2.54404      0.654752      0.639441      0.565769      0.408569      0.275227       0.00000      0.566045    
  0.831724E-02   9.06885       1.22184       1.51457       1.01222       1.40715      0.209628      0.107421       2.41937      0.626079      0.609964      0.538183      0.386138      0.258716       0.00000      0.538473    
  0.911966E-02   8.53104       1.18229       1.44854      0.962063       1.33493      0.220230      0.113614       2.29699      0.597883      0.580949      0.511075      0.364180      0.242602       0.00000      0.511380    
  0.999950E-02   8.01069       1.14452       1.38464      0.913177       1.26447      0.231338      0.120167       2.17765      0.570321      0.552535      0.484606      0.342856      0.227016       0.00000      0.484924    
  0.109642E-01   7.51243       1.10856       1.32312      0.865819       1.19619      0.242738      0.126933       2.06201      0.543524      0.524872      0.458910      0.322294      0.212077       0.00000      0.459241    
  0.120220E-01   7.04773       1.07545       1.26530      0.820802       1.13122      0.254650      0.134076       1.95203      0.517898      0.498354      0.434402      0.302905      0.198128       0.00000      0.434743    
  0.131819E-01   6.60447       1.04428       1.20994      0.777308       1.06841      0.266972      0.141524       1.84572      0.493027      0.472575      0.410667      0.284281      0.184821       0.00000      0.411017    
  0.144536E-01   6.18165       1.01496       1.15694      0.735276       1.00767      0.279684      0.149267       1.74295      0.468880      0.447508      0.387677      0.266396      0.172130       0.00000      0.388035    
  0.158481E-01   5.77718      0.987304       1.10608      0.694562      0.948804      0.292742      0.157276       1.64337      0.445383      0.423083      0.365361      0.249179      0.159995       0.00000      0.365727    
  0.173770E-01   5.39049      0.961261       1.05730      0.655135      0.891766      0.306126      0.165537       1.54690      0.422519      0.399287      0.343707      0.232616      0.148402       0.00000      0.344077    
  0.190535E-01   5.02264      0.936921       1.01075      0.617081      0.836690      0.319839      0.174056       1.45377      0.400328      0.376167      0.322763      0.216753      0.137387       0.00000      0.323136    
  0.208917E-01   4.67255      0.914174      0.966290      0.580336      0.783490      0.333838      0.182800       1.36383      0.378776      0.353696      0.302498      0.201560      0.126920       0.00000      0.302874    
  0.229073E-01   4.33848      0.892849      0.923735      0.544783      0.732009      0.348066      0.191726       1.27679      0.357804      0.331822      0.282860      0.186979      0.116953       0.00000      0.283235    
  0.251174E-01   4.01996      0.872880      0.883023      0.510400      0.682224      0.362480      0.200799       1.19262      0.337400      0.310539      0.263839      0.173000      0.107473       0.00000      0.264212    
  0.275406E-01   3.71799      0.854324      0.844269      0.477281      0.634283      0.377043      0.209986       1.11156      0.317608      0.289906      0.245492      0.159673      0.985156E-01   0.00000      0.245862    
  0.301976E-01   3.43147      0.837041      0.807330      0.445359      0.588106      0.391682      0.219224       1.03346      0.298394      0.269898      0.227793      0.146965      0.900509E-01   0.00000      0.228157    
  0.331110E-01   3.15900      0.820871      0.772023      0.414545      0.543573      0.406326      0.228450      0.958118      0.279715      0.250480      0.210699      0.134830      0.820372E-01   0.00000      0.211056    
  0.363055E-01   2.90016      0.805726      0.738276      0.384824      0.500680      0.420902      0.237596      0.885504      0.261564      0.231656      0.194211      0.123260      0.744643E-01   0.00000      0.194560    
  0.398081E-01   2.65597      0.791609      0.706165      0.356302      0.459604      0.435306      0.246561      0.815907      0.243992      0.213500      0.178397      0.112311      0.673684E-01   0.00000      0.178736    
  0.436487E-01   2.42532      0.778355      0.675515      0.328915      0.420268      0.449440      0.255247      0.749183      0.226969      0.195994      0.163232      0.101946      0.607162E-01   0.00000      0.163558    
  0.478598E-01   2.20709      0.765805      0.646149      0.302592      0.382585      0.463213      0.263564      0.685176      0.210465      0.179114      0.148685      0.921271E-01  0.544734E-01   0.00000      0.148998    
  0.524772E-01   2.00095      0.753846      0.617969      0.277329      0.346567      0.476517      0.271401      0.623896      0.194479      0.162875      0.134763      0.828503E-01  0.486307E-01   0.00000      0.135061    
  0.575400E-01   1.80791      0.742398      0.590980      0.253247      0.312428      0.489151      0.278551      0.565676      0.179075      0.147373      0.121549      0.741720E-01  0.432230E-01   0.00000      0.121832    
