   4.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   2.60836      0.763630       1.25148      0.759045       1.25011      0.458506E-02  0.136986E-02   2.00915      0.709106      0.708840      0.541338      0.499391E-01   0.00000       0.00000      0.541268    
  0.109648E-03   2.77868      0.756002       1.23620      0.751096       1.23473      0.490595E-02  0.147139E-02   1.98583      0.700454      0.700167      0.534635      0.506420E-01   0.00000       0.00000      0.534563    
  0.120226E-03   2.93241      0.748313       1.22090      0.743049       1.21932      0.526427E-02  0.158616E-02   1.96237      0.691805      0.691493      0.527899      0.512445E-01   0.00000       0.00000      0.527825    
  0.131825E-03   3.07968      0.740611       1.20561      0.734971       1.20390      0.563996E-02  0.170717E-02   1.93887      0.683161      0.682823      0.521153      0.518095E-01   0.00000       0.00000      0.521079    
  0.144543E-03   3.21770      0.732888       1.19032      0.726847       1.18848      0.604050E-02  0.183714E-02   1.91533      0.674527      0.674161      0.514395      0.523207E-01   0.00000       0.00000      0.514320    
  0.158489E-03   3.34368      0.725157       1.17505      0.718678       1.17307      0.647950E-02  0.198119E-02   1.89175      0.665913      0.665516      0.507630      0.527649E-01   0.00000       0.00000      0.507553    
  0.173779E-03   3.46390      0.717428       1.15980      0.710490       1.15767      0.693875E-02  0.213275E-02   1.86816      0.657312      0.656882      0.500863      0.531779E-01   0.00000       0.00000      0.500785    
  0.190545E-03   3.57327      0.709711       1.14459      0.702272       1.14229      0.743935E-02  0.229973E-02   1.84456      0.648738      0.648273      0.494096      0.535331E-01   0.00000       0.00000      0.494018    
  0.208928E-03   3.67455      0.702017       1.12943      0.694040       1.12695      0.797662E-02  0.248066E-02   1.82099      0.640193      0.639688      0.487336      0.538472E-01   0.00000       0.00000      0.487257    
  0.229085E-03   3.77059      0.694338       1.11429      0.685801       1.11162      0.853787E-02  0.267072E-02   1.79742      0.631666      0.631120      0.480581      0.541348E-01   0.00000       0.00000      0.480501    
  0.251186E-03   3.85471      0.686718       1.09925      0.677554       1.09636      0.916367E-02  0.288579E-02   1.77392      0.623190      0.622598      0.473843      0.543643E-01   0.00000       0.00000      0.473763    
