   1.89999998             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  -1.63227      0.523873      0.867946      0.520693      0.867468      0.318039E-02  0.477335E-03   1.38816      0.520693      0.520481      0.346987       0.00000       0.00000       0.00000      0.346987    
  0.109648E-03  -1.45635      0.517996      0.857767      0.514575      0.857243      0.342111E-02  0.523418E-03   1.37182      0.514575      0.514346      0.342897       0.00000       0.00000       0.00000      0.342897    
  0.120226E-03  -1.29095      0.512258      0.847773      0.508566      0.847196      0.369199E-02  0.576960E-03   1.35576      0.508566      0.508318      0.338878       0.00000       0.00000       0.00000      0.338878    
  0.131825E-03  -1.12966      0.506579      0.837854      0.502602      0.837220      0.397695E-02  0.634100E-03   1.33982      0.502602      0.502332      0.334888       0.00000       0.00000       0.00000      0.334888    
  0.144543E-03  -.974269      0.500982      0.828044      0.496700      0.827347      0.428206E-02  0.696389E-03   1.32405      0.496700      0.496408      0.330939       0.00000       0.00000       0.00000      0.330939    
  0.158489E-03  -.826568      0.495503      0.818379      0.490884      0.817612      0.461857E-02  0.766964E-03   1.30850      0.490884      0.490567      0.327045       0.00000       0.00000       0.00000      0.327045    
  0.173779E-03  -.682559      0.490081      0.808787      0.485110      0.807945      0.497168E-02  0.842001E-03   1.29305      0.485110      0.484767      0.323178       0.00000       0.00000       0.00000      0.323178    
  0.190545E-03  -.545526      0.484774      0.799332      0.479415      0.798406      0.535875E-02  0.926300E-03   1.27782      0.479415      0.479044      0.319362       0.00000       0.00000       0.00000      0.319362    
  0.208928E-03  -.413711      0.479559      0.789985      0.473783      0.788966      0.577615E-02  0.101914E-02   1.26275      0.473783      0.473380      0.315586       0.00000       0.00000       0.00000      0.315586    
  0.229085E-03  -.285276      0.474403      0.780708      0.468190      0.779590      0.621340E-02  0.111758E-02   1.24778      0.468190      0.467754      0.311836       0.00000       0.00000       0.00000      0.311836    
  0.251186E-03  -.164588      0.469396      0.771596      0.462692      0.770365      0.670437E-02  0.123164E-02   1.23306      0.462692      0.462219      0.308146       0.00000       0.00000       0.00000      0.308146    
  0.275420E-03  -.470933E-01  0.464456      0.762556      0.457234      0.761202      0.722176E-02  0.135365E-02   1.21844      0.457234      0.456721      0.304481       0.00000       0.00000       0.00000      0.304481    
  0.301992E-03  0.661091E-01  0.459605      0.753612      0.451830      0.752125      0.777467E-02  0.148633E-02   1.20396      0.451830      0.451275      0.300850       0.00000       0.00000       0.00000      0.300850    
  0.331127E-03  0.173454      0.454887      0.744803      0.446502      0.743167      0.838541E-02  0.163695E-02   1.18967      0.446502      0.445900      0.297267       0.00000       0.00000       0.00000      0.297267    
  0.363073E-03  0.278045      0.450236      0.736061      0.441210      0.734264      0.902627E-02  0.179712E-02   1.17547      0.441210      0.440558      0.293706       0.00000       0.00000       0.00000      0.293706    
  0.398101E-03  0.377527      0.445713      0.727442      0.435985      0.725466      0.972732E-02  0.197659E-02   1.16145      0.435985      0.435279      0.290186       0.00000       0.00000       0.00000      0.290186    
  0.436509E-03  0.473016      0.441300      0.718925      0.430815      0.716750      0.104845E-01  0.217465E-02   1.14757      0.430815      0.430050      0.286700       0.00000       0.00000       0.00000      0.286700    
  0.478622E-03  0.565986      0.436957      0.710472      0.425680      0.708087      0.112776E-01  0.238468E-02   1.13377      0.425680      0.424852      0.283235       0.00000       0.00000       0.00000      0.283235    
