   10.0000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   10.1491       1.34424       1.82097       1.33791       1.81915      0.632342E-02  0.181733E-02   3.15707      0.993367      0.993043      0.826230      0.344547       0.00000       0.00000      0.826110    
  0.109648E-03   10.1498       1.32428       1.79339       1.31754       1.79145      0.674324E-02  0.194184E-02   3.10898      0.978547      0.978197      0.813373      0.338989       0.00000       0.00000      0.813251    
  0.120226E-03   10.1356       1.30438       1.76590       1.29717       1.76382      0.720934E-02  0.208156E-02   3.06098      0.963784      0.963404      0.800536      0.333382       0.00000       0.00000      0.800413    
  0.131825E-03   10.1157       1.28451       1.73846       1.27682       1.73623      0.769678E-02  0.222841E-02   3.01305      0.949053      0.948642      0.787717      0.327762       0.00000       0.00000      0.787592    
  0.144543E-03   10.0877       1.26471       1.71110       1.25649       1.70872      0.821477E-02  0.238549E-02   2.96521      0.934368      0.933923      0.774922      0.322125       0.00000       0.00000      0.774795    
  0.158489E-03   10.0493       1.24502       1.68389       1.23624       1.68133      0.877973E-02  0.255858E-02   2.91757      0.919762      0.919279      0.762177      0.316476       0.00000       0.00000      0.762049    
  0.173779E-03   10.0061       1.22539       1.65675       1.21603       1.65401      0.936935E-02  0.274018E-02   2.87003      0.905199      0.904676      0.749461      0.310827       0.00000       0.00000      0.749331    
  0.190545E-03   9.95365       1.20591       1.62977       1.19590       1.62683      0.100092E-01  0.293923E-02   2.82274      0.890725      0.890159      0.736806      0.305180       0.00000       0.00000      0.736675    
  0.208928E-03   9.89459       1.18657       1.60295       1.17587       1.59980      0.106932E-01  0.315398E-02   2.77567      0.876330      0.875717      0.724210      0.299543       0.00000       0.00000      0.724078    
  0.229085E-03   9.83123       1.16731       1.57623       1.15590       1.57285      0.114062E-01  0.337902E-02   2.72875      0.861988      0.861326      0.711652      0.293915       0.00000       0.00000      0.711520    
  0.251186E-03   9.75829       1.14830       1.54977       1.13610       1.54614      0.121966E-01  0.363210E-02   2.68224      0.847786      0.847069      0.699201      0.288316       0.00000       0.00000      0.699068    
  0.275420E-03   9.68154       1.12941       1.52344       1.11639       1.51954      0.130245E-01  0.389909E-02   2.63593      0.833650      0.832874      0.686801      0.282736       0.00000       0.00000      0.686668    
  0.301992E-03   9.59967       1.11069       1.49729       1.09678       1.49310      0.139030E-01  0.418479E-02   2.58988      0.819602      0.818764      0.674471      0.277180       0.00000       0.00000      0.674338    
  0.331127E-03   9.51106       1.09222       1.47140       1.07736       1.46690      0.148627E-01  0.450123E-02   2.54426      0.805692      0.804785      0.662251      0.271668       0.00000       0.00000      0.662118    
  0.363073E-03   9.41936       1.07389       1.44566       1.05803       1.44083      0.158643E-01  0.483377E-02   2.49886      0.791851      0.790871      0.650086      0.266180       0.00000       0.00000      0.649954    
  0.398101E-03   9.32202       1.05583       1.42018       1.03888       1.41498      0.169494E-01  0.519862E-02   2.45387      0.778144      0.777084      0.638031      0.260739       0.00000       0.00000      0.637900    
  0.436509E-03   9.22047       1.03801       1.39494       1.01990       1.38935      0.181113E-01  0.559390E-02   2.40924      0.764553      0.763407      0.626071      0.255342       0.00000       0.00000      0.625941    
  0.478622E-03   9.11627       1.02033       1.36985       1.00101       1.36384      0.193224E-01  0.600871E-02   2.36485      0.751036      0.749800      0.614171      0.249974       0.00000       0.00000      0.614043    
  0.524798E-03   9.00637       1.00304       1.34514      0.982380       1.33866      0.206624E-01  0.647581E-02   2.32104      0.737701      0.736364      0.602423      0.244680       0.00000       0.00000      0.602297    
  0.575429E-03   8.89413      0.985941       1.32060      0.963873       1.31363      0.220681E-01  0.697024E-02   2.27750      0.724451      0.723009      0.590746      0.239422       0.00000       0.00000      0.590623    
  0.630945E-03   8.77894      0.969077       1.29629      0.945520       1.28879      0.235569E-01  0.749918E-02   2.23431      0.711310      0.709754      0.579160      0.234210       0.00000       0.00000      0.579040    
  0.691816E-03   8.65978      0.952594       1.27234      0.927408       1.26425      0.251853E-01  0.808754E-02   2.19166      0.698337      0.696655      0.567715      0.229072       0.00000       0.00000      0.567598    
  0.758561E-03   8.53888      0.936298       1.24856      0.909413       1.23986      0.268847E-01  0.870661E-02   2.14927      0.685444      0.683631      0.556338      0.223970       0.00000       0.00000      0.556225    
  0.831745E-03   8.41488      0.920359       1.22511      0.891637       1.21573      0.287217E-01  0.938579E-02   2.10736      0.672702      0.670746      0.545089      0.218936       0.00000       0.00000      0.544980    
  0.911989E-03   8.28855      0.904745       1.20195      0.874054       1.19183      0.306909E-01  0.101241E-01   2.06588      0.660092      0.657982      0.533951      0.213962       0.00000       0.00000      0.533847    
  0.999975E-03   8.16080      0.889333       1.17897      0.856590       1.16807      0.327431E-01  0.108997E-01   2.02466      0.647563      0.645291      0.522882      0.209027       0.00000       0.00000      0.522783    
  0.109645E-02   8.03013      0.874415       1.15643      0.839408       1.14466      0.350077E-01  0.117730E-01   1.98407      0.635227      0.632774      0.511976      0.204181       0.00000       0.00000      0.511883    
  0.120223E-02   7.89827      0.859748       1.13410      0.822361       1.12140      0.373861E-01  0.126998E-01   1.94376      0.622982      0.620340      0.501149      0.199379       0.00000       0.00000      0.501061    
  0.131822E-02   7.76499      0.845376       1.11203      0.805477       1.09834      0.398994E-01  0.136903E-01   1.90381      0.610847      0.608003      0.490414      0.194630       0.00000       0.00000      0.490333    
  0.144540E-02   7.62984      0.831496       1.09036      0.788847       1.07557      0.426492E-01  0.147953E-01   1.86442      0.598884      0.595817      0.479825      0.189963       0.00000       0.00000      0.479751    
  0.158485E-02   7.49392      0.817852       1.06890      0.772335       1.05294      0.455175E-01  0.159587E-01   1.82527      0.587000      0.583701      0.469303      0.185335       0.00000       0.00000      0.469237    
  0.173775E-02   7.35669      0.804647       1.04779      0.756038       1.03056      0.486093E-01  0.172334E-01   1.78659      0.575261      0.571709      0.458904      0.180777       0.00000       0.00000      0.458846    
