   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.2769       6.36948       9.07865       6.35529       9.07348      0.141943E-01  0.517740E-02   15.4288       3.47543       3.47469       3.31955       2.87986       2.27944       0.00000       3.31934    
  0.109648E-03   75.5332       6.17401       8.79634       6.15897       8.79085      0.150402E-01  0.549747E-02   14.9498       3.37285       3.37206       3.21881       2.78612       2.20018       0.00000       3.21860    
  0.120226E-03   72.9041       5.98577       8.52453       5.96981       8.51868      0.159678E-01  0.585131E-02   14.4885       3.27390       3.27304       3.12167       2.69591       2.12418       0.00000       3.12146    
  0.131825E-03   70.3213       5.80048       8.25699       5.78354       8.25077      0.169325E-01  0.622067E-02   14.0343       3.17642       3.17550       3.02598       2.60713       2.04950       0.00000       3.02577    
  0.144543E-03   67.8047       5.61939       7.99555       5.60144       7.98894      0.179502E-01  0.661228E-02   13.5904       3.08105       3.08006       2.93239       2.52039       1.97669       0.00000       2.93218    
  0.158489E-03   65.3771       5.44403       7.74237       5.42498       7.73533      0.190482E-01  0.703804E-02   13.1603       2.98854       2.98748       2.84163       2.43644       1.90642       0.00000       2.84142    
  0.173779E-03   62.9930       5.27146       7.49322       5.25127       7.48574      0.201881E-01  0.748170E-02   12.7370       2.89744       2.89630       2.75226       2.35383       1.83738       0.00000       2.75206    
  0.190545E-03   60.6920       5.10427       7.25183       5.08286       7.24387      0.214124E-01  0.796178E-02   12.3267       2.80902       2.80780       2.66556       2.27384       1.77071       0.00000       2.66535    
  0.208928E-03   58.4551       4.94127       7.01645       4.91856       7.00797      0.227100E-01  0.847392E-02   11.9265       2.72270       2.72139       2.58092       2.19586       1.70587       0.00000       2.58072    
  0.229085E-03   56.2597       4.78097       6.78495       4.75691       6.77595      0.240554E-01  0.900702E-02   11.5329       2.63772       2.63632       2.49762       2.11919       1.64221       0.00000       2.49742    
  0.251186E-03   54.1621       4.62710       6.56267       4.60158       6.55307      0.255267E-01  0.959610E-02   11.1547       2.55595       2.55445       2.41750       2.04562       1.58133       0.00000       2.41730    
  0.275420E-03   52.1058       4.47598       6.34431       4.44893       6.33410      0.270582E-01  0.102123E-01   10.7830       2.47555       2.47393       2.33873       1.97338       1.52163       0.00000       2.33853    
  0.301992E-03   50.1052       4.32855       6.13122       4.29988       6.12035      0.286704E-01  0.108650E-01   10.4202       2.39698       2.39525       2.26178       1.90290       1.46352       0.00000       2.26158    
  0.331127E-03   48.1825       4.18634       5.92554       4.15593       5.91397      0.304103E-01  0.115763E-01   10.0699       2.32100       2.31915       2.18738       1.83493       1.40763       0.00000       2.18719    
  0.363073E-03   46.2970       4.04662       5.72342       4.01441       5.71110      0.322154E-01  0.123178E-01   9.72551       2.24626       2.24427       2.11422       1.76815       1.35280       0.00000       2.11403    
  0.398101E-03   44.4812       3.91161       5.52798       3.87746       5.51486      0.341491E-01  0.131194E-01   9.39231       2.17384       2.17172       2.04336       1.70361       1.29996       0.00000       2.04318    
  0.436509E-03   42.7213       3.78039       5.33790       3.74420       5.32393      0.361991E-01  0.139762E-01   9.06812       2.10330       2.10103       1.97435       1.64089       1.24872       0.00000       1.97418    
  0.478622E-03   40.9967       3.65159       5.15123       3.61326       5.13636      0.383234E-01  0.148683E-01   8.74963       2.03395       2.03152       1.90652       1.57931       1.19849       0.00000       1.90636    
  0.524798E-03   39.3537       3.52838       4.97245       3.48774       4.95659      0.406390E-01  0.158528E-01   8.44433       1.96735       1.96475       1.84142       1.52038       1.15059       0.00000       1.84126    
  0.575429E-03   37.7469       3.40768       4.79718       3.36463       4.78030      0.430503E-01  0.168845E-01   8.14492       1.90199       1.89920       1.77753       1.46264       1.10372       0.00000       1.77738    
  0.630945E-03   36.1858       3.29014       4.62636       3.24456       4.60838      0.455823E-01  0.179755E-01   7.85294       1.83817       1.83519       1.71518       1.40639       1.05816       0.00000       1.71503    
  0.691816E-03   34.6915       3.17727       4.46206       3.12896       4.44290      0.483132E-01  0.191663E-01   7.57185       1.77663       1.77344       1.65508       1.35233       1.01451       0.00000       1.65494    
  0.758561E-03   33.2284       3.06659       4.30082       3.01545       4.28041      0.511438E-01  0.204076E-01   7.29586       1.71615       1.71275       1.59603       1.29930      0.971751       0.00000       1.59590    
  0.831745E-03   31.8225       2.95995       4.14519       2.90578       4.12344      0.541664E-01  0.217470E-01   7.02923       1.65763       1.65401       1.53892       1.24815      0.930632       0.00000       1.53881    
  0.911989E-03   30.4644       2.85671       3.99428       2.79934       3.97110      0.573690E-01  0.231802E-01   6.77044       1.60076       1.59689       1.48344       1.19858      0.890880       0.00000       1.48333    
  0.999975E-03   29.1357       2.75557       3.84628       2.69488       3.82160      0.606845E-01  0.246723E-01   6.51649       1.54489       1.54077       1.42895       1.14999      0.851971       0.00000       1.42886    
  0.109645E-02   27.8737       2.65923       3.70489       2.59494       3.67858      0.642830E-01  0.263148E-01   6.27352       1.49133       1.48693       1.37675       1.10361      0.814974       0.00000       1.37667    
  0.120223E-02   26.6427       2.56514       3.56661       2.49711       3.53857      0.680294E-01  0.280375E-01   6.03568       1.43885       1.43416       1.32561       1.05826      0.778866       0.00000       1.32554    
  0.131822E-02   25.4486       2.47373       3.43199       2.40178       3.40214      0.719513E-01  0.298553E-01   5.80392       1.38764       1.38264       1.27573       1.01414      0.743814       0.00000       1.27568    
  0.144540E-02   24.3105       2.38645       3.30300       2.31027       3.27116      0.761731E-01  0.318393E-01   5.58144       1.33838       1.33306       1.22777      0.971893      0.710371       0.00000       1.22774    
  0.158485E-02   23.1980       2.30105       3.17659       2.22051       3.14269      0.805424E-01  0.339060E-01   5.36320       1.29001       1.28434       1.18070      0.930502      0.677662       0.00000       1.18068    
  0.173775E-02   22.1316       2.21909       3.05483       2.13390       3.01870      0.851880E-01  0.361290E-01   5.15260       1.24325       1.23722       1.13522      0.890654      0.646276       0.00000       1.13521    
  0.190540E-02   21.1052       2.14013       2.93713       2.05003       2.89862      0.901020E-01  0.385071E-01   4.94865       1.19788       1.19146       1.09111      0.852150      0.616039       0.00000       1.09112    
  0.208923E-02   20.1028       2.06298       2.82187       1.96780       2.78089      0.951801E-01  0.409805E-01   4.74869       1.15335       1.14653       1.04784      0.814453      0.586492       0.00000       1.04787    
  0.229079E-02   19.1539       1.98991       2.71208       1.88925       2.66839      0.100659      0.436910E-01   4.55764       1.11069       1.10345       1.00642      0.778559      0.558483       0.00000       1.00646    
  0.251180E-02   18.2310       1.91885       2.60497       1.81249       2.55844      0.106356      0.465329E-01   4.37093       1.06895       1.06125      0.965896      0.743543      0.531223       0.00000      0.965959    
  0.275413E-02   17.3371       1.85002       2.50084       1.73773       2.45132      0.112295      0.495216E-01   4.18905       1.02822       1.02006      0.926383      0.709509      0.504799       0.00000      0.926464    
  0.301984E-02   16.4894       1.78481       2.40150       1.66615       2.34872      0.118662      0.527755E-01   4.01487      0.989110      0.980448      0.888472      0.677037      0.479704       0.00000      0.888571    
  0.331118E-02   15.6622       1.72122       2.30430       1.59599       2.24814      0.125234      0.561587E-01   3.84413      0.950723      0.941543      0.851277      0.645264      0.455202       0.00000      0.851395    
  0.363064E-02   14.8714       1.66051       2.21089       1.52833       2.15111      0.132180      0.597790E-01   3.67945      0.913611      0.903884      0.815345      0.614723      0.431749       0.00000      0.815480    
  0.398091E-02   14.1133       1.60245       2.12094       1.46295       2.05730      0.139497      0.636416E-01   3.52025      0.877649      0.867348      0.780554      0.585299      0.409243       0.00000      0.780708    
  0.436498E-02   13.3745       1.54593       2.03301       1.39889       1.96536      0.147038      0.676498E-01   3.36426      0.842362      0.831468      0.746432      0.556530      0.387292       0.00000      0.746604    
  0.478610E-02   12.6776       1.49284       1.94955       1.33774       1.87754      0.155102      0.720078E-01   3.21528      0.808547      0.797023      0.713773      0.529194      0.366557       0.00000      0.713963    
  0.524785E-02   12.0021       1.44153       1.86838       1.27807       1.79181      0.163456      0.765657E-01   3.06988      0.775481      0.763305      0.681859      0.502589      0.346441       0.00000      0.682067    
  0.575415E-02   11.3490       1.39207       1.78961       1.21995       1.70828      0.172117      0.813331E-01   2.92823      0.743200      0.730351      0.650726      0.476752      0.326976       0.00000      0.650953    
  0.630929E-02   10.7329       1.34574       1.71487       1.16441       1.62839      0.181326      0.864884E-01   2.79280      0.712220      0.698659      0.620892      0.452193      0.308592       0.00000      0.621135    
  0.691799E-02   10.1331       1.30079       1.64191       1.11000       1.55008      0.190789      0.918264E-01   2.66008      0.681807      0.667517      0.591624      0.428192      0.290680       0.00000      0.591884    
  0.758542E-02   9.56128       1.25823       1.57201       1.05753       1.47452      0.200698      0.974886E-01   2.53206      0.652374      0.637325      0.563337      0.405159      0.273586       0.00000      0.563613    
  0.831724E-02   9.01572       1.21795       1.50504       1.00690       1.40155      0.211054      0.103486       2.40845      0.623859      0.608025      0.535974      0.383040      0.257263       0.00000      0.536264    
  0.911966E-02   8.48349       1.17886       1.43957      0.957198       1.32990      0.221660      0.109671       2.28710      0.595812      0.579178      0.509081      0.361386      0.241333       0.00000      0.509386    
  0.999950E-02   7.96851       1.14151       1.37621      0.908743       1.25997      0.232765      0.116237       2.16872      0.568384      0.550919      0.482814      0.340359      0.225922       0.00000      0.483133    
  0.109642E-01   7.47534       1.10595       1.31522      0.861789       1.19219      0.244158      0.123032       2.05397      0.541706      0.523398      0.457308      0.320083      0.211148       0.00000      0.457639    
  0.120220E-01   7.01531       1.07319       1.25790      0.817136       1.12766      0.256056      0.130235       1.94480      0.516176      0.497000      0.432967      0.300961      0.197351       0.00000      0.433309    
  0.131819E-01   6.57643       1.04233       1.20302      0.773978       1.06525      0.268356      0.137772       1.83923      0.491385      0.471328      0.409386      0.282593      0.184186       0.00000      0.409738    
  0.144536E-01   6.15774       1.01329       1.15051      0.732253       1.00487      0.281038      0.145635       1.73713      0.467301      0.446351      0.386535      0.264951      0.171627       0.00000      0.386895    
  0.158481E-01   5.75717      0.985880       1.10013      0.691821      0.946335      0.294059      0.153794       1.63816      0.443854      0.422005      0.364347      0.247966      0.159616       0.00000      0.364713    
  0.173770E-01   5.37414      0.960048       1.05183      0.652650      0.889592      0.307398      0.162239       1.54224      0.421026      0.398276      0.342807      0.231624      0.148138       0.00000      0.343178    
  0.190535E-01   5.00970      0.935881       1.00576      0.614825      0.834776      0.321056      0.170980       1.44960      0.398856      0.375210      0.321963      0.215969      0.137228       0.00000      0.322338    
  0.208917E-01   4.66278      0.913271      0.961791      0.578281      0.781803      0.334990      0.179988       1.36008      0.377311      0.352781      0.301787      0.200971      0.126858       0.00000      0.302163    
  0.229073E-01   4.33168      0.892048      0.919736      0.542907      0.730519      0.349142      0.189217       1.27343      0.356334      0.330938      0.282225      0.186573      0.116979       0.00000      0.282601    
  0.251174E-01   4.01591      0.872148      0.879538      0.508678      0.680901      0.363470      0.198637       1.18958      0.335913      0.309678      0.263269      0.172765      0.107579       0.00000      0.263644    
  0.275406E-01   3.71646      0.853621      0.841317      0.475688      0.633098      0.377933      0.208219       1.10879      0.316093      0.289056      0.244977      0.159595      0.986932E-01   0.00000      0.245349    
  0.301976E-01   3.43225      0.836332      0.804932      0.443872      0.587031      0.392460      0.217901       1.03090      0.296842      0.269052      0.227322      0.147031      0.902910E-01   0.00000      0.227688    
  0.331110E-01   3.16188      0.820121      0.770200      0.413143      0.542585      0.406978      0.227615      0.955728      0.278116      0.249631      0.210263      0.135026      0.823319E-01   0.00000      0.210622    
  0.363055E-01   2.90494      0.804903      0.737052      0.383487      0.499757      0.421416      0.237296      0.883243      0.259912      0.230798      0.193802      0.123575      0.748058E-01   0.00000      0.194153    
  0.398081E-01   2.66243      0.790676      0.705568      0.355010      0.458724      0.435666      0.246844      0.813734      0.242281      0.212629      0.178007      0.112729      0.677482E-01   0.00000      0.178347    
  0.436487E-01   2.43325      0.777279      0.675571      0.327649      0.419413      0.449630      0.256158      0.747062      0.225195      0.195106      0.162853      0.102454      0.611266E-01   0.00000      0.163181    
  0.478598E-01   2.21629      0.764557      0.646883      0.301337      0.381741      0.463220      0.265141      0.683078      0.208625      0.178208      0.148312      0.927119E-01  0.549070E-01   0.00000      0.148627    
  0.524772E-01   2.01123      0.752398      0.619403      0.276072      0.345723      0.476325      0.273679      0.621796      0.192574      0.161951      0.134392      0.834986E-01  0.490806E-01   0.00000      0.134692    
  0.575400E-01   1.81906      0.740720      0.593135      0.251977      0.311574      0.488744      0.281561      0.563551      0.177108      0.146431      0.121177      0.748691E-01  0.436816E-01   0.00000      0.121461    
  0.630913E-01   1.63870      0.729347      0.567869      0.228987      0.279214      0.500360      0.288655      0.508201      0.162202      0.131632      0.108639      0.667848E-01  0.386753E-01   0.00000      0.108907    
  0.691782E-01   1.46928      0.718118      0.543416      0.207052      0.248580      0.511066      0.294836      0.455632      0.147838      0.117540      0.967573E-01  0.592135E-01  0.340324E-01   0.00000      0.970073E-01
  0.758523E-01   1.31053      0.706888      0.519636      0.186178      0.219697      0.520709      0.299939      0.405875      0.134028      0.104178      0.855437E-01  0.521501E-01  0.297437E-01   0.00000      0.857754E-01
