   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.1300       3.00781       4.00536       2.99824       4.00217      0.957200E-02  0.319031E-02   7.00041       1.81108       1.81060       1.64925       1.18717      0.542489       0.00000       1.64908    
  0.109648E-03   32.3923       2.94024       3.91572       2.93007       3.91233      0.101717E-01  0.339562E-02   6.84240       1.77246       1.77194       1.61254       1.15762      0.528022       0.00000       1.61236    
  0.120226E-03   31.6625       2.87404       3.82783       2.86320       3.82421      0.108332E-01  0.362401E-02   6.68741       1.73454       1.73398       1.57650       1.12866      0.513907       0.00000       1.57632    
  0.131825E-03   30.9364       2.80842       3.74069       2.79690       3.73683      0.115229E-01  0.386313E-02   6.53372       1.69693       1.69633       1.54074       1.09997      0.499940       0.00000       1.54056    
  0.144543E-03   30.2157       2.74364       3.65462       2.73139       3.65050      0.122531E-01  0.411760E-02   6.38189       1.65975       1.65910       1.50540       1.07164      0.486185       0.00000       1.50522    
  0.158489E-03   29.5031       2.68007       3.57006       2.66702       3.56567      0.130450E-01  0.439587E-02   6.23269       1.62318       1.62248       1.47064       1.04384      0.472725       0.00000       1.47046    
  0.173779E-03   28.7947       2.61710       3.48626       2.60323       3.48158      0.138692E-01  0.468668E-02   6.08481       1.58693       1.58617       1.43618       1.01630      0.459412       0.00000       1.43600    
  0.190545E-03   28.0949       2.55532       3.40395       2.54056       3.39895      0.147589E-01  0.500314E-02   5.93951       1.55127       1.55045       1.40230      0.989285      0.446384       0.00000       1.40211    
  0.208928E-03   27.4024       2.49450       3.32284       2.47879       3.31750      0.157057E-01  0.534240E-02   5.79629       1.51611       1.51522       1.36888      0.962685      0.433584       0.00000       1.36869    
  0.229085E-03   26.7146       2.43430       3.24251       2.41761       3.23682      0.166900E-01  0.569657E-02   5.65443       1.48126       1.48031       1.33576      0.936358      0.420932       0.00000       1.33558    
  0.251186E-03   26.0389       2.37566       3.16410       2.35788       3.15800      0.177735E-01  0.609100E-02   5.51589       1.44718       1.44616       1.30339      0.910700      0.408638       0.00000       1.30321    
  0.275420E-03   25.3688       2.31770       3.08652       2.29879       3.08002      0.189048E-01  0.650516E-02   5.37881       1.41345       1.41235       1.27135      0.885337      0.396501       0.00000       1.27117    
  0.301992E-03   24.7062       2.26066       3.01008       2.24056       3.00314      0.201003E-01  0.694584E-02   5.24369       1.38018       1.37899       1.23975      0.860372      0.384573       0.00000       1.23957    
  0.331127E-03   24.0548       2.20497       2.93529       2.18357       2.92786      0.213982E-01  0.742959E-02   5.11143       1.34758       1.34630       1.20879      0.835985      0.372949       0.00000       1.20861    
  0.363073E-03   23.4091       2.14994       2.86131       2.12719       2.85338      0.227488E-01  0.793574E-02   4.98057       1.31531       1.31393       1.17815      0.811880      0.361471       0.00000       1.17797    
  0.398101E-03   22.7742       2.09618       2.78886       2.07197       2.78038      0.242037E-01  0.848659E-02   4.85235       1.28366       1.28218       1.14810      0.788313      0.350271       0.00000       1.14793    
  0.436509E-03   22.1485       2.04347       2.71769       2.01772       2.70861      0.257536E-01  0.907901E-02   4.72632       1.25252       1.25093       1.11855      0.765191      0.339300       0.00000       1.11838    
  0.478622E-03   21.5286       1.99143       2.64732       1.96407       2.63762      0.273645E-01  0.969810E-02   4.60169       1.22171       1.22000       1.08932      0.742351      0.328474       0.00000       1.08915    
