 First iteration    1369.5423103166097             1145   1.1961068212372137     
After minimisation    1369.54  1145     1.196

  Partial chi2s 
Dataset    1    443.35( +9.86)   377  HERA1+2 NCep 920                                
Dataset    2     65.02( +0.39)    70  HERA1+2 NCep 820                                
Dataset    3    218.61( +2.41)   254  HERA1+2 NCep 575                                
Dataset    4    215.00( +0.19)   204  HERA1+2 NCep 460                                
Dataset    5    217.25( -0.04)   159  HERA1+2 NCem                                    
Dataset    6     45.76( +1.08)    39  HERA1+2 CCep                                    
Dataset    7     58.22( -2.28)    42  HERA1+2 CCem                                    

 Correlated Chi2    94.717414630928829     
 Log penalty Chi2    11.604439648245545     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3544   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5301   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2542   +/-   0.5565        :N:M:D
    4  sysHZComb1004                         -0.0137   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          1.3424   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.3368   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1301   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0592   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0371   +/-   0.8992        :N:M:D
   10  sysHZComb1010                         -0.3789   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8719   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3754   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6044   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0665   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1045   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.0784   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2732   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1582   +/-   0.8225        :N:M:D
   19  sysHZComb1019                         -0.3729   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3621   +/-   0.9814        :N:M:D
