 First iteration    1377.7691061319078             1145   1.2032917957483911     
After minimisation    1377.77  1145     1.203

  Partial chi2s 
Dataset    1    444.23( +9.22)   377  HERA1+2 NCep 920                                
Dataset    2     66.17( +0.42)    70  HERA1+2 NCep 820                                
Dataset    3    222.66( +1.85)   254  HERA1+2 NCep 575                                
Dataset    4    215.89( -0.33)   204  HERA1+2 NCep 460                                
Dataset    5    219.37( -0.58)   159  HERA1+2 NCem                                    
Dataset    6     44.08( +0.46)    39  HERA1+2 CCep                                    
Dataset    7     57.61( -2.36)    42  HERA1+2 CCem                                    

 Correlated Chi2    99.087431935070512     
 Log penalty Chi2    8.6805254028828855     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2975   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.6116   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.4804   +/-   0.5566        :N:M:D
    4  sysHZComb1004                          0.1181   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.0667   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.1633   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1294   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0751   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0522   +/-   0.8994        :N:M:D
   10  sysHZComb1010                         -0.4407   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8037   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3450   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5257   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.1023   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1397   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.1081   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3091   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.0864   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3748   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3892   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1153   +/-   0.9743        :N:M:D
   22  sysHZComb1022                          0.1303   +/-   0.9686        :N:M:D
   23  sysHZComb1023                         -0.0395   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.1018   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1197   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9536   +/-   0.9199        :N:M:D
   27  sysHZComb1027                         -1.2067   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.8594   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4801   +/-   0.9183        :N:M:D
   30  sysHZComb1030                         -0.2543   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -1.0163   +/-   0.8386        :N:M:D
   32  sysHZComb1032                          0.5585   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          0.7597   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.3887   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0973   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.5848   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.2825   +/-   0.9701        :N:M:D
   38  sysHZComb1038                         -0.9182   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.6692   +/-   0.9534        :N:M:D
   40  sysHZComb1040                         -0.0956   +/-   0.9301        :N:M:D
   41  sysHZComb1041                         -0.6932   +/-   0.8121        :N:M:D
   42  sysHZComb1042                         -0.0869   +/-   0.8743        :N:M:D
   43  sysHZComb1043                          0.2905   +/-   0.9095        :N:M:D
   44  sysHZComb1044                         -0.1218   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.6943   +/-   0.9309        :N:M:D
