 First iteration    1366.4636896414177             1145   1.1934180695558232     
After minimisation    1366.46  1145     1.193

  Partial chi2s 
Dataset    1    443.42( +7.19)   377  HERA1+2 NCep 920                                
Dataset    2     66.75( -0.10)    70  HERA1+2 NCep 820                                
Dataset    3    218.87( +0.66)   254  HERA1+2 NCep 575                                
Dataset    4    217.52( -1.25)   204  HERA1+2 NCep 460                                
Dataset    5    220.27( -0.31)   159  HERA1+2 NCem                                    
Dataset    6     46.43( -0.25)    39  HERA1+2 CCep                                    
Dataset    7     56.29( -1.99)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.943943458254495     
 Log penalty Chi2    3.9623908172571345     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2846   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.4773   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.2043   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.2654   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          0.8535   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -0.8377   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1261   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0658   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0311   +/-   0.8995        :N:M:D
   10  sysHZComb1010                         -0.3425   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7857   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4570   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6312   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0370   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1158   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1094   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.3073   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1858   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3646   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3384   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0740   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1349   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1682   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0466   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1290   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8107   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.0827   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8347   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5465   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.4605   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.6581   +/-   0.8388        :N:M:D
   32  sysHZComb1032                          0.6770   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7857   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4520   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0079   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4495   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.5833   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.5431   +/-   0.9126        :N:M:D
   39  sysHZComb1039                         -0.4721   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.1316   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.5385   +/-   0.8122        :N:M:D
   42  sysHZComb1042                         -0.1531   +/-   0.8744        :N:M:D
   43  sysHZComb1043                          0.0981   +/-   0.9096        :N:M:D
   44  sysHZComb1044                         -0.0301   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.4449   +/-   0.9311        :N:M:D
   46  sysHZComb1046                         -0.2622   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.2597   +/-   0.9469        :N:M:D
   48  sysHZComb1048                          0.0182   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.5764   +/-   0.9460        :N:M:D
   50  sysHZComb1050                          0.4422   +/-   0.9430        :N:M:D
   51  sysHZComb1051                          0.3026   +/-   0.9524        :N:M:D
   52  sysHZComb1052                          0.9170   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6516   +/-   0.9192        :N:M:D
   54  sysHZComb1054                         -0.0302   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.5524   +/-   0.9057        :N:M:D
   56  sysHZComb1056                         -1.3598   +/-   0.8904        :N:M:D
   57  sysHZComb1057                          0.0730   +/-   0.9195        :N:M:D
   58  sysHZComb1058                          0.0546   +/-   0.9433        :N:M:D
   59  sysHZComb1059                         -1.0837   +/-   0.8699        :N:M:D
   60  sysHZComb1060                          0.1363   +/-   0.9789        :N:M:D
   61  sysHZComb1061                          0.1633   +/-   0.9831        :N:M:D
   62  sysHZComb1062                         -1.3801   +/-   0.8950        :N:M:D
   63  sysHZComb1063                          0.5152   +/-   0.8365        :N:M:D
   64  sysHZComb1064                          0.6921   +/-   0.9294        :N:M:D
   65  sysHZComb1065                         -0.8176   +/-   0.9468        :N:M:D
   66  sysHZComb1066                         -0.6689   +/-   0.9320        :N:M:D
   67  sysHZComb1067                         -0.1472   +/-   0.9638        :N:M:D
   68  sysHZComb1068                         -0.4621   +/-   0.9199        :N:M:D
   69  sysHZComb1069                         -0.1994   +/-   0.9125        :N:M:D
   70  sysHZComb1070                          0.3680   +/-   0.9074        :N:M:D
   71  sysHZComb1071                         -1.1571   +/-   0.8574        :N:M:D
   72  sysHZComb1072                         -0.0599   +/-   0.9702        :N:M:D
   73  sysHZComb1073                          0.0605   +/-   0.9036        :N:M:D
   74  sysHZComb1074                         -0.0218   +/-   0.9351        :N:M:D
   75  sysHZComb1075                          0.1117   +/-   0.8653        :N:M:D
   76  sysHZComb1076                         -0.1793   +/-   0.9605        :N:M:D
   77  sysHZComb1077                         -0.6203   +/-   0.9611        :N:M:D
   78  sysHZComb1078                         -0.0159   +/-   0.9756        :N:M:D
   79  sysHZComb1079                          0.0664   +/-   0.8844        :N:M:D
   80  sysHZComb1080                         -0.4940   +/-   0.9249        :N:M:D
   81  sysHZComb1081                         -0.1030   +/-   0.8874        :N:M:D
   82  sysHZComb1082                         -0.6546   +/-   0.8382        :N:M:D
   83  sysHZComb1083                         -1.3023   +/-   0.8903        :N:M:D
   84  sysHZComb1084                          0.1979   +/-   0.9685        :N:M:D
   85  sysHZComb1085                         -0.1323   +/-   0.8686        :N:M:D
   86  sysHZComb1086                         -0.1397   +/-   0.7919        :N:M:D
   87  sysHZComb1087                         -0.6363   +/-   0.8597        :N:M:D
   88  sysHZComb1088                          0.2779   +/-   0.9911        :N:M:D
