   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   33.2794       3.01491       4.01243       3.00532       4.00915      0.959514E-02  0.327931E-02   7.01447       1.81263       1.81232       1.65233       1.19269      0.544680       0.00000    
  0.109648E-03   32.5360       2.94691       3.92230       2.93672       3.91881      0.101954E-01  0.349087E-02   6.85553       1.77380       1.77346       1.61540       1.16292      0.530126       0.00000    
  0.120226E-03   31.8007       2.88030       3.83395       2.86945       3.83022      0.108575E-01  0.372625E-02   6.69967       1.73568       1.73531       1.57916       1.13377      0.515930       0.00000    
  0.131825E-03   31.0693       2.81429       3.74635       2.80275       3.74238      0.115478E-01  0.397270E-02   6.54513       1.69786       1.69747       1.54321       1.10488      0.501883       0.00000    
  0.144543E-03   30.3434       2.74914       3.65985       2.73686       3.65561      0.122785E-01  0.423500E-02   6.39247       1.66049       1.66006       1.50769       1.07637      0.488050       0.00000    
  0.158489E-03   29.6259       2.68521       3.57489       2.67213       3.57037      0.130709E-01  0.452186E-02   6.24250       1.62374       1.62328       1.47276       1.04839      0.474517       0.00000    
  0.173779E-03   28.9128       2.62188       3.49070       2.60799       3.48588      0.138955E-01  0.482167E-02   6.09386       1.58731       1.58680       1.43813       1.02068      0.461133       0.00000    
  0.190545E-03   28.2085       2.55977       3.40802       2.54498       3.40287      0.147855E-01  0.514794E-02   5.94786       1.55149       1.55094       1.40408      0.993497      0.448037       0.00000    
  0.208928E-03   27.5115       2.49863       3.32656       2.48290       3.32106      0.157326E-01  0.549774E-02   5.80396       1.51616       1.51556       1.37051      0.966738      0.435172       0.00000    
  0.229085E-03   26.8195       2.43812       3.24589       2.42141       3.24003      0.167171E-01  0.586294E-02   5.66144       1.48115       1.48051       1.33725      0.940254      0.422455       0.00000    
  0.251186E-03   26.1398       2.37918       3.16717       2.36138       3.16090      0.178007E-01  0.626968E-02   5.52228       1.44693       1.44624       1.30474      0.914449      0.410101       0.00000    
  0.275420E-03   25.4657       2.32093       3.08930       2.30200       3.08260      0.189320E-01  0.669677E-02   5.38460       1.41306       1.41231       1.27257      0.888942      0.397904       0.00000    
  0.301992E-03   24.7993       2.26362       3.01258       2.24349       3.00543      0.201275E-01  0.715124E-02   5.24891       1.37965       1.37884       1.24085      0.863838      0.385920       0.00000    
  0.331127E-03   24.1444       2.20767       2.93753       2.18624       2.92988      0.214252E-01  0.765014E-02   5.11612       1.34692       1.34605       1.20977      0.839318      0.374241       0.00000    
  0.363073E-03   23.4951       2.15238       2.86330       2.12961       2.85513      0.227754E-01  0.817215E-02   4.98474       1.31452       1.31358       1.17902      0.815084      0.362710       0.00000    
  0.398101E-03   22.8568       2.09837       2.79063       2.07414       2.78189      0.242297E-01  0.874027E-02   4.85603       1.28275       1.28173       1.14887      0.791392      0.351459       0.00000    
  0.436509E-03   22.2279       2.04543       2.71924       2.01965       2.70989      0.257789E-01  0.935128E-02   4.72954       1.25150       1.25040       1.11922      0.768150      0.340439       0.00000    
