 First iteration    1382.2445798645435             1145   1.2072005064319158     
After minimisation    1382.24  1145     1.207

  Partial chi2s 
Dataset    1    439.76( +9.87)   377  HERA1+2 NCep 920                                
Dataset    2     65.03( +0.58)    70  HERA1+2 NCep 820                                
Dataset    3    220.11( +2.65)   254  HERA1+2 NCep 575                                
Dataset    4    216.09( +0.32)   204  HERA1+2 NCep 460                                
Dataset    5    220.24( -0.74)   159  HERA1+2 NCem                                    
Dataset    6     45.85( +1.05)    39  HERA1+2 CCep                                    
Dataset    7     59.98( -2.40)    42  HERA1+2 CCem                                    

 Correlated Chi2    103.86007781436258     
 Log penalty Chi2    11.320992879831143     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3937   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5717   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3573   +/-   0.5565        :N:M:D
    4  sysHZComb1004                          0.0036   +/-   0.6187        :N:M:D
    5  sysHZComb1005                          1.4692   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.4430   +/-   0.7878        :N:M:D
    7  sysHZComb1007                          0.1251   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0634   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0226   +/-   0.8992        :N:M:D
   10  sysHZComb1010                         -0.4292   +/-   0.9935        :N:M:D
   11  sysHZComb1011                         -0.8598   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.3052   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.5429   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.1152   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.0761   +/-   0.9632        :N:M:D
   16  sysHZComb1016                         -0.1238   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2779   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.1011   +/-   0.8224        :N:M:D
   19  sysHZComb1019                         -0.3734   +/-   0.9836        :N:M:D
   20  sysHZComb1020                         -0.3692   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1136   +/-   0.9743        :N:M:D
   22  sysHZComb1022                          0.1771   +/-   0.9686        :N:M:D
   23  sysHZComb1023                         -0.0843   +/-   0.9451        :N:M:D
   24  sysHZComb1024                          0.0199   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1485   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8924   +/-   0.9199        :N:M:D
   27  sysHZComb1027                         -1.1784   +/-   0.9542        :N:M:D
   28  sysHZComb1028                          0.8638   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.4985   +/-   0.9182        :N:M:D
   30  sysHZComb1030                         -0.3345   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -0.9552   +/-   0.8384        :N:M:D
   32  sysHZComb1032                          0.5461   +/-   0.9642        :N:M:D
   33  sysHZComb1033                          0.7258   +/-   0.9707        :N:M:D
   34  sysHZComb1034                         -0.4039   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.1393   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.4719   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.3638   +/-   0.9701        :N:M:D
   38  sysHZComb1038                         -0.7776   +/-   0.9124        :N:M:D
   39  sysHZComb1039                         -0.6160   +/-   0.9534        :N:M:D
   40  sysHZComb1040                         -0.0897   +/-   0.9300        :N:M:D
   41  sysHZComb1041                         -0.6974   +/-   0.8118        :N:M:D
   42  sysHZComb1042                         -0.1696   +/-   0.8741        :N:M:D
   43  sysHZComb1043                          0.2307   +/-   0.9094        :N:M:D
   44  sysHZComb1044                         -0.1232   +/-   0.9366        :N:M:D
   45  sysHZComb1045                         -0.6315   +/-   0.9308        :N:M:D
   46  sysHZComb1046                         -0.2850   +/-   0.9568        :N:M:D
   47  sysHZComb1047                          0.1480   +/-   0.9467        :N:M:D
   48  sysHZComb1048                          0.0304   +/-   0.9609        :N:M:D
   49  sysHZComb1049                         -0.6000   +/-   0.9455        :N:M:D
