   100.000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   37.0869       3.04195       4.03691       3.00477       3.99973      0.371785E-01  0.371785E-01   7.00450       1.72427       1.72427       1.72465       1.28050      0.550805       0.00000    
  0.109648E-03   36.0191       2.96138       3.93067       2.92239       3.89168      0.389915E-01  0.389915E-01   6.81407       1.67908       1.67908       1.67947       1.24331      0.533130       0.00000    
  0.120226E-03   34.9779       2.88285       3.82709       2.84197       3.78622      0.408799E-01  0.408799E-01   6.62818       1.63494       1.63494       1.63534       1.20703      0.515938       0.00000    
  0.131825E-03   33.9618       2.80627       3.72605       2.76342       3.68319      0.428536E-01  0.428536E-01   6.44661       1.59179       1.59179       1.59220       1.17163      0.499204       0.00000    
  0.144543E-03   32.9694       2.73154       3.62739       2.68662       3.58247      0.449232E-01  0.449232E-01   6.26909       1.54957       1.54957       1.55000       1.13705      0.482898       0.00000    
  0.158489E-03   32.0001       2.65863       3.53107       2.61153       3.48398      0.470921E-01  0.470921E-01   6.09551       1.50827       1.50827       1.50870       1.10326      0.467008       0.00000    
  0.173779E-03   31.0552       2.58761       3.43722       2.53826       3.38787      0.493498E-01  0.493498E-01   5.92613       1.46793       1.46793       1.46837       1.07032      0.451561       0.00000    
  0.190545E-03   30.1336       2.51841       3.34572       2.46671       3.29401      0.517074E-01  0.517074E-01   5.76072       1.42851       1.42851       1.42896       1.03819      0.436534       0.00000    
  0.208928E-03   29.2338       2.45094       3.25644       2.39677       3.20226      0.541771E-01  0.541771E-01   5.59903       1.38995       1.38995       1.39041       1.00682      0.421898       0.00000    
  0.229085E-03   28.3552       2.38516       3.16932       2.32840       3.11256      0.567634E-01  0.567634E-01   5.44095       1.35222       1.35222       1.35269      0.976174      0.407642       0.00000    
  0.251186E-03   27.4992       2.32115       3.08449       2.26170       3.02504      0.594542E-01  0.594542E-01   5.28673       1.31538       1.31538       1.31586      0.946312      0.393791       0.00000    
  0.275420E-03   26.6645       2.25884       3.00184       2.19658       2.93958      0.622612E-01  0.622612E-01   5.13616       1.27939       1.27939       1.27987      0.917192      0.380324       0.00000    
  0.301992E-03   25.8500       2.19814       2.92126       2.13295       2.85607      0.651982E-01  0.651982E-01   4.98901       1.24418       1.24418       1.24467      0.888768      0.367215       0.00000    
  0.331127E-03   25.0550       2.13902       2.84269       2.07075       2.77442      0.682713E-01  0.682713E-01   4.84517       1.20973       1.20973       1.21024      0.861019      0.354452       0.00000    
  0.363073E-03   24.2806       2.08156       2.76624       2.01009       2.69477      0.714665E-01  0.714665E-01   4.70486       1.17610       1.17610       1.17661      0.833988      0.342059       0.00000    
  0.398101E-03   23.5261       2.02568       2.69182       1.95088       2.61702      0.747963E-01  0.747963E-01   4.56790       1.14324       1.14324       1.14376      0.807640      0.330016       0.00000    
  0.436509E-03   22.7900       1.97131       2.61931       1.89304       2.54104      0.782754E-01  0.782754E-01   4.43408       1.11111       1.11111       1.11163      0.781934      0.318301       0.00000    
  0.478622E-03   22.0718       1.91842       2.54867       1.83651       2.46676      0.819117E-01  0.819117E-01   4.30327       1.07966       1.07966       1.08020      0.756846      0.306901       0.00000    
  0.524798E-03   21.3727       1.86707       2.48000       1.78138       2.39431      0.856900E-01  0.856900E-01   4.17569       1.04897       1.04897       1.04951      0.732418      0.295838       0.00000    
  0.575429E-03   20.6917       1.81722       2.41321       1.72760       2.32359      0.896225E-01  0.896225E-01   4.05119       1.01898       1.01898       1.01952      0.708619      0.285095       0.00000    
  0.630945E-03   20.0279       1.76878       2.34822       1.67506       2.25449      0.937249E-01  0.937249E-01   3.92955      0.989645      0.989645      0.990196      0.685410      0.274650       0.00000    
  0.691816E-03   19.3804       1.72172       2.28494       1.62371       2.18693      0.980069E-01  0.980069E-01   3.81064      0.960943      0.960943      0.961500      0.662767      0.264491       0.00000    
  0.758561E-03   18.7504       1.67610       2.22349       1.57365       2.12104      0.102452      0.102452       3.69469      0.932920      0.932920      0.933481      0.640729      0.254638       0.00000    
  0.831745E-03   18.1371       1.63188       2.16380       1.52481       2.05672      0.107072      0.107072       3.58153      0.905540      0.905540      0.906105      0.619270      0.245078       0.00000    
  0.911989E-03   17.5396       1.58899       2.10576       1.47711       1.99387      0.111884      0.111884       3.47098      0.878759      0.878759      0.879327      0.598351      0.235788       0.00000    
  0.999975E-03   16.9570       1.54739       2.04931       1.43049       1.93242      0.116897      0.116897       3.36291      0.852544      0.852544      0.853115      0.577948      0.226757       0.00000    
  0.109645E-02   16.3905       1.50714       1.99456       1.38504       1.87246      0.122096      0.122096       3.25751      0.826943      0.826943      0.827516      0.558099      0.218004       0.00000    
  0.120223E-02   15.8394       1.46820       1.94143       1.34071       1.81394      0.127490      0.127490       3.15465      0.801926      0.801926      0.802501      0.538779      0.209516       0.00000    
  0.131822E-02   15.3027       1.43050       1.88984       1.29740       1.75674      0.133096      0.133096       3.05414      0.777447      0.777447      0.778022      0.519953      0.201275       0.00000    
  0.144540E-02   14.7798       1.39399       1.83971       1.25507       1.70079      0.138924      0.138924       2.95585      0.753473      0.753473      0.754048      0.501594      0.193266       0.00000    
  0.158485E-02   14.2715       1.35875       1.79114       1.21379       1.64618      0.144960      0.144960       2.85997      0.730050      0.730050      0.730624      0.483739      0.185508       0.00000    
  0.173775E-02   13.7774       1.32473       1.74408       1.17352       1.59287      0.151211      0.151211       2.76638      0.707152      0.707152      0.707724      0.466366      0.177990       0.00000    
  0.190540E-02   13.2964       1.29186       1.69842       1.13417       1.54073      0.157691      0.157691       2.67490      0.684732      0.684732      0.685302      0.449440      0.170695       0.00000    
  0.208923E-02   12.8279       1.26010       1.65410       1.09569       1.48969      0.164408      0.164408       2.58538      0.662757      0.662757      0.663323      0.432934      0.163608       0.00000    
  0.229079E-02   12.3729       1.22951       1.61120       1.05815       1.43985      0.171354      0.171354       2.49800      0.641271      0.641271      0.641833      0.416883      0.156746       0.00000    
  0.251180E-02   11.9307       1.20005       1.56969       1.02152       1.39116      0.178531      0.178531       2.41268      0.620250      0.620250      0.620806      0.401267      0.150102       0.00000    
  0.275413E-02   11.5006       1.17165       1.52945      0.985702       1.34351      0.185946      0.185946       2.32921      0.599649      0.599649      0.600200      0.386052      0.143657       0.00000    
  0.301984E-02   11.0817       1.14425       1.49041      0.950642       1.29681      0.193607      0.193607       2.24745      0.579434      0.579434      0.579977      0.371209      0.137397       0.00000    
  0.331118E-02   10.6749       1.11793       1.45268      0.916417       1.25117      0.201511      0.201511       2.16758      0.559645      0.559645      0.560181      0.356771      0.131339       0.00000    
  0.363064E-02   10.2799       1.09264       1.41618      0.882987       1.20653      0.209655      0.209655       2.08952      0.540263      0.540263      0.540790      0.342724      0.125476       0.00000    
  0.398091E-02   9.89557       1.06831       1.38084      0.850276       1.16280      0.218037      0.218037       2.01308      0.521246      0.521246      0.521763      0.329030      0.119790       0.00000    
  0.436498E-02   9.52126       1.04487       1.34655      0.818218       1.11989      0.226657      0.226657       1.93811      0.502557      0.502557      0.503063      0.315661      0.114269       0.00000    
  0.478610E-02   9.15785       1.02241       1.31341      0.786882       1.07789      0.235524      0.235524       1.86477      0.484233      0.484233      0.484728      0.302649      0.108926       0.00000    
  0.524785E-02   8.80491       1.00087       1.28139      0.756241       1.03676      0.244629      0.244629       1.79300      0.466261      0.466261      0.466744      0.289980      0.103757       0.00000    
  0.575415E-02   8.46147      0.980179       1.25038      0.726224      0.996420      0.253955      0.253955       1.72264      0.448602      0.448602      0.449072      0.277621      0.987460E-01   0.00000    
  0.630929E-02   8.12666      0.960257       1.22027      0.696768      0.956786      0.263489      0.263489       1.65355      0.431225      0.431225      0.431681      0.265543      0.938805E-01   0.00000    
  0.691799E-02   7.80141      0.941185       1.19118      0.667928      0.917923      0.273257      0.273257       1.58585      0.414155      0.414155      0.414596      0.253773      0.891726E-01   0.00000    
  0.758542E-02   7.48535      0.922933       1.16306      0.639690      0.879818      0.283243      0.283243       1.51951      0.397387      0.397387      0.397813      0.242303      0.846185E-01   0.00000    
  0.831724E-02   7.17746      0.905406       1.13581      0.611999      0.842407      0.293407      0.293407       1.45441      0.380895      0.380895      0.381305      0.231104      0.802057E-01   0.00000    
  0.911966E-02   6.87681      0.888523       1.10935      0.584806      0.805629      0.303717      0.303717       1.39043      0.364656      0.364656      0.365050      0.220149      0.759229E-01   0.00000    
  0.999950E-02   6.58427      0.872361       1.08374      0.558138      0.769513      0.314224      0.314224       1.32765      0.348679      0.348679      0.349055      0.209459      0.717787E-01   0.00000    
  0.109642E-01   6.29958      0.856897       1.05897      0.531998      0.734067      0.324900      0.324900       1.26606      0.332968      0.332968      0.333327      0.199030      0.677719E-01   0.00000    
  0.120220E-01   6.02173      0.842041       1.03495      0.506363      0.699272      0.335678      0.335678       1.20563      0.317519      0.317519      0.317860      0.188844      0.638931E-01   0.00000    
  0.131819E-01   5.74981      0.827708       1.01161      0.481209      0.665107      0.346498      0.346498       1.14632      0.302325      0.302325      0.302648      0.178884      0.601336E-01   0.00000    
  0.144536E-01   5.48449      0.813966      0.988988      0.456529      0.631552      0.357437      0.357437       1.08808      0.287374      0.287374      0.287679      0.169155      0.564984E-01   0.00000    
  0.158481E-01   5.22569      0.800803      0.967095      0.432341      0.598633      0.368462      0.368462       1.03097      0.272679      0.272679      0.272966      0.159661      0.529879E-01   0.00000    
  0.173770E-01   4.97260      0.788135      0.945864      0.408665      0.566394      0.379470      0.379470      0.975059      0.258264      0.258264      0.258532      0.150401      0.495971E-01   0.00000    
  0.190535E-01   4.72444      0.775883      0.925235      0.385522      0.534874      0.390361      0.390361      0.920396      0.244152      0.244152      0.244401      0.141370      0.463214E-01   0.00000    
  0.208917E-01   4.48154      0.764107      0.905244      0.362865      0.504003      0.401241      0.401241      0.866869      0.230305      0.230305      0.230537      0.132561      0.431616E-01   0.00000    
  0.229073E-01   4.24403      0.752799      0.885893      0.340720      0.473814      0.412079      0.412079      0.814535      0.216741      0.216741      0.216954      0.123980      0.401193E-01   0.00000    
  0.251174E-01   4.01155      0.741881      0.867139      0.319157      0.444415      0.422724      0.422724      0.763572      0.203512      0.203512      0.203708      0.115644      0.371942E-01   0.00000    
  0.275406E-01   3.78377      0.731273      0.848941      0.298242      0.415910      0.433031      0.433031      0.714151      0.190673      0.190673      0.190852      0.107569      0.343856E-01   0.00000    
  0.301976E-01   3.56050      0.721042      0.831340      0.277915      0.388212      0.443127      0.443127      0.666127      0.178179      0.178179      0.178341      0.997361E-01  0.316927E-01   0.00000    
  0.331110E-01   3.34202      0.711179      0.814326      0.258185      0.361332      0.452994      0.452994      0.619518      0.166035      0.166035      0.166181      0.921504E-01  0.291162E-01   0.00000    
  0.363055E-01   3.12866      0.701584      0.797838      0.239148      0.335401      0.462436      0.462436      0.574549      0.154306      0.154306      0.154437      0.848417E-01  0.266579E-01   0.00000    
  0.398081E-01   2.92075      0.692160      0.781812      0.220895      0.310548      0.471265      0.471265      0.531443      0.143056      0.143056      0.143173      0.778392E-01  0.243193E-01   0.00000    
  0.436487E-01   2.71766      0.683064      0.766403      0.203389      0.286728      0.479675      0.479675      0.490117      0.132263      0.132263      0.132366      0.711262E-01  0.220989E-01   0.00000    
  0.478598E-01   2.51961      0.674248      0.751547      0.186611      0.263910      0.487637      0.487637      0.450522      0.121912      0.121912      0.122002      0.646997E-01  0.199968E-01   0.00000    
  0.524772E-01   2.32768      0.665440      0.736984      0.170625      0.242169      0.494814      0.494814      0.412795      0.112038      0.112038      0.112116      0.585877E-01  0.180157E-01   0.00000    
  0.575400E-01   2.14291      0.656366      0.722450      0.155495      0.221579      0.500871      0.500871      0.377074      0.102677      0.102677      0.102744      0.528183E-01  0.161581E-01   0.00000    
  0.630913E-01   1.96579      0.647026      0.707988      0.141314      0.202277      0.505712      0.505712      0.343591      0.938895E-01  0.938895E-01  0.939470E-01  0.474246E-01  0.144402E-01   0.00000    
  0.691782E-01   1.79562      0.637537      0.693692      0.128010      0.184164      0.509527      0.509527      0.312174      0.856314E-01  0.856314E-01  0.856800E-01  0.423785E-01  0.128531E-01   0.00000    
  0.758523E-01   1.63166      0.627878      0.679459      0.115418      0.166999      0.512460      0.512460      0.282418      0.777955E-01  0.777955E-01  0.778361E-01  0.376226E-01  0.113678E-01   0.00000    
  0.831703E-01   1.47320      0.618025      0.665190      0.103375      0.150539      0.514651      0.514651      0.253914      0.702754E-01  0.702754E-01  0.703086E-01  0.330994E-01  0.995547E-02   0.00000    
  0.911943E-01   1.32393      0.608177      0.651224      0.923150E-01  0.135363      0.515862      0.515862      0.227678      0.633323E-01  0.633323E-01  0.633591E-01  0.289828E-01  0.867119E-02   0.00000    
  0.999925E-01   1.18453      0.597367      0.636554      0.821927E-01  0.121380      0.515174      0.515174      0.203573      0.569177E-01  0.569177E-01  0.569393E-01  0.252750E-01  0.752305E-02   0.00000    
  0.109639       1.05328      0.584538      0.619972      0.726676E-01  0.108101      0.511871      0.511871      0.180769      0.508032E-01  0.508032E-01  0.508202E-01  0.218644E-01  0.647798E-02   0.00000    
  0.120217      0.930575      0.570387      0.602219      0.638160E-01  0.956477E-01  0.506571      0.506571      0.159464      0.450494E-01  0.450494E-01  0.450626E-01  0.187666E-01  0.553570E-02   0.00000    
  0.131815      0.816898      0.555175      0.583567      0.556622E-01  0.840537E-01  0.499513      0.499513      0.139716      0.396744E-01  0.396744E-01  0.396844E-01  0.159878E-01  0.469491E-02   0.00000    
  0.144533      0.711689      0.538187      0.563246      0.480970E-01  0.731561E-01  0.490090      0.490090      0.121253      0.346020E-01  0.346020E-01  0.346095E-01  0.134949E-01  0.394456E-02   0.00000    
  0.158477      0.615126      0.519131      0.540963      0.411151E-01  0.629467E-01  0.478016      0.478016      0.104062      0.298288E-01  0.298288E-01  0.298343E-01  0.112863E-01  0.328363E-02   0.00000    
  0.173766      0.527005      0.497738      0.516446      0.346884E-01  0.533967E-01  0.463049      0.463049      0.880851E-01  0.253433E-01  0.253433E-01  0.253472E-01  0.934512E-02  0.270616E-02   0.00000    
  0.190530      0.446998      0.473818      0.489528      0.288075E-01  0.445175E-01  0.445010      0.445010      0.733250E-01  0.211545E-01  0.211545E-01  0.211572E-01  0.765299E-02  0.220584E-02   0.00000    
  0.208912      0.374816      0.447174      0.460043      0.234799E-01  0.363487E-01  0.423694      0.423694      0.598286E-01  0.172848E-01  0.172848E-01  0.172866E-01  0.619508E-02  0.177739E-02   0.00000    
  0.229067      0.310188      0.417713      0.427945      0.187300E-01  0.289617E-01  0.398983      0.398983      0.476916E-01  0.137723E-01  0.137723E-01  0.137735E-01  0.495766E-02  0.141581E-02   0.00000    
  0.251167      0.252898      0.385464      0.393318      0.145920E-01  0.224458E-01  0.370872      0.370872      0.370378E-01  0.106645E-01  0.106645E-01  0.106652E-01  0.392756E-02  0.111615E-02   0.00000    
  0.275399      0.202830      0.350569      0.356361      0.111011E-01  0.168938E-01  0.339467      0.339467      0.279948E-01  0.801007E-02  0.801007E-02  0.801051E-02  0.309100E-02  0.873178E-03   0.00000    
  0.301969      0.159965      0.313373      0.317471      0.827787E-02  0.123759E-01  0.305095      0.305095      0.206538E-01  0.584751E-02  0.584751E-02  0.584776E-02  0.243036E-02  0.680641E-03   0.00000    
  0.331102      0.124423      0.274439      0.277236      0.611477E-02  0.891180E-02  0.268324      0.268324      0.150266E-01  0.418996E-02  0.418996E-02  0.419009E-02  0.192481E-02  0.531747E-03   0.00000    
  0.363046      0.962581E-01  0.234497      0.236383      0.455882E-02  0.644423E-02  0.229938      0.229938      0.110031E-01  0.301298E-02  0.301298E-02  0.301305E-02  0.154584E-02  0.418206E-03   0.00000    
  0.398071      0.752463E-01  0.194501      0.195820      0.350616E-02  0.482540E-02  0.190995      0.190995      0.833157E-02  0.224723E-02  0.224723E-02  0.224726E-02  0.125893E-02  0.330906E-03   0.00000    
  0.436476      0.605491E-01  0.155566      0.156584      0.280878E-02  0.382639E-02  0.152757      0.152757      0.663517E-02  0.178293E-02  0.178293E-02  0.178295E-02  0.102584E-02  0.260509E-03   0.00000    
  0.478586      0.505365E-01  0.118905      0.119784      0.230606E-02  0.318518E-02  0.116599      0.116599      0.549125E-02  0.149293E-02  0.149293E-02  0.149293E-02  0.813134E-03  0.199321E-03   0.00000    
  0.524759      0.429019E-01  0.857844E-01  0.865835E-01  0.185977E-02  0.265879E-02  0.839247E-01  0.839247E-01  0.451855E-02  0.125785E-02  0.125785E-02  0.125786E-02  0.601913E-03  0.143078E-03   0.00000    
  0.575386      0.353259E-01  0.573728E-01  0.580751E-01  0.139941E-02  0.210171E-02  0.559733E-01  0.559733E-01  0.350112E-02  0.100489E-02  0.100489E-02  0.100489E-02  0.394520E-03  0.919355E-04   0.00000    
  0.630897      0.263873E-01  0.346106E-01  0.351672E-01  0.932262E-03  0.148889E-02  0.336783E-01  0.336783E-01  0.242116E-02  0.719646E-03  0.719646E-03  0.719646E-03  0.212617E-03  0.496020E-04   0.00000    
  0.691764      0.164385E-01  0.180027E-01  0.183782E-01  0.521078E-03  0.896654E-03  0.174816E-01  0.174816E-01  0.141773E-02  0.438159E-03  0.438159E-03  0.438159E-03  0.829188E-04  0.203347E-04   0.00000    
  0.758504      0.752554E-02  0.743590E-02  0.763603E-02  0.229025E-03  0.429148E-03  0.720688E-02  0.720688E-02  0.658173E-03  0.211952E-03  0.211952E-03  0.211952E-03  0.170727E-04  0.524381E-05   0.00000    
  0.831682      0.196195E-02  0.202963E-02  0.210130E-02  0.702005E-04  0.141868E-03  0.195943E-02  0.195943E-02  0.212069E-03  0.706777E-04  0.706777E-04  0.706777E-04  -.477211E-06  0.512565E-06   0.00000    
  0.911920      0.132192E-03  0.204370E-03  0.214274E-03  0.926651E-05  0.191713E-04  0.195103E-03  0.195103E-03  0.284378E-04  0.958939E-05  0.958939E-05  0.958939E-05  -.322879E-06  -.749091E-08   0.00000    
  0.999900      0.963511E-09  0.593058E-08  0.631165E-08  0.374698E-09  0.755772E-09  0.555588E-08  0.555588E-08  0.113047E-08  0.377953E-09  0.377953E-09  0.377953E-09  -.325573E-11  -.135212E-12   0.00000    
