   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   79.6062       5.70129       8.60889       6.43711       9.34470      -.735816      -.735816       15.7818       3.54031       3.54031       3.54099       2.89679       2.26340       0.00000    
  0.109648E-03   76.7510       5.59945       8.37400       6.19404       8.96859      -.594592      -.594592       15.1626       3.39246       3.39246       3.39315       2.80158       2.18297       0.00000    
  0.120226E-03   73.9860       5.49118       8.14127       5.96258       8.61267      -.471403      -.471403       14.5753       3.25348       3.25348       3.25417       2.70911       2.10503       0.00000    
  0.131825E-03   71.3054       5.37838       7.91132       5.74126       8.27420      -.362875      -.362875       14.0155       3.12205       3.12205       3.12275       2.61921       2.02940       0.00000    
  0.144543E-03   68.7028       5.26318       7.68485       5.52844       7.95011      -.265257      -.265257       13.4785       2.99674       2.99674       2.99744       2.53170       1.95592       0.00000    
  0.158489E-03   66.1760       5.14645       7.46216       5.32349       7.63921      -.177045      -.177045       12.9627       2.87699       2.87699       2.87769       2.44650       1.88453       0.00000    
  0.173779E-03   63.7305       5.02645       7.24272       5.12778       7.34405      -.101330      -.101330       12.4718       2.76398       2.76398       2.76469       2.36380       1.81537       0.00000    
  0.190545E-03   61.3612       4.90446       7.02685       4.94020       7.06259      -.357394E-01  -.357394E-01   12.0028       2.65678       2.65678       2.65750       2.28342       1.74831       0.00000    
  0.208928E-03   59.0622       4.78198       6.81498       4.75950       6.79251      0.224728E-01  0.224728E-01   11.5520       2.55430       2.55430       2.55502       2.20520       1.68319       0.00000    
  0.229085E-03   56.8312       4.65970       6.60732       4.58510       6.53272      0.745994E-01  0.745994E-01   11.1178       2.45603       2.45603       2.45675       2.12907       1.61995       0.00000    
  0.251186E-03   54.6734       4.53640       6.40356       4.41808       6.28525      0.118312      0.118312       10.7033       2.36290       2.36290       2.36362       2.05518       1.55872       0.00000    
  0.275420E-03   52.5843       4.41289       6.20384       4.25765       6.04860      0.155242      0.155242       10.3063       2.27424       2.27424       2.27497       1.98340       1.49939       0.00000    
  0.301992E-03   50.5586       4.29019       6.00838       4.10281       5.82101      0.187373      0.187373       9.92382       2.18923       2.18923       2.18996       1.91358       1.44181       0.00000    
  0.331127E-03   48.5936       4.16883       5.81729       3.95307       5.60152      0.215767      0.215767       9.55458       2.10744       2.10744       2.10817       1.84563       1.38591       0.00000    
  0.363073E-03   46.6945       4.04799       5.63043       3.80928       5.39172      0.238715      0.238715       9.20100       2.02958       2.02958       2.03031       1.77970       1.33182       0.00000    
  0.398101E-03   44.8572       3.92816       5.44785       3.67085       5.19054      0.257310      0.257310       8.86139       1.95518       1.95518       1.95591       1.71567       1.27945       0.00000    
  0.436509E-03   43.0770       3.80999       5.26957       3.53703       4.99662      0.272959      0.272959       8.53364       1.88361       1.88361       1.88435       1.65341       1.22865       0.00000    
  0.478622E-03   41.3510       3.69387       5.09566       3.40736       4.80916      0.286505      0.286505       8.21652       1.81453       1.81453       1.81526       1.59284       1.17936       0.00000    
  0.524798E-03   39.6840       3.57927       4.92610       3.28255       4.62938      0.296727      0.296727       7.91192       1.74847       1.74847       1.74921       1.53408       1.13171       0.00000    
  0.575429E-03   38.0727       3.46647       4.76085       3.16214       4.45652      0.304331      0.304331       7.61866       1.68510       1.68510       1.68584       1.47704       1.08559       0.00000    
  0.630945E-03   36.5125       3.35585       4.59984       3.04555       4.28955      0.310293      0.310293       7.33510       1.62396       1.62396       1.62470       1.42160       1.04089       0.00000    
  0.691816E-03   35.0008       3.24767       4.44305       2.93242       4.12780      0.315255      0.315255       7.06021       1.56476       1.56476       1.56550       1.36766      0.997545       0.00000    
  0.758561E-03   33.5419       3.14164       4.29058       2.82326       3.97220      0.318375      0.318375       6.79546       1.50790       1.50790       1.50864       1.31536      0.955661       0.00000    
  0.831745E-03   32.1328       3.03786       4.14232       2.71777       3.82223      0.320089      0.320089       6.54000       1.45316       1.45316       1.45390       1.26461      0.915165       0.00000    
