   6464.00000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   78.6220       6.17754       8.78938       6.10535       8.71719      0.721905E-01  0.721905E-01   14.8225       3.24043       3.24043       3.24097       2.86492       2.23579       0.00000    
  0.109648E-03   75.8219       5.99235       8.51640       5.90968       8.43373      0.826666E-01  0.826666E-01   14.3434       3.13838       3.13838       3.13893       2.77130       2.15643       0.00000    
  0.120226E-03   73.1033       5.81187       8.25089       5.71920       8.15822      0.926692E-01  0.926692E-01   13.8774       3.03916       3.03916       3.03972       2.68003       2.07934       0.00000    
  0.131825E-03   70.4624       5.63583       7.99242       5.53368       7.89026      0.102158      0.102158       13.4239       2.94263       2.94263       2.94319       2.59104       2.00443       0.00000    
  0.144543E-03   67.8952       5.46396       7.74048       5.35288       7.62939      0.111082      0.111082       12.9823       2.84862       2.84862       2.84919       2.50426       1.93158       0.00000    
  0.158489E-03   65.4003       5.29612       7.49488       5.17673       7.37548      0.119398      0.119398       12.5522       2.75707       2.75707       2.75765       2.41965       1.86076       0.00000    
  0.173779E-03   62.9816       5.13257       7.25604       5.00545       7.12892      0.127126      0.127126       12.1344       2.66813       2.66813       2.66872       2.33731       1.79206       0.00000    
  0.190545E-03   60.6352       4.97311       7.02362       4.83881       6.88932      0.134306      0.134306       11.7281       2.58167       2.58167       2.58226       2.25714       1.72539       0.00000    
  0.208928E-03   58.3569       4.81752       6.79721       4.67654       6.65623      0.140978      0.140978       11.3328       2.49750       2.49750       2.49810       2.17904       1.66062       0.00000    
  0.229085E-03   56.1447       4.66570       6.57661       4.51855       6.42947      0.147148      0.147148       10.9480       2.41558       2.41558       2.41618       2.10298       1.59771       0.00000    
  0.251186E-03   54.0029       4.51785       6.36222       4.36509       6.20946      0.152762      0.152762       10.5745       2.33604       2.33604       2.33665       2.02905       1.53676       0.00000    
  0.275420E-03   51.9278       4.37381       6.15372       4.21592       5.99582      0.157894      0.157894       10.2117       2.25876       2.25876       2.25938       1.95716       1.47769       0.00000    
  0.301992E-03   49.9150       4.23340       5.95075       4.07077       5.78813      0.162627      0.162627       9.85890       2.18358       2.18358       2.18420       1.88720       1.42035       0.00000    
  0.331127E-03   47.9624       4.09652       5.75315       3.92952       5.58615      0.166997      0.166997       9.51568       2.11041       2.11041       2.11104       1.81911       1.36470       0.00000    
  0.363073E-03   46.0742       3.96335       5.56124       3.79244       5.39033      0.170916      0.170916       9.18277       2.03942       2.03942       2.04005       1.75302       1.31086       0.00000    
  0.398101E-03   44.2470       3.83376       5.37478       3.65929       5.20031      0.174466      0.174466       8.85960       1.97047       1.97047       1.97111       1.68882       1.25873       0.00000    
  0.436509E-03   42.4765       3.70757       5.19342       3.52983       5.01567      0.177747      0.177747       8.54550       1.90342       1.90342       1.90407       1.62641       1.20818       0.00000    
  0.478622E-03   40.7604       3.58470       5.01699       3.40389       4.83618      0.180813      0.180813       8.24007       1.83818       1.83818       1.83883       1.56571       1.15917       0.00000    
  0.524798E-03   39.1029       3.46531       4.84581       3.28175       4.66225      0.183561      0.183561       7.94400       1.77490       1.77490       1.77556       1.50685       1.11179       0.00000    
  0.575429E-03   37.5008       3.34927       4.67965       3.16320       4.49358      0.186073      0.186073       7.65678       1.71347       1.71347       1.71413       1.44973       1.06597       0.00000    
  0.630945E-03   35.9500       3.23644       4.51820       3.04799       4.32975      0.188450      0.188450       7.37774       1.65375       1.65375       1.65441       1.39424       1.02159       0.00000    
  0.691816E-03   34.4481       3.12672       4.36128       2.93596       4.17053      0.190756      0.190756       7.10649       1.59564       1.59564       1.59630       1.34032      0.978585       0.00000    
  0.758561E-03   32.9991       3.02025       4.20919       2.82736       4.01631      0.192888      0.192888       6.84367       1.53929       1.53929       1.53996       1.28808      0.937064       0.00000    
  0.831745E-03   31.6003       2.91694       4.06173       2.72203       3.86681      0.194916      0.194916       6.58884       1.48459       1.48459       1.48527       1.23743      0.896952       0.00000    
  0.911989E-03   30.2477       2.81664       3.91861       2.61970       3.72167      0.196940      0.196940       6.34137       1.43143       1.43143       1.43210       1.18827      0.858141       0.00000    
  0.999975E-03   28.9387       2.71925       3.77965       2.52022       3.58062      0.199027      0.199027       6.10084       1.37969       1.37969       1.38037       1.14053      0.820560       0.00000    
  0.109645E-02   27.6773       2.62492       3.64512       2.42384       3.44404      0.201079      0.201079       5.86788       1.32953       1.32953       1.33020       1.09431      0.784315       0.00000    
  0.120223E-02   26.4610       2.53355       3.51485       2.33039       3.31170      0.203156      0.203156       5.64209       1.28084       1.28084       1.28151       1.04955      0.749340       0.00000    
  0.131822E-02   25.2863       2.44499       3.38859       2.23965       3.18324      0.205348      0.205348       5.42288       1.23352       1.23352       1.23419       1.00613      0.715536       0.00000    
  0.144540E-02   24.1504       2.35916       3.26612       2.15144       3.05841      0.207719      0.207719       5.20985       1.18745       1.18745       1.18812      0.963991      0.682830       0.00000    
  0.158485E-02   23.0570       2.27619       3.14773       2.06601       2.93755      0.210186      0.210186       5.00355       1.14278       1.14278       1.14345      0.923227      0.651320       0.00000    
  0.173775E-02   22.0040       2.19600       3.03326       1.98321       2.82047      0.212793      0.212793       4.80368       1.09943       1.09943       1.10009      0.883782      0.620951       0.00000    
  0.190540E-02   20.9880       2.11845       2.92246       1.90283       2.70684      0.215615      0.215615       4.60967       1.05728       1.05728       1.05793      0.845557      0.591631       0.00000    
  0.208923E-02   20.0067       2.04343       2.81514       1.82472       2.59642      0.218714      0.218714       4.42114       1.01624       1.01624       1.01689      0.808476      0.563289       0.00000    
  0.229079E-02   19.0630       1.97109       2.71154       1.74907       2.48952      0.222022      0.222022       4.23858      0.976431      0.976431      0.977073      0.772634      0.536014       0.00000    
  0.251180E-02   18.1555       1.90134       2.61154       1.67577       2.38597      0.225567      0.225567       4.06175      0.937789      0.937789      0.938424      0.737983      0.509760       0.00000    
  0.275413E-02   17.2810       1.83405       2.51490       1.60464       2.28550      0.229408      0.229408       3.89014      0.900214      0.900214      0.900839      0.704431      0.484443       0.00000    
  0.301984E-02   16.4370       1.76912       2.42144       1.53552       2.18785      0.233593      0.233593       3.72337      0.863619      0.863619      0.864234      0.671904      0.459995       0.00000    
  0.331118E-02   15.6264       1.70667       2.33138       1.46859       2.09330      0.238079      0.238079       3.56189      0.828100      0.828100      0.828704      0.640489      0.436495       0.00000    
  0.363064E-02   14.8479       1.64664       2.24461       1.40376       2.00173      0.242876      0.242876       3.40549      0.793616      0.793616      0.794208      0.610145      0.413906       0.00000    
  0.398091E-02   14.0986       1.58889       2.16090       1.34087       1.91288      0.248021      0.248021       3.25375      0.760075      0.760075      0.760654      0.580790      0.392153       0.00000    
  0.436498E-02   13.3763       1.53329       2.08008       1.27975       1.82653      0.253543      0.253543       3.10628      0.727399      0.727399      0.727964      0.552352      0.371170       0.00000    
  0.478610E-02   12.6835       1.48000       2.00234       1.22057       1.74291      0.259428      0.259428       2.96349      0.695668      0.695668      0.696217      0.524907      0.351026       0.00000    
  0.524785E-02   12.0190       1.42895       1.92760       1.16328       1.66193      0.265670      0.265670       2.82521      0.664851      0.664851      0.665385      0.498425      0.331694       0.00000    
