   6464.00000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   78.2922       6.37042       9.08292       6.35633       9.07738      0.140825E-01  0.553928E-02   15.4337       3.47795       3.47711       3.32077       2.87838       2.27970       0.00000       3.32057    
  0.109648E-03   75.5532       6.17536       8.80110       6.16043       8.79521      0.149216E-01  0.588159E-02   14.9556       3.37550       3.37461       3.22022       2.78493       2.20059       0.00000       3.22001    
  0.120226E-03   72.9282       5.98747       8.52970       5.97163       8.52344      0.158416E-01  0.625981E-02   14.4951       3.27666       3.27570       3.12323       2.69497       2.12473       0.00000       3.12302    
  0.131825E-03   70.3492       5.80250       8.26255       5.78571       8.25589      0.167985E-01  0.665454E-02   14.0416       3.17928       3.17825       3.02769       2.60642       2.05016       0.00000       3.02748    
  0.144543E-03   67.8360       5.62172       8.00146       5.60391       7.99438      0.178080E-01  0.707289E-02   13.5983       3.08400       3.08289       2.93422       2.51991       1.97747       0.00000       2.93402    
  0.158489E-03   65.4115       5.44662       7.74858       5.42772       7.74105      0.188972E-01  0.752748E-02   13.1688       2.99156       2.99038       2.84358       2.43616       1.90730       0.00000       2.84337    
  0.173779E-03   63.0302       5.27430       7.49971       5.25427       7.49171      0.200279E-01  0.800105E-02   12.7460       2.90052       2.89925       2.75431       2.35375       1.83836       0.00000       2.75410    
  0.190545E-03   60.7317       5.10732       7.25856       5.08608       7.25005      0.212423E-01  0.851322E-02   12.3361       2.81215       2.81079       2.66769       2.27393       1.77178       0.00000       2.66748    
  0.208928E-03   58.4969       4.94450       7.02338       4.92197       7.01432      0.225295E-01  0.905932E-02   11.9363       2.72586       2.72440       2.58312       2.19611       1.70701       0.00000       2.58292    
  0.229085E-03   56.3035       4.78438       6.79207       4.76051       6.78245      0.238641E-01  0.962759E-02   11.5430       2.64091       2.63935       2.49989       2.11960       1.64341       0.00000       2.49969    
  0.251186E-03   54.2075       4.63065       6.56994       4.60532       6.55968      0.253237E-01  0.102550E-01   11.1650       2.55916       2.55748       2.41981       2.04617       1.58259       0.00000       2.41961    
  0.275420E-03   52.1527       4.47965       6.35170       4.45281       6.34079      0.268429E-01  0.109111E-01   10.7936       2.47876       2.47696       2.34108       1.97405       1.52295       0.00000       2.34088    
  0.301992E-03   50.1533       4.33232       6.13872       4.30388       6.12711      0.284423E-01  0.116057E-01   10.4310       2.40019       2.39827       2.26416       1.90369       1.46488       0.00000       2.26396    
  0.331127E-03   48.2316       4.19019       5.93313       4.16002       5.92077      0.301683E-01  0.123619E-01   10.0808       2.32420       2.32214       2.18979       1.83582       1.40903       0.00000       2.18960    
  0.363073E-03   46.3469       4.05054       5.73107       4.01858       5.71792      0.319590E-01  0.131500E-01   9.73650       2.24944       2.24724       2.11663       1.76914       1.35424       0.00000       2.11645    
  0.398101E-03   44.5317       3.91557       5.53567       3.88169       5.52167      0.338775E-01  0.140013E-01   9.40336       2.17700       2.17464       2.04578       1.70469       1.30143       0.00000       2.04560    
  0.436509E-03   42.7723       3.78439       5.34563       3.74848       5.33072      0.359113E-01  0.149105E-01   9.07920       2.10643       2.10391       1.97677       1.64205       1.25021       0.00000       1.97659    
  0.478622E-03   41.0481       3.65561       5.15897       3.61759       5.14311      0.380189E-01  0.158568E-01   8.76070       2.03705       2.03435       1.90893       1.58054       1.20000       0.00000       1.90876    
  0.524798E-03   39.4052       3.53240       4.98018       3.49208       4.96328      0.403163E-01  0.169000E-01   8.45537       1.97041       1.96753       1.84381       1.52168       1.15211       0.00000       1.84365    
  0.575429E-03   37.7985       3.41169       4.80490       3.36898       4.78691      0.427087E-01  0.179925E-01   8.15589       1.90499       1.90192       1.77989       1.46399       1.10525       0.00000       1.77974    
  0.630945E-03   36.2374       3.29414       4.63406       3.24892       4.61491      0.452211E-01  0.191471E-01   7.86383       1.84112       1.83784       1.71751       1.40780       1.05970       0.00000       1.71737    
  0.691816E-03   34.7429       3.18124       4.46972       3.13331       4.44931      0.479307E-01  0.204057E-01   7.58263       1.77953       1.77602       1.65738       1.35378       1.01605       0.00000       1.65724    
  0.758561E-03   33.2795       3.07052       4.30843       3.01978       4.28671      0.507395E-01  0.217171E-01   7.30650       1.71899       1.71525       1.59829       1.30079      0.973293       0.00000       1.59817    
  0.831745E-03   31.8732       2.96383       4.15275       2.91009       4.12962      0.537388E-01  0.231307E-01   7.03971       1.66042       1.65642       1.54114       1.24968      0.932171       0.00000       1.54103    
  0.911989E-03   30.5146       2.86053       4.00178       2.80362       3.97714      0.569170E-01  0.246418E-01   6.78076       1.60348       1.59922       1.48561       1.20014      0.892413       0.00000       1.48550    
  0.999975E-03   29.1854       2.75933       3.85371       2.69912       3.82749      0.602071E-01  0.262141E-01   6.52662       1.54755       1.54301       1.43107       1.15157      0.853496       0.00000       1.43098    
  0.109645E-02   27.9228       2.66291       3.71225       2.59913       3.68431      0.637784E-01  0.279423E-01   6.28344       1.49392       1.48909       1.37881       1.10521      0.816488       0.00000       1.37873    
  0.120223E-02   26.6912       2.56875       3.57388       2.50125       3.54413      0.674966E-01  0.297535E-01   6.04538       1.44137       1.43622       1.32761       1.05989      0.780368       0.00000       1.32755    
