   100.000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03   33.0452       3.00633       4.00630       2.99684       4.00286      0.949398E-02  0.344588E-02   6.99969       1.81259       1.81204       1.64935       1.18425      0.541643       0.00000       1.64917    
  0.109648E-03   32.3143       2.93906       3.91697       2.92898       3.91330      0.100886E-01  0.366818E-02   6.84228       1.77404       1.77346       1.61276       1.15493      0.527260       0.00000       1.61258    
  0.120226E-03   31.5907       2.87313       3.82935       2.86238       3.82543      0.107444E-01  0.391539E-02   6.68782       1.73619       1.73556       1.57683       1.12619      0.513222       0.00000       1.57665    
  0.131825E-03   30.8705       2.80777       3.74246       2.79634       3.73828      0.114282E-01  0.417415E-02   6.53462       1.69864       1.69796       1.54118       1.09770      0.499329       0.00000       1.54100    
  0.144543E-03   30.1555       2.74323       3.65662       2.73107       3.65217      0.121521E-01  0.444946E-02   6.38324       1.66151       1.66077       1.50593       1.06957      0.485643       0.00000       1.50575    
  0.158489E-03   29.4482       2.67987       3.57227       2.66693       3.56752      0.129373E-01  0.475038E-02   6.23444       1.62498       1.62419       1.47126       1.04195      0.472248       0.00000       1.47108    
  0.173779E-03   28.7449       2.61710       3.48866       2.60334       3.48360      0.137544E-01  0.506479E-02   6.08694       1.58876       1.58791       1.43688       1.01458      0.458997       0.00000       1.43669    
  0.190545E-03   28.0499       2.55550       3.40652       2.54086       3.40112      0.146364E-01  0.540677E-02   5.94198       1.55313       1.55221       1.40306      0.987728      0.446028       0.00000       1.40288    
  0.208928E-03   27.3618       2.49484       3.32557       2.47927       3.31979      0.155752E-01  0.577321E-02   5.79906       1.51799       1.51699       1.36970      0.961283      0.433282       0.00000       1.36952    
  0.229085E-03   26.6784       2.43481       3.24538       2.41825       3.23923      0.165510E-01  0.615567E-02   5.65748       1.48315       1.48209       1.33664      0.935104      0.420682       0.00000       1.33646    
  0.251186E-03   26.0067       2.37629       3.16709       2.35867       3.16051      0.176252E-01  0.658126E-02   5.51917       1.44908       1.44794       1.30432      0.909581      0.408436       0.00000       1.30413    
  0.275420E-03   25.3404       2.31845       3.08963       2.29971       3.08260      0.187468E-01  0.702797E-02   5.38230       1.41536       1.41412       1.27231      0.884349      0.396343       0.00000       1.27213    
  0.301992E-03   24.6814       2.26152       3.01329       2.24159       3.00578      0.199321E-01  0.750305E-02   5.24738       1.38209       1.38076       1.24075      0.859506      0.384459       0.00000       1.24057    
  0.331127E-03   24.0334       2.20593       2.93858       2.18471       2.93056      0.212190E-01  0.802414E-02   5.11527       1.34948       1.34805       1.20982      0.835234      0.372873       0.00000       1.20964    
  0.363073E-03   23.3908       2.15099       2.86468       2.12843       2.85611      0.225580E-01  0.856913E-02   4.98454       1.31719       1.31566       1.17920      0.811239      0.361432       0.00000       1.17902    
  0.398101E-03   22.7589       2.09730       2.79230       2.07330       2.78313      0.240004E-01  0.916179E-02   4.85643       1.28553       1.28387       1.14917      0.787774      0.350267       0.00000       1.14899    
  0.436509E-03   22.1359       2.04465       2.72118       2.01912       2.71138      0.255372E-01  0.979870E-02   4.73049       1.25437       1.25259       1.11963      0.764748      0.339328       0.00000       1.11946    
  0.478622E-03   21.5187       1.99267       2.65086       1.96554       2.64039      0.271343E-01  0.104640E-01   4.60593       1.22354       1.22163       1.09040      0.742001      0.328532       0.00000       1.09023    
  0.524798E-03   20.9155       1.94228       2.58245       1.91339       2.57125      0.288882E-01  0.112042E-01   4.48464       1.19348       1.19142       1.06191      0.719917      0.318076       0.00000       1.06175    
  0.575429E-03   20.3189       1.89263       2.51492       1.86191       2.50294      0.307214E-01  0.119830E-01   4.36485       1.16377       1.16157       1.03376      0.698138      0.307775       0.00000       1.03360    
  0.630945E-03   19.7305       1.84390       2.44851       1.81125       2.43570      0.326547E-01  0.128105E-01   4.24694       1.13451       1.13214       1.00603      0.676743      0.297668       0.00000       1.00588    
  0.691816E-03   19.1550       1.79659       2.38376       1.76184       2.37004      0.347546E-01  0.137206E-01   4.13188       1.10592       1.10338      0.978953      0.655924      0.287853       0.00000      0.978809    
  0.758561E-03   18.5856       1.74996       2.31981       1.71302       2.30513      0.369387E-01  0.146729E-01   4.01816       1.07764       1.07492      0.952176      0.635380      0.278176       0.00000      0.952040    
  0.831745E-03   18.0277       1.70459       2.25734       1.66530       2.24163      0.392854E-01  0.157075E-01   3.90693       1.04996       1.04704      0.925966      0.615345      0.268755       0.00000      0.925837    
  0.911989E-03   17.4799       1.66031       2.19614       1.61853       2.17932      0.417866E-01  0.168217E-01   3.79784       1.02278       1.01965      0.900241      0.595745      0.259553       0.00000      0.900120    
  0.999975E-03   16.9384       1.61671       2.13573       1.57233       2.11774      0.443847E-01  0.179860E-01   3.69007      0.995914      0.992558      0.874814      0.576415      0.250485       0.00000      0.874702    
  0.109645E-02   16.4115       1.57471       2.07716       1.52748       2.05788      0.472286E-01  0.192796E-01   3.58536      0.969771      0.966170      0.850081      0.557709      0.241728       0.00000      0.849978    
  0.120223E-02   15.8919       1.53347       2.01946       1.48327       1.99882      0.502027E-01  0.206430E-01   3.48209      0.943971      0.940114      0.825677      0.539300      0.233120       0.00000      0.825584    
  0.131822E-02   15.3807       1.49315       1.96281       1.43982       1.94072      0.533311E-01  0.220893E-01   3.38054      0.918579      0.914451      0.801663      0.521243      0.224687       0.00000      0.801582    
  0.144540E-02   14.8829       1.45428       1.90779       1.39756       1.88411      0.567271E-01  0.236820E-01   3.28167      0.893822      0.889397      0.778257      0.503735      0.216527       0.00000      0.778187    
  0.158485E-02   14.3915       1.41609       1.85354       1.35584       1.82819      0.602559E-01  0.253486E-01   3.18403      0.869356      0.864623      0.755131      0.486480      0.208493       0.00000      0.755073    
  0.173775E-02   13.9116       1.37914       1.80067       1.31511       1.77351      0.640346E-01  0.271550E-01   3.08862      0.845422      0.840357      0.732513      0.469685      0.200688       0.00000      0.732468    
  0.190540E-02   13.4421       1.34331       1.74904       1.27525       1.71993      0.680598E-01  0.291022E-01   2.99519      0.821956      0.816537      0.710343      0.453297      0.193086       0.00000      0.710312    
  0.208923E-02   12.9788       1.30816       1.69815       1.23593       1.66702      0.722363E-01  0.311363E-01   2.90294      0.798772      0.792984      0.688444      0.437155      0.185605       0.00000      0.688426    
  0.229079E-02   12.5300       1.27458       1.64897       1.19779       1.61558      0.767869E-01  0.333887E-01   2.81337      0.776224      0.770033      0.667153      0.421566      0.178401       0.00000      0.667150    
  0.251180E-02   12.0884       1.24178       1.60065       1.16024       1.56488      0.815438E-01  0.357643E-01   2.72512      0.753989      0.747376      0.646162      0.406251      0.171333       0.00000      0.646174    
  0.275413E-02   11.6549       1.20988       1.55328       1.12335       1.51500      0.865308E-01  0.382773E-01   2.63835      0.732105      0.725048      0.625506      0.391242      0.164419       0.00000      0.625533    
  0.301984E-02   11.2348       1.17944       1.50747       1.08751       1.46642      0.919315E-01  0.410428E-01   2.55393      0.710782      0.703244      0.605387      0.376726      0.157752       0.00000      0.605430    
  0.331118E-02   10.8207       1.14968       1.46237       1.05214       1.41844      0.975331E-01  0.439329E-01   2.47058      0.689712      0.681673      0.585509      0.362433      0.151196       0.00000      0.585568    
  0.363064E-02   10.4175       1.12112       1.41854       1.01762       1.37149      0.103502      0.470527E-01   2.38911      0.669087      0.660516      0.566059      0.348534      0.144839       0.00000      0.566134    
  0.398091E-02   10.0243       1.09371       1.37590      0.983865       1.32548      0.109846      0.504116E-01   2.30935      0.648869      0.639730      0.546997      0.334996      0.138665       0.00000      0.547089    
  0.436498E-02   9.63713       1.06697       1.33395      0.950557       1.28003      0.116414      0.539148E-01   2.23059      0.628888      0.619162      0.528163      0.321670      0.132597       0.00000      0.528271    
  0.478610E-02   9.26329       1.04176       1.29356      0.918240       1.23579      0.123520      0.577703E-01   2.15403      0.609428      0.599068      0.509829      0.308811      0.126769       0.00000      0.509954    
  0.524785E-02   8.89644       1.01736       1.25400      0.886429       1.19217      0.130933      0.618311E-01   2.07860      0.590235      0.579212      0.491750      0.296195      0.121063       0.00000      0.491892    
