   3.00000000             101          15   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph         strbar
  0.100000E-03  0.913601      0.611173       1.10838      0.607037       1.10735      0.413593E-02  0.102832E-02   1.71439      0.640368      0.640096      0.467304      -.333312E-01   0.00000       0.00000      0.467256    
  0.109648E-03   1.08393      0.605502       1.09496      0.601071       1.09385      0.443093E-02  0.110897E-02   1.69492      0.632595      0.632302      0.461593      -.315238E-01   0.00000       0.00000      0.461545    
  0.120226E-03   1.24075      0.599863       1.08160      0.595102       1.08040      0.476096E-02  0.120077E-02   1.67551      0.624876      0.624557      0.455897      -.297736E-01   0.00000       0.00000      0.455847    
  0.131825E-03   1.39230      0.594242       1.06829      0.589135       1.06699      0.510725E-02  0.129788E-02   1.65613      0.617180      0.616835      0.450208      -.280455E-01   0.00000       0.00000      0.450157    
  0.144543E-03   1.53628      0.588647       1.05503      0.583170       1.05362      0.547684E-02  0.140257E-02   1.63679      0.609519      0.609145      0.444531      -.263491E-01   0.00000       0.00000      0.444479    
  0.158489E-03   1.67039      0.583098       1.04185      0.577216       1.04033      0.588252E-02  0.151931E-02   1.61754      0.601910      0.601505      0.438874      -.246937E-01   0.00000       0.00000      0.438822    
  0.173779E-03   1.79976      0.577576       1.02871      0.571269       1.02706      0.630724E-02  0.164247E-02   1.59833      0.594327      0.593889      0.433228      -.230580E-01   0.00000       0.00000      0.433175    
  0.190545E-03   1.92018      0.572108       1.01565      0.565338       1.01387      0.677082E-02  0.177891E-02   1.57921      0.586797      0.586322      0.427606      -.214594E-01   0.00000       0.00000      0.427553    
  0.208928E-03   2.03390      0.566692       1.00268      0.559423       1.00075      0.726893E-02  0.192741E-02   1.56017      0.579311      0.578797      0.422005      -.198885E-01   0.00000       0.00000      0.421951    
  0.229085E-03   2.14329      0.561309      0.989746      0.553519      0.987662      0.778963E-02  0.208383E-02   1.54118      0.571855      0.571299      0.416418      -.183356E-01   0.00000       0.00000      0.416363    
  0.251186E-03   2.24274      0.556018      0.976942      0.547647      0.974680      0.837120E-02  0.226205E-02   1.52233      0.564471      0.563868      0.410868      -.168240E-01   0.00000       0.00000      0.410813    
  0.275420E-03   2.33809      0.550773      0.964197      0.541790      0.961746      0.898257E-02  0.245121E-02   1.50354      0.557120      0.556467      0.405335      -.153296E-01   0.00000       0.00000      0.405279    
  0.301992E-03   2.42795      0.545588      0.951532      0.535955      0.948877      0.963398E-02  0.265507E-02   1.48483      0.549813      0.549107      0.399826      -.138584E-01   0.00000       0.00000      0.399770    
  0.331127E-03   2.51030      0.540503      0.938986      0.530153      0.936103      0.103503E-01  0.288336E-02   1.46626      0.542572      0.541807      0.394352      -.124193E-01   0.00000       0.00000      0.394296    
  0.363073E-03   2.58914      0.535468      0.926501      0.524368      0.923377      0.111003E-01  0.312453E-02   1.44774      0.535363      0.534536      0.388897      -.109954E-01   0.00000       0.00000      0.388841    
  0.398101E-03   2.66143      0.530534      0.914133      0.518616      0.910742      0.119176E-01  0.339164E-02   1.42936      0.528217      0.527321      0.383477      -.960026E-02   0.00000       0.00000      0.383421    
  0.436509E-03   2.72863      0.525691      0.901866      0.512894      0.898183      0.127972E-01  0.368344E-02   1.41108      0.521122      0.520152      0.378086      -.822823E-02   0.00000       0.00000      0.378031    
  0.478622E-03   2.79261      0.520907      0.889664      0.507190      0.885672      0.137168E-01  0.399112E-02   1.39286      0.514061      0.513013      0.372715      -.687084E-02   0.00000       0.00000      0.372660    
  0.524798E-03   2.84934      0.516273      0.877620      0.501531      0.873278      0.147419E-01  0.434166E-02   1.37481      0.507079      0.505943      0.367389      -.554777E-02   0.00000       0.00000      0.367335    
  0.575429E-03   2.90293      0.511715      0.865651      0.495893      0.860936      0.158214E-01  0.471485E-02   1.35683      0.500134      0.498905      0.362085      -.424035E-02   0.00000       0.00000      0.362031    
  0.630945E-03   2.95255      0.507251      0.853778      0.490282      0.848662      0.169695E-01  0.511663E-02   1.33894      0.493234      0.491907      0.356808      -.295267E-02   0.00000       0.00000      0.356755    
  0.691816E-03   2.99652      0.502944      0.842055      0.484710      0.836487      0.182338E-01  0.556812E-02   1.32120      0.486405      0.484967      0.351572      -.169487E-02   0.00000       0.00000      0.351520    
  0.758561E-03   3.03790      0.498714      0.830404      0.479157      0.824358      0.195575E-01  0.604550E-02   1.30351      0.479608      0.478054      0.346355      -.451398E-03   0.00000       0.00000      0.346304    
  0.831745E-03   3.07456      0.494635      0.818889      0.473638      0.812316      0.209969E-01  0.657367E-02   1.28595      0.472872      0.471192      0.341173      0.765256E-03   0.00000       0.00000      0.341124    
  0.911989E-03   3.10737      0.490695      0.807497      0.468147      0.800345      0.225483E-01  0.715235E-02   1.26849      0.466189      0.464371      0.336022      0.195828E-02   0.00000       0.00000      0.335974    
  0.999975E-03   3.13781      0.486844      0.796180      0.462674      0.788417      0.241701E-01  0.776293E-02   1.25109      0.459537      0.457575      0.330889      0.313662E-02   0.00000       0.00000      0.330843    
  0.109645E-02   3.16301      0.483213      0.785046      0.457239      0.776588      0.259736E-01  0.845769E-02   1.23383      0.452959      0.450835      0.325797      0.427976E-02   0.00000       0.00000      0.325753    
