   5.00000000             101          14   9.99999975E-05  0.999899983    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot               ph 
  0.100000E-03   4.40039      0.915120       1.40792      0.909917       1.40667      0.520284E-02  0.124887E-02   2.31659      0.790098      0.789799      0.616956      0.119819       0.00000       0.00000    
  0.109648E-03   4.52002      0.904310       1.38936      0.898751       1.38802      0.555895E-02  0.133872E-02   2.28677      0.779768      0.779444      0.608664      0.118983       0.00000       0.00000    
  0.120226E-03   4.62484      0.893493       1.37083      0.887537       1.36939      0.595561E-02  0.144020E-02   2.25693      0.769468      0.769117      0.600365      0.118069       0.00000       0.00000    
  0.131825E-03   4.72390      0.882684       1.35233      0.876313       1.35078      0.637101E-02  0.154718E-02   2.22710      0.759186      0.758805      0.592068      0.117127       0.00000       0.00000    
  0.144543E-03   4.81471      0.871889       1.33386      0.865075       1.33220      0.681326E-02  0.166203E-02   2.19728      0.748930      0.748517      0.583775      0.116145       0.00000       0.00000    
  0.158489E-03   4.89482      0.861132       1.31546      0.853835       1.31367      0.729694E-02  0.178933E-02   2.16751      0.738718      0.738271      0.575495      0.115117       0.00000       0.00000    
  0.173779E-03   4.96981      0.850401       1.29710      0.842598       1.29518      0.780240E-02  0.192325E-02   2.13778      0.728531      0.728047      0.567225      0.114068       0.00000       0.00000    
  0.190545E-03   5.03517      0.839727       1.27882      0.831375       1.27675      0.835229E-02  0.207082E-02   2.10813      0.718394      0.717870      0.558977      0.112981       0.00000       0.00000    
  0.208928E-03   5.09338      0.829114       1.26062      0.820173       1.25839      0.894145E-02  0.223077E-02   2.07857      0.708304      0.707735      0.550753      0.111869       0.00000       0.00000    
  0.229085E-03   5.14696      0.818542       1.24248      0.808985       1.24008      0.955630E-02  0.239882E-02   2.04906      0.698244      0.697629      0.542544      0.110742       0.00000       0.00000    
  0.251186E-03   5.19002      0.808087       1.22447      0.797847       1.22188      0.102401E-01  0.258914E-02   2.01973      0.688264      0.687598      0.534381      0.109583       0.00000       0.00000    
  0.275420E-03   5.22877      0.797694       1.20654      0.786736       1.20375      0.109575E-01  0.279059E-02   1.99048      0.678323      0.677601      0.526241      0.108414       0.00000       0.00000    
  0.301992E-03   5.26174      0.787383       1.18869      0.775663       1.18569      0.117201E-01  0.300701E-02   1.96135      0.668433      0.667653      0.518132      0.107230       0.00000       0.00000    
  0.331127E-03   5.28691      0.777208       1.17100      0.764653       1.16775      0.125556E-01  0.324820E-02   1.93241      0.658623      0.657777      0.510075      0.106030       0.00000       0.00000    
  0.363073E-03   5.30843      0.767105       1.15339      0.753676       1.14988      0.134288E-01  0.350243E-02   1.90356      0.648853      0.647939      0.502043      0.104823       0.00000       0.00000    
  0.398101E-03   5.32321      0.757144       1.13592      0.742767       1.13214      0.143772E-01  0.378290E-02   1.87490      0.639160      0.638171      0.494062      0.103606       0.00000       0.00000    
