 First iteration    1366.9828073904657             1145   1.1938714475025902     
After minimisation    1366.98  1145     1.194

  Partial chi2s 
Dataset    1    445.12( +6.05)   377  HERA1+2 NCep 920                                
Dataset    2     66.04( -0.33)    70  HERA1+2 NCep 820                                
Dataset    3    221.04( -0.27)   254  HERA1+2 NCep 575                                
Dataset    4    218.46( -1.97)   204  HERA1+2 NCep 460                                
Dataset    5    219.73( -0.66)   159  HERA1+2 NCem                                    
Dataset    6     46.56( +0.78)    39  HERA1+2 CCep                                    
Dataset    7     56.28( -2.37)    42  HERA1+2 CCem                                    

 Correlated Chi2    92.526722675943091     
 Log penalty Chi2    1.2368805828844609     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.2292   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5345   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3708   +/-   0.5568        :N:M:D
    4  sysHZComb1004                          0.3875   +/-   0.6189        :N:M:D
    5  sysHZComb1005                          0.5830   +/-   0.6093        :N:M:D
    6  sysHZComb1006                         -0.6503   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1292   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0720   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0225   +/-   0.8998        :N:M:D
   10  sysHZComb1010                         -0.3850   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.7417   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4779   +/-   0.9722        :N:M:D
   13  sysHZComb1013                         -0.6126   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0411   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1208   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.1074   +/-   0.9749        :N:M:D
   17  sysHZComb1017                         -0.3459   +/-   0.9710        :N:M:D
   18  sysHZComb1018                          0.1968   +/-   0.8228        :N:M:D
   19  sysHZComb1019                         -0.3486   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3793   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.1106   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1205   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1606   +/-   0.9453        :N:M:D
   24  sysHZComb1024                          0.0535   +/-   0.9880        :N:M:D
   25  sysHZComb1025                          0.1245   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.9021   +/-   0.9202        :N:M:D
   27  sysHZComb1027                         -1.0834   +/-   0.9544        :N:M:D
   28  sysHZComb1028                          0.8115   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5320   +/-   0.9185        :N:M:D
   30  sysHZComb1030                         -0.3344   +/-   0.9438        :N:M:D
   31  sysHZComb1031                         -0.7306   +/-   0.8389        :N:M:D
   32  sysHZComb1032                          0.6466   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7417   +/-   0.9709        :N:M:D
   34  sysHZComb1034                         -0.4016   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0021   +/-   0.9782        :N:M:D
   36  sysHZComb1036                         -0.4742   +/-   0.9743        :N:M:D
   37  sysHZComb1037                          0.4802   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6318   +/-   0.9127        :N:M:D
   39  sysHZComb1039                         -0.4642   +/-   0.9536        :N:M:D
   40  sysHZComb1040                         -0.1825   +/-   0.9303        :N:M:D
   41  sysHZComb1041                         -0.6174   +/-   0.8125        :N:M:D
   42  sysHZComb1042                         -0.1589   +/-   0.8746        :N:M:D
   43  sysHZComb1043                          0.0626   +/-   0.9097        :N:M:D
   44  sysHZComb1044                         -0.0209   +/-   0.9368        :N:M:D
   45  sysHZComb1045                         -0.4616   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.2703   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.2932   +/-   0.9469        :N:M:D
   48  sysHZComb1048                         -0.0168   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.4147   +/-   0.9457        :N:M:D
   50  sysHZComb1050                          0.3557   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.4037   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.8130   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.7294   +/-   0.9192        :N:M:D
   54  sysHZComb1054                         -0.0433   +/-   0.9750        :N:M:D
