 First iteration    1365.5356764030364             1145   1.1926075776445733     
After minimisation    1365.54  1145     1.193

  Partial chi2s 
Dataset    1    441.90( +8.11)   377  HERA1+2 NCep 920                                
Dataset    2     66.62( +0.08)    70  HERA1+2 NCep 820                                
Dataset    3    219.28( +1.20)   254  HERA1+2 NCep 575                                
Dataset    4    216.83( -0.78)   204  HERA1+2 NCep 460                                
Dataset    5    218.28( -0.44)   159  HERA1+2 NCem                                    
Dataset    6     45.43( +0.04)    39  HERA1+2 CCep                                    
Dataset    7     58.05( -2.06)    42  HERA1+2 CCem                                    

 Correlated Chi2    93.030935860506077     
 Log penalty Chi2    6.1353191917039700     
 Systematic shifts          169
  
                                Name          Shift   +/-    Error          Type
    1  sysHZComb1001                          0.3524   +/-   0.9327        :N:M:D
    2  sysHZComb1002                         -0.5382   +/-   0.9364        :N:M:D
    3  sysHZComb1003                          1.3419   +/-   0.5567        :N:M:D
    4  sysHZComb1004                          0.2405   +/-   0.6188        :N:M:D
    5  sysHZComb1005                          1.1165   +/-   0.6092        :N:M:D
    6  sysHZComb1006                         -1.0706   +/-   0.7879        :N:M:D
    7  sysHZComb1007                          0.1284   +/-   0.9982        :N:M:D
    8  sysHZComb1008                          0.0645   +/-   0.9983        :N:M:D
    9  sysHZComb1009                          0.0180   +/-   0.8995        :N:M:D
   10  sysHZComb1010                         -0.3702   +/-   0.9936        :N:M:D
   11  sysHZComb1011                         -0.8368   +/-   0.9662        :N:M:D
   12  sysHZComb1012                          0.4343   +/-   0.9721        :N:M:D
   13  sysHZComb1013                         -0.6364   +/-   0.9620        :N:M:D
   14  sysHZComb1014                         -0.0482   +/-   0.9875        :N:M:D
   15  sysHZComb1015                         -0.1081   +/-   0.9633        :N:M:D
   16  sysHZComb1016                         -0.0698   +/-   0.9748        :N:M:D
   17  sysHZComb1017                         -0.2952   +/-   0.9709        :N:M:D
   18  sysHZComb1018                          0.2043   +/-   0.8226        :N:M:D
   19  sysHZComb1019                         -0.3599   +/-   0.9837        :N:M:D
   20  sysHZComb1020                         -0.3562   +/-   0.9814        :N:M:D
   21  sysHZComb1021                         -0.0710   +/-   0.9744        :N:M:D
   22  sysHZComb1022                          0.1957   +/-   0.9687        :N:M:D
   23  sysHZComb1023                         -0.1031   +/-   0.9452        :N:M:D
   24  sysHZComb1024                          0.0669   +/-   0.9879        :N:M:D
   25  sysHZComb1025                          0.1310   +/-   0.9933        :N:M:D
   26  sysHZComb1026                         -0.8805   +/-   0.9201        :N:M:D
   27  sysHZComb1027                         -1.0630   +/-   0.9543        :N:M:D
   28  sysHZComb1028                          0.7805   +/-   0.9749        :N:M:D
   29  sysHZComb1029                         -0.5934   +/-   0.9184        :N:M:D
   30  sysHZComb1030                         -0.2818   +/-   0.9437        :N:M:D
   31  sysHZComb1031                         -0.6902   +/-   0.8387        :N:M:D
   32  sysHZComb1032                          0.6490   +/-   0.9643        :N:M:D
   33  sysHZComb1033                          0.7390   +/-   0.9708        :N:M:D
   34  sysHZComb1034                         -0.4308   +/-   0.9840        :N:M:D
   35  sysHZComb1035                          0.0175   +/-   0.9781        :N:M:D
   36  sysHZComb1036                         -0.4404   +/-   0.9742        :N:M:D
   37  sysHZComb1037                          0.4751   +/-   0.9702        :N:M:D
   38  sysHZComb1038                         -0.6256   +/-   0.9125        :N:M:D
   39  sysHZComb1039                         -0.5047   +/-   0.9535        :N:M:D
   40  sysHZComb1040                         -0.2218   +/-   0.9302        :N:M:D
   41  sysHZComb1041                         -0.6054   +/-   0.8121        :N:M:D
   42  sysHZComb1042                         -0.1136   +/-   0.8744        :N:M:D
   43  sysHZComb1043                         -0.0083   +/-   0.9095        :N:M:D
   44  sysHZComb1044                         -0.0428   +/-   0.9367        :N:M:D
   45  sysHZComb1045                         -0.4122   +/-   0.9310        :N:M:D
   46  sysHZComb1046                         -0.1806   +/-   0.9569        :N:M:D
   47  sysHZComb1047                          0.1830   +/-   0.9469        :N:M:D
   48  sysHZComb1048                         -0.0211   +/-   0.9610        :N:M:D
   49  sysHZComb1049                         -0.6150   +/-   0.9459        :N:M:D
   50  sysHZComb1050                          0.4170   +/-   0.9429        :N:M:D
   51  sysHZComb1051                          0.3420   +/-   0.9523        :N:M:D
   52  sysHZComb1052                          0.8397   +/-   0.9507        :N:M:D
   53  sysHZComb1053                         -2.6835   +/-   0.9191        :N:M:D
   54  sysHZComb1054                         -0.0081   +/-   0.9750        :N:M:D
   55  sysHZComb1055                         -1.5633   +/-   0.9056        :N:M:D
